ensembl_gene_id,gene_biotype,,,,,,,,,,
ENSG00000102974,protein_coding,,,,,,,,,,
ENSG00000102970,protein_coding,,,,,,,,,,
ENSG00000102967,protein_coding,,,,,,,,,,
ENSG00000102962,protein_coding,,,,,,,,,,
ENSG00000102935,protein_coding,,,,,,,,,,
ENSG00000102934,protein_coding,,,,,,,,,,
ENSG00000102931,protein_coding,,,,,,,,,,
ENSG00000102924,protein_coding,,,,,,,,,,
ENSG00000102921,protein_coding,,,,,,,,,,
ENSG00000102910,protein_coding,,,,,,,,,,
ENSG00000102908,protein_coding,,,,,,,,,,
ENSG00000102904,protein_coding,,,,,,,,,,
ENSG00000102901,protein_coding,,,,,,,,,,
ENSG00000102900,protein_coding,,,,,,,,,,
ENSG00000102898,protein_coding,,,,,,,,,,
ENSG00000102897,protein_coding,,,,,,,,,,
ENSG00000102893,protein_coding,,,,,,,,,,
ENSG00000102891,protein_coding,,,,,,,,,,
ENSG00000102890,protein_coding,,,,,,,,,,
ENSG00000102886,protein_coding,,,,,,,,,,
ENSG00000102882,protein_coding,,,,,,,,,,
ENSG00000102879,protein_coding,,,,,,,,,,
ENSG00000102878,protein_coding,,,,,,,,,,
ENSG00000102871,protein_coding,,,,,,,,,,
ENSG00000102870,protein_coding,,,,,,,,,,
ENSG00000102858,protein_coding,,,,,,,,,,
ENSG00000102854,protein_coding,,,,,,,,,,
ENSG00000102837,protein_coding,,,,,,,,,,
ENSG00000102804,protein_coding,,,,,,,,,,
ENSG00000102802,protein_coding,,,,,,,,,,
ENSG00000102796,protein_coding,,,,,,,,,,
ENSG00000102794,protein_coding,,,,,,,,,,
ENSG00000102786,protein_coding,,,,,,,,,,
ENSG00000102781,protein_coding,,,,,,,,,,
ENSG00000102780,protein_coding,,,,,,,,,,
ENSG00000102763,protein_coding,,,,,,,,,,
ENSG00000102760,protein_coding,,,,,,,,,,
ENSG00000102755,protein_coding,,,,,,,,,,
ENSG00000102753,protein_coding,,,,,,,,,,
ENSG00000102743,protein_coding,,,,,,,,,,
ENSG00000102738,protein_coding,,,,,,,,,,
ENSG00000102710,protein_coding,,,,,,,,,,
ENSG00000102699,protein_coding,,,,,,,,,,
ENSG00000102683,protein_coding,,,,,,,,,,
ENSG00000102678,protein_coding,,,,,,,,,,
ENSG00000102606,protein_coding,,,,,,,,,,
ENSG00000102595,protein_coding,,,,,,,,,,
ENSG00000102580,protein_coding,,,,,,,,,,
ENSG00000102575,protein_coding,,,,,,,,,,
ENSG00000102572,protein_coding,,,,,,,,,,
ENSG00000102554,protein_coding,,,,,,,,,,
ENSG00000102547,protein_coding,,,,,,,,,,
ENSG00000102543,protein_coding,,,,,,,,,,
ENSG00000102539,protein_coding,,,,,,,,,,
ENSG00000102531,protein_coding,,,,,,,,,,
ENSG00000102524,protein_coding,,,,,,,,,,
ENSG00000102471,protein_coding,,,,,,,,,,
ENSG00000102468,protein_coding,,,,,,,,,,
ENSG00000102466,protein_coding,,,,,,,,,,
ENSG00000102452,protein_coding,,,,,,,,,,
ENSG00000102445,protein_coding,,,,,,,,,,
ENSG00000102409,protein_coding,,,,,,,,,,
ENSG00000102401,protein_coding,,,,,,,,,,
ENSG00000102393,protein_coding,,,,,,,,,,
ENSG00000102390,protein_coding,,,,,,,,,,
ENSG00000102387,protein_coding,,,,,,,,,,
ENSG00000102385,protein_coding,,,,,,,,,,
ENSG00000102384,protein_coding,,,,,,,,,,
ENSG00000102383,protein_coding,,,,,,,,,,
ENSG00000102362,protein_coding,,,,,,,,,,
ENSG00000102349,protein_coding,,,,,,,,,,
ENSG00000102317,protein_coding,,,,,,,,,,
ENSG00000102316,protein_coding,,,,,,,,,,
ENSG00000102313,protein_coding,,,,,,,,,,
ENSG00000102312,protein_coding,,,,,,,,,,
ENSG00000102309,protein_coding,,,,,,,,,,
ENSG00000102302,protein_coding,,,,,,,,,,
ENSG00000102290,protein_coding,,,,,,,,,,
ENSG00000102287,protein_coding,,,,,,,,,,
ENSG00000102271,protein_coding,,,,,,,,,,
ENSG00000102265,protein_coding,,,,,,,,,,
ENSG00000102245,protein_coding,,,,,,,,,,
ENSG00000102243,protein_coding,,,,,,,,,,
ENSG00000102241,protein_coding,,,,,,,,,,
ENSG00000102239,protein_coding,,,,,,,,,,
ENSG00000102230,protein_coding,,,,,,,,,,
ENSG00000102226,protein_coding,,,,,,,,,,
ENSG00000102225,protein_coding,,,,,,,,,,
ENSG00000102221,protein_coding,,,,,,,,,,
ENSG00000102218,protein_coding,,,,,,,,,,
ENSG00000102195,protein_coding,,,,,,,,,,
ENSG00000102189,protein_coding,,,,,,,,,,
ENSG00000102181,protein_coding,,,,,,,,,,
ENSG00000102178,protein_coding,,,,,,,,,,
ENSG00000102174,protein_coding,,,,,,,,,,
ENSG00000102172,protein_coding,,,,,,,,,,
ENSG00000102158,protein_coding,,,,,,,,,,
ENSG00000102145,protein_coding,,,,,,,,,,
ENSG00000102144,protein_coding,,,,,,,,,,
ENSG00000102128,protein_coding,,,,,,,,,,
ENSG00000102125,protein_coding,,,,,,,,,,
ENSG00000102119,protein_coding,,,,,,,,,,
ENSG00000102109,protein_coding,,,,,,,,,,
ENSG00000102104,protein_coding,,,,,,,,,,
ENSG00000102103,protein_coding,,,,,,,,,,
ENSG00000102100,protein_coding,,,,,,,,,,
ENSG00000102098,protein_coding,,,,,,,,,,
ENSG00000102096,protein_coding,,,,,,,,,,
ENSG00000102081,protein_coding,,,,,,,,,,
ENSG00000102078,protein_coding,,,,,,,,,,
ENSG00000102057,protein_coding,,,,,,,,,,
ENSG00000102055,protein_coding,,,,,,,,,,
ENSG00000102054,protein_coding,,,,,,,,,,
ENSG00000102053,protein_coding,,,,,,,,,,
ENSG00000102048,protein_coding,,,,,,,,,,
ENSG00000102043,protein_coding,,,,,,,,,,
ENSG00000102038,protein_coding,,,,,,,,,,
ENSG00000102034,protein_coding,,,,,,,,,,
ENSG00000102032,protein_coding,,,,,,,,,,
ENSG00000102030,protein_coding,,,,,,,,,,
ENSG00000102024,protein_coding,,,,,,,,,,
ENSG00000102021,protein_coding,,,,,,,,,,
ENSG00000102010,protein_coding,,,,,,,,,,
ENSG00000102007,protein_coding,,,,,,,,,,
ENSG00000102003,protein_coding,,,,,,,,,,
ENSG00000102001,protein_coding,,,,,,,,,,
ENSG00000101997,protein_coding,,,,,,,,,,
ENSG00000101986,protein_coding,,,,,,,,,,
ENSG00000101981,protein_coding,,,,,,,,,,
ENSG00000101977,protein_coding,,,,,,,,,,
ENSG00000101974,protein_coding,,,,,,,,,,
ENSG00000101972,protein_coding,,,,,,,,,,
ENSG00000101966,protein_coding,,,,,,,,,,
ENSG00000101958,protein_coding,,,,,,,,,,
ENSG00000101955,protein_coding,,,,,,,,,,
ENSG00000101951,protein_coding,,,,,,,,,,
ENSG00000101945,protein_coding,,,,,,,,,,
ENSG00000101940,protein_coding,,,,,,,,,,
ENSG00000101938,protein_coding,,,,,,,,,,
ENSG00000101935,protein_coding,,,,,,,,,,
ENSG00000101928,protein_coding,,,,,,,,,,
ENSG00000101916,protein_coding,,,,,,,,,,
ENSG00000101911,protein_coding,,,,,,,,,,
ENSG00000101901,protein_coding,,,,,,,,,,
ENSG00000101892,protein_coding,,,,,,,,,,
ENSG00000101890,protein_coding,,,,,,,,,,
ENSG00000101888,protein_coding,,,,,,,,,,
ENSG00000101883,protein_coding,,,,,,,,,,
ENSG00000101882,protein_coding,,,,,,,,,,
ENSG00000101871,protein_coding,,,,,,,,,,
ENSG00000101868,protein_coding,,,,,,,,,,
ENSG00000101856,protein_coding,,,,,,,,,,
ENSG00000101850,protein_coding,,,,,,,,,,
ENSG00000101849,protein_coding,,,,,,,,,,
ENSG00000101846,protein_coding,,,,,,,,,,
ENSG00000101844,protein_coding,,,,,,,,,,
ENSG00000101843,protein_coding,,,,,,,,,,
ENSG00000101842,protein_coding,,,,,,,,,,
ENSG00000101825,protein_coding,,,,,,,,,,
ENSG00000101812,protein_coding,,,,,,,,,,
ENSG00000101811,protein_coding,,,,,,,,,,
ENSG00000101782,protein_coding,,,,,,,,,,
ENSG00000101773,protein_coding,,,,,,,,,,
ENSG00000101752,protein_coding,,,,,,,,,,
ENSG00000101751,protein_coding,,,,,,,,,,
ENSG00000101746,protein_coding,,,,,,,,,,
ENSG00000101745,protein_coding,,,,,,,,,,
ENSG00000101695,protein_coding,,,,,,,,,,
ENSG00000101680,protein_coding,,,,,,,,,,
ENSG00000101670,protein_coding,,,,,,,,,,
ENSG00000101665,protein_coding,,,,,,,,,,
ENSG00000101654,protein_coding,,,,,,,,,,
ENSG00000101639,protein_coding,,,,,,,,,,
ENSG00000101638,protein_coding,,,,,,,,,,
ENSG00000101624,protein_coding,,,,,,,,,,
ENSG00000101608,protein_coding,,,,,,,,,,
ENSG00000101605,protein_coding,,,,,,,,,,
ENSG00000101596,protein_coding,,,,,,,,,,
ENSG00000101577,protein_coding,,,,,,,,,,
ENSG00000101574,protein_coding,,,,,,,,,,
ENSG00000101558,protein_coding,,,,,,,,,,
ENSG00000101557,protein_coding,,,,,,,,,,
ENSG00000101546,protein_coding,,,,,,,,,,
ENSG00000101544,protein_coding,,,,,,,,,,
ENSG00000101542,protein_coding,,,,,,,,,,
ENSG00000101493,protein_coding,,,,,,,,,,
ENSG00000101489,protein_coding,,,,,,,,,,
ENSG00000101474,protein_coding,,,,,,,,,,
ENSG00000101473,protein_coding,,,,,,,,,,
ENSG00000101470,protein_coding,,,,,,,,,,
ENSG00000101464,protein_coding,,,,,,,,,,
ENSG00000101463,protein_coding,,,,,,,,,,
ENSG00000101460,protein_coding,,,,,,,,,,
ENSG00000101457,protein_coding,,,,,,,,,,
ENSG00000101452,protein_coding,,,,,,,,,,
ENSG00000101448,protein_coding,,,,,,,,,,
ENSG00000101447,protein_coding,,,,,,,,,,
ENSG00000101446,protein_coding,,,,,,,,,,
ENSG00000101445,protein_coding,,,,,,,,,,
ENSG00000101444,protein_coding,,,,,,,,,,
ENSG00000101443,protein_coding,,,,,,,,,,
ENSG00000101442,protein_coding,,,,,,,,,,
ENSG00000101441,protein_coding,,,,,,,,,,
ENSG00000101440,protein_coding,,,,,,,,,,
ENSG00000101439,protein_coding,,,,,,,,,,
ENSG00000101438,protein_coding,,,,,,,,,,
ENSG00000101435,protein_coding,,,,,,,,,,
ENSG00000101425,protein_coding,,,,,,,,,,
ENSG00000101421,protein_coding,,,,,,,,,,
ENSG00000101417,protein_coding,,,,,,,,,,
ENSG00000101413,protein_coding,,,,,,,,,,
ENSG00000101412,protein_coding,,,,,,,,,,
ENSG00000101407,protein_coding,,,,,,,,,,
ENSG00000101405,protein_coding,,,,,,,,,,
ENSG00000101400,protein_coding,,,,,,,,,,
ENSG00000101391,protein_coding,,,,,,,,,,
ENSG00000101384,protein_coding,,,,,,,,,,
ENSG00000101367,protein_coding,,,,,,,,,,
ENSG00000101365,protein_coding,,,,,,,,,,
ENSG00000101363,protein_coding,,,,,,,,,,
ENSG00000101361,protein_coding,,,,,,,,,,
ENSG00000101353,protein_coding,,,,,,,,,,
ENSG00000101350,protein_coding,,,,,,,,,,
ENSG00000101349,protein_coding,,,,,,,,,,
ENSG00000101347,protein_coding,,,,,,,,,,
ENSG00000101346,protein_coding,,,,,,,,,,
ENSG00000101343,protein_coding,,,,,,,,,,
ENSG00000101342,protein_coding,,,,,,,,,,
ENSG00000101336,protein_coding,,,,,,,,,,
ENSG00000101335,protein_coding,,,,,,,,,,
ENSG00000101333,protein_coding,,,,,,,,,,
ENSG00000101331,protein_coding,,,,,,,,,,
ENSG00000101327,protein_coding,,,,,,,,,,
ENSG00000101323,protein_coding,,,,,,,,,,
ENSG00000101311,protein_coding,,,,,,,,,,
ENSG00000101310,protein_coding,,,,,,,,,,
ENSG00000101307,protein_coding,,,,,,,,,,
ENSG00000101306,protein_coding,,,,,,,,,,
ENSG00000101298,protein_coding,,,,,,,,,,
ENSG00000101294,protein_coding,,,,,,,,,,
ENSG00000101292,protein_coding,,,,,,,,,,
ENSG00000101290,protein_coding,,,,,,,,,,
ENSG00000101282,protein_coding,,,,,,,,,,
ENSG00000101280,protein_coding,,,,,,,,,,
ENSG00000101276,protein_coding,,,,,,,,,,
ENSG00000101265,protein_coding,,,,,,,,,,
ENSG00000101255,protein_coding,,,,,,,,,,
ENSG00000101251,protein_coding,,,,,,,,,,
ENSG00000101247,protein_coding,,,,,,,,,,
ENSG00000101246,protein_coding,,,,,,,,,,
ENSG00000101236,protein_coding,,,,,,,,,,
ENSG00000101230,protein_coding,,,,,,,,,,
ENSG00000101224,protein_coding,,,,,,,,,,
ENSG00000101222,protein_coding,,,,,,,,,,
ENSG00000101220,protein_coding,,,,,,,,,,
ENSG00000101216,protein_coding,,,,,,,,,,
ENSG00000101213,protein_coding,,,,,,,,,,
ENSG00000101210,protein_coding,,,,,,,,,,
ENSG00000101204,protein_coding,,,,,,,,,,
ENSG00000101203,protein_coding,,,,,,,,,,
ENSG00000101200,protein_coding,,,,,,,,,,
ENSG00000101199,protein_coding,,,,,,,,,,
ENSG00000101198,protein_coding,,,,,,,,,,
ENSG00000101197,protein_coding,,,,,,,,,,
ENSG00000101194,protein_coding,,,,,,,,,,
ENSG00000101191,protein_coding,,,,,,,,,,
ENSG00000101190,protein_coding,,,,,,,,,,
ENSG00000101189,protein_coding,,,,,,,,,,
ENSG00000101188,protein_coding,,,,,,,,,,
ENSG00000101187,protein_coding,,,,,,,,,,
ENSG00000101182,protein_coding,,,,,,,,,,
ENSG00000101181,protein_coding,,,,,,,,,,
ENSG00000101180,protein_coding,,,,,,,,,,
ENSG00000101166,protein_coding,,,,,,,,,,
ENSG00000101162,protein_coding,,,,,,,,,,
ENSG00000101161,protein_coding,,,,,,,,,,
ENSG00000101160,protein_coding,,,,,,,,,,
ENSG00000101158,protein_coding,,,,,,,,,,
ENSG00000101152,protein_coding,,,,,,,,,,
ENSG00000101150,protein_coding,,,,,,,,,,
ENSG00000101146,protein_coding,,,,,,,,,,
ENSG00000101144,protein_coding,,,,,,,,,,
ENSG00000101138,protein_coding,,,,,,,,,,
ENSG00000101134,protein_coding,,,,,,,,,,
ENSG00000101132,protein_coding,,,,,,,,,,
ENSG00000101126,protein_coding,,,,,,,,,,
ENSG00000101115,protein_coding,,,,,,,,,,
ENSG00000101109,protein_coding,,,,,,,,,,
ENSG00000101104,protein_coding,,,,,,,,,,
ENSG00000101098,protein_coding,,,,,,,,,,
ENSG00000101096,protein_coding,,,,,,,,,,
ENSG00000101082,protein_coding,,,,,,,,,,
ENSG00000101079,protein_coding,,,,,,,,,,
ENSG00000101076,protein_coding,,,,,,,,,,
ENSG00000101074,protein_coding,,,,,,,,,,
ENSG00000101057,protein_coding,,,,,,,,,,
ENSG00000101052,protein_coding,,,,,,,,,,
ENSG00000101049,protein_coding,,,,,,,,,,
ENSG00000101040,protein_coding,,,,,,,,,,
ENSG00000101019,protein_coding,,,,,,,,,,
ENSG00000101017,protein_coding,,,,,,,,,,
ENSG00000101004,protein_coding,,,,,,,,,,
ENSG00000101003,protein_coding,,,,,,,,,,
ENSG00000101000,protein_coding,,,,,,,,,,
ENSG00000100997,protein_coding,,,,,,,,,,
ENSG00000100994,protein_coding,,,,,,,,,,
ENSG00000100991,protein_coding,,,,,,,,,,
ENSG00000100987,protein_coding,,,,,,,,,,
ENSG00000100985,protein_coding,,,,,,,,,,
ENSG00000100983,protein_coding,,,,,,,,,,
ENSG00000100982,protein_coding,,,,,,,,,,
ENSG00000100979,protein_coding,,,,,,,,,,
ENSG00000100968,protein_coding,,,,,,,,,,
ENSG00000100949,protein_coding,,,,,,,,,,
ENSG00000100941,protein_coding,,,,,,,,,,
ENSG00000100938,protein_coding,,,,,,,,,,
ENSG00000100934,protein_coding,,,,,,,,,,
ENSG00000100926,protein_coding,,,,,,,,,,
ENSG00000100918,protein_coding,,,,,,,,,,
ENSG00000100916,protein_coding,,,,,,,,,,
ENSG00000100911,protein_coding,,,,,,,,,,
ENSG00000100908,protein_coding,,,,,,,,,,
ENSG00000100906,protein_coding,,,,,,,,,,
ENSG00000100897,protein_coding,,,,,,,,,,
ENSG00000100890,protein_coding,,,,,,,,,,
ENSG00000100889,protein_coding,,,,,,,,,,
ENSG00000100888,protein_coding,,,,,,,,,,
ENSG00000100884,protein_coding,,,,,,,,,,
ENSG00000100867,protein_coding,,,,,,,,,,
ENSG00000100865,protein_coding,,,,,,,,,,
ENSG00000100852,protein_coding,,,,,,,,,,
ENSG00000100842,protein_coding,,,,,,,,,,
ENSG00000100836,protein_coding,,,,,,,,,,
ENSG00000100823,protein_coding,,,,,,,,,,
ENSG00000100815,protein_coding,,,,,,,,,,
ENSG00000100814,protein_coding,,,,,,,,,,
ENSG00000100813,protein_coding,,,,,,,,,,
ENSG00000100811,protein_coding,,,,,,,,,,
ENSG00000100804,protein_coding,,,,,,,,,,
ENSG00000100802,protein_coding,,,,,,,,,,
ENSG00000100796,protein_coding,,,,,,,,,,
ENSG00000100784,protein_coding,,,,,,,,,,
ENSG00000100767,protein_coding,,,,,,,,,,
ENSG00000100764,protein_coding,,,,,,,,,,
ENSG00000100749,protein_coding,,,,,,,,,,
ENSG00000100744,protein_coding,,,,,,,,,,
ENSG00000100739,protein_coding,,,,,,,,,,
ENSG00000100731,protein_coding,,,,,,,,,,
ENSG00000100726,protein_coding,,,,,,,,,,
ENSG00000100722,protein_coding,,,,,,,,,,
ENSG00000100721,protein_coding,,,,,,,,,,
ENSG00000100714,protein_coding,,,,,,,,,,
ENSG00000100711,protein_coding,,,,,,,,,,
ENSG00000100697,protein_coding,,,,,,,,,,
ENSG00000100678,protein_coding,,,,,,,,,,
ENSG00000100665,protein_coding,,,,,,,,,,
ENSG00000100664,protein_coding,,,,,,,,,,
ENSG00000100652,protein_coding,,,,,,,,,,
ENSG00000100650,protein_coding,,,,,,,,,,
ENSG00000100647,protein_coding,,,,,,,,,,
ENSG00000100644,protein_coding,,,,,,,,,,
ENSG00000100632,protein_coding,,,,,,,,,,
ENSG00000100629,protein_coding,,,,,,,,,,
ENSG00000100628,protein_coding,,,,,,,,,,
ENSG00000100626,protein_coding,,,,,,,,,,
ENSG00000100625,protein_coding,,,,,,,,,,
ENSG00000100614,protein_coding,,,,,,,,,,
ENSG00000100612,protein_coding,,,,,,,,,,
ENSG00000100605,protein_coding,,,,,,,,,,
ENSG00000100604,protein_coding,,,,,,,,,,
ENSG00000100603,protein_coding,,,,,,,,,,
ENSG00000100601,protein_coding,,,,,,,,,,
ENSG00000100600,protein_coding,,,,,,,,,,
ENSG00000100599,protein_coding,,,,,,,,,,
ENSG00000100596,protein_coding,,,,,,,,,,
ENSG00000100593,protein_coding,,,,,,,,,,
ENSG00000100592,protein_coding,,,,,,,,,,
ENSG00000100591,protein_coding,,,,,,,,,,
ENSG00000100583,protein_coding,,,,,,,,,,
ENSG00000100580,protein_coding,,,,,,,,,,
ENSG00000100578,protein_coding,,,,,,,,,,
ENSG00000100577,protein_coding,,,,,,,,,,
ENSG00000100568,protein_coding,,,,,,,,,,
ENSG00000100567,protein_coding,,,,,,,,,,
ENSG00000100565,protein_coding,,,,,,,,,,
ENSG00000100564,protein_coding,,,,,,,,,,
ENSG00000100558,protein_coding,,,,,,,,,,
ENSG00000100557,protein_coding,,,,,,,,,,
ENSG00000100554,protein_coding,,,,,,,,,,
ENSG00000100532,protein_coding,,,,,,,,,,
ENSG00000100528,protein_coding,,,,,,,,,,
ENSG00000100526,protein_coding,,,,,,,,,,
ENSG00000100523,protein_coding,,,,,,,,,,
ENSG00000100522,protein_coding,,,,,,,,,,
ENSG00000100519,protein_coding,,,,,,,,,,
ENSG00000100505,protein_coding,,,,,,,,,,
ENSG00000100504,protein_coding,,,,,,,,,,
ENSG00000100503,protein_coding,,,,,,,,,,
ENSG00000100490,protein_coding,,,,,,,,,,
ENSG00000100485,protein_coding,,,,,,,,,,
ENSG00000100483,protein_coding,,,,,,,,,,
ENSG00000100479,protein_coding,,,,,,,,,,
ENSG00000100478,protein_coding,,,,,,,,,,
ENSG00000100473,protein_coding,,,,,,,,,,
ENSG00000100462,protein_coding,,,,,,,,,,
ENSG00000100461,protein_coding,,,,,,,,,,
ENSG00000100453,protein_coding,,,,,,,,,,
ENSG00000100450,protein_coding,,,,,,,,,,
ENSG00000100448,protein_coding,,,,,,,,,,
ENSG00000100445,protein_coding,,,,,,,,,,
ENSG00000100442,protein_coding,,,,,,,,,,
ENSG00000100441,protein_coding,,,,,,,,,,
ENSG00000100439,protein_coding,,,,,,,,,,
ENSG00000100433,protein_coding,,,,,,,,,,
ENSG00000100429,protein_coding,,,,,,,,,,
ENSG00000100427,protein_coding,,,,,,,,,,
ENSG00000100426,protein_coding,,,,,,,,,,
ENSG00000100425,protein_coding,,,,,,,,,,
ENSG00000100422,protein_coding,,,,,,,,,,
ENSG00000100418,protein_coding,,,,,,,,,,
ENSG00000100417,protein_coding,,,,,,,,,,
ENSG00000100416,protein_coding,,,,,,,,,,
ENSG00000100413,protein_coding,,,,,,,,,,
ENSG00000100412,protein_coding,,,,,,,,,,
ENSG00000100410,protein_coding,,,,,,,,,,
ENSG00000100403,protein_coding,,,,,,,,,,
ENSG00000100401,protein_coding,,,,,,,,,,
ENSG00000100399,protein_coding,,,,,,,,,,
ENSG00000100395,protein_coding,,,,,,,,,,
ENSG00000100393,protein_coding,,,,,,,,,,
ENSG00000100387,protein_coding,,,,,,,,,,
ENSG00000100385,protein_coding,,,,,,,,,,
ENSG00000100380,protein_coding,,,,,,,,,,
ENSG00000100379,protein_coding,,,,,,,,,,
ENSG00000100376,protein_coding,,,,,,,,,,
ENSG00000100373,protein_coding,,,,,,,,,,
ENSG00000100372,protein_coding,,,,,,,,,,
ENSG00000100368,protein_coding,,,,,,,,,,
ENSG00000100365,protein_coding,,,,,,,,,,
ENSG00000100364,protein_coding,,,,,,,,,,
ENSG00000100362,protein_coding,,,,,,,,,,
ENSG00000100360,protein_coding,,,,,,,,,,
ENSG00000100359,protein_coding,,,,,,,,,,
ENSG00000100354,protein_coding,,,,,,,,,,
ENSG00000100353,protein_coding,,,,,,,,,,
ENSG00000100351,protein_coding,,,,,,,,,,
ENSG00000100350,protein_coding,,,,,,,,,,
ENSG00000100348,protein_coding,,,,,,,,,,
ENSG00000100347,protein_coding,,,,,,,,,,
ENSG00000100346,protein_coding,,,,,,,,,,
ENSG00000100345,protein_coding,,,,,,,,,,
ENSG00000100344,protein_coding,,,,,,,,,,
ENSG00000100342,protein_coding,,,,,,,,,,
ENSG00000100341,protein_coding,,,,,,,,,,
ENSG00000100336,protein_coding,,,,,,,,,,
ENSG00000100335,protein_coding,,,,,,,,,,
ENSG00000100330,protein_coding,,,,,,,,,,
ENSG00000100325,protein_coding,,,,,,,,,,
ENSG00000100324,protein_coding,,,,,,,,,,
ENSG00000100321,protein_coding,,,,,,,,,,
ENSG00000100320,protein_coding,,,,,,,,,,
ENSG00000100319,protein_coding,,,,,,,,,,
ENSG00000100316,protein_coding,,,,,,,,,,
ENSG00000100314,protein_coding,,,,,,,,,,
ENSG00000100312,protein_coding,,,,,,,,,,
ENSG00000100311,protein_coding,,,,,,,,,,
ENSG00000100307,protein_coding,,,,,,,,,,
ENSG00000100304,protein_coding,,,,,,,,,,
ENSG00000100302,protein_coding,,,,,,,,,,
ENSG00000100300,protein_coding,,,,,,,,,,
ENSG00000100299,protein_coding,,,,,,,,,,
ENSG00000100297,protein_coding,,,,,,,,,,
ENSG00000100296,protein_coding,,,,,,,,,,
ENSG00000100294,protein_coding,,,,,,,,,,
ENSG00000100292,protein_coding,,,,,,,,,,
ENSG00000100290,protein_coding,,,,,,,,,,
ENSG00000100288,protein_coding,,,,,,,,,,
ENSG00000100285,protein_coding,,,,,,,,,,
ENSG00000100284,protein_coding,,,,,,,,,,
ENSG00000100281,protein_coding,,,,,,,,,,
ENSG00000100280,protein_coding,,,,,,,,,,
ENSG00000100276,protein_coding,,,,,,,,,,
ENSG00000100271,protein_coding,,,,,,,,,,
ENSG00000100266,protein_coding,,,,,,,,,,
ENSG00000100263,protein_coding,,,,,,,,,,
ENSG00000100258,protein_coding,,,,,,,,,,
ENSG00000100253,protein_coding,,,,,,,,,,
ENSG00000100249,protein_coding,,,,,,,,,,
ENSG00000100246,protein_coding,,,,,,,,,,
ENSG00000100243,protein_coding,,,,,,,,,,
ENSG00000100242,protein_coding,,,,,,,,,,
ENSG00000100241,protein_coding,,,,,,,,,,
ENSG00000100239,protein_coding,,,,,,,,,,
ENSG00000100234,protein_coding,,,,,,,,,,
ENSG00000100228,protein_coding,,,,,,,,,,
ENSG00000100227,protein_coding,,,,,,,,,,
ENSG00000100226,protein_coding,,,,,,,,,,
ENSG00000100225,protein_coding,,,,,,,,,,
ENSG00000100221,protein_coding,,,,,,,,,,
ENSG00000100220,protein_coding,,,,,,,,,,
ENSG00000100219,protein_coding,,,,,,,,,,
ENSG00000100218,protein_coding,,,,,,,,,,
ENSG00000100216,protein_coding,,,,,,,,,,
ENSG00000100211,protein_coding,,,,,,,,,,
ENSG00000100209,protein_coding,,,,,,,,,,
ENSG00000100207,protein_coding,,,,,,,,,,
ENSG00000100206,protein_coding,,,,,,,,,,
ENSG00000100201,protein_coding,,,,,,,,,,
ENSG00000100197,protein_coding,,,,,,,,,,
ENSG00000100196,protein_coding,,,,,,,,,,
ENSG00000100191,protein_coding,,,,,,,,,,
ENSG00000100181,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000100170,protein_coding,,,,,,,,,,
