probe_id	ensembl_gene_id
209018_s_at	ENSG00000158828
209019_s_at	ENSG00000158828
238312_s_at	ENSG00000158850
210243_s_at	ENSG00000158850
204505_s_at	ENSG00000158856
1555380_at	ENSG00000158859
222929_at	ENSG00000158863
218337_at	ENSG00000158863
201966_at	ENSG00000158864
237254_at	ENSG00000158865
204232_at	ENSG00000158869
1554899_s_at	ENSG00000158869
219465_at	ENSG00000158874
219466_s_at	ENSG00000158874
226059_at	ENSG00000158882
210280_at	ENSG00000158887
1554156_a_at	ENSG00000158901
1554157_a_at	ENSG00000158901
225187_at	ENSG00000158941
1552973_at	ENSG00000158955
225627_s_at	ENSG00000158966
1552612_at	ENSG00000158985
1552613_s_at	ENSG00000158985
224709_s_at	ENSG00000158985
239438_at	ENSG00000158987
230078_at	ENSG00000158987
1554481_a_at	ENSG00000159023
236379_at	ENSG00000159023
214530_x_at	ENSG00000159023
207793_s_at	ENSG00000159023
225051_at	ENSG00000159023
219004_s_at	ENSG00000159055
228597_at	ENSG00000159055
203545_at	ENSG00000159063
223050_s_at	ENSG00000159069
218123_at	ENSG00000159079
238676_at	ENSG00000159079
244369_at	ENSG00000159079
207594_s_at	ENSG00000159082
212990_at	ENSG00000159082
1555125_at	ENSG00000159086
221158_at	ENSG00000159086
218515_at	ENSG00000159086
204785_x_at	ENSG00000159110
204786_s_at	ENSG00000159110
227125_at	ENSG00000159110
224671_at	ENSG00000159111
201642_at	ENSG00000159128
230097_at	ENSG00000159131
244822_at	ENSG00000159131
210005_at	ENSG00000159131
217445_s_at	ENSG00000159131
212379_at	ENSG00000159131
212378_at	ENSG00000159131
226465_s_at	ENSG00000159140
201085_s_at	ENSG00000159140
213538_at	ENSG00000159140
201086_x_at	ENSG00000159140
214988_s_at	ENSG00000159140
221677_s_at	ENSG00000159147
203069_at	ENSG00000159164
216641_s_at	ENSG00000159166
203287_at	ENSG00000159166
204596_s_at	ENSG00000159167
204595_s_at	ENSG00000159167
204597_x_at	ENSG00000159167
205177_at	ENSG00000159173
200621_at	ENSG00000159176
230784_at	ENSG00000159182
209844_at	ENSG00000159184
230105_at	ENSG00000159184
225353_s_at	ENSG00000159189
221095_s_at	ENSG00000159197
208972_s_at	ENSG00000159199
215253_s_at	ENSG00000159200
215254_at	ENSG00000159200
208370_s_at	ENSG00000159200
236107_at	ENSG00000159202
222395_s_at	ENSG00000159202
217750_s_at	ENSG00000159202
227285_at	ENSG00000159208
218391_at	ENSG00000159210
242913_at	ENSG00000159212
227742_at	ENSG00000159212
228994_at	ENSG00000159214
1570350_at	ENSG00000159216
237697_at	ENSG00000159216
1563591_at	ENSG00000159216
211181_x_at	ENSG00000159216
211182_x_at	ENSG00000159216
217263_x_at	ENSG00000159216
211620_x_at	ENSG00000159216
210365_at	ENSG00000159216
210805_x_at	ENSG00000159216
208129_x_at	ENSG00000159216
209359_x_at	ENSG00000159216
211180_x_at	ENSG00000159216
209360_s_at	ENSG00000159216
223689_at	ENSG00000159217
227377_at	ENSG00000159217
207899_at	ENSG00000159224
209213_at	ENSG00000159228
205379_at	ENSG00000159231
222361_at	ENSG00000159247
221407_at	ENSG00000159248
205132_at	ENSG00000159251
213000_at	ENSG00000159256
204775_at	ENSG00000159259
210689_at	ENSG00000159261
1557900_at	ENSG00000159263
208157_at	ENSG00000159263
206558_at	ENSG00000159263
207833_s_at	ENSG00000159267
209399_at	ENSG00000159267
233988_x_at	ENSG00000159307
1552388_at	ENSG00000159307
1554594_at	ENSG00000159314
227057_at	ENSG00000159314
225618_at	ENSG00000159314
224455_s_at	ENSG00000159322
220980_s_at	ENSG00000159322
218045_x_at	ENSG00000159335
1554914_at	ENSG00000159337
211413_s_at	ENSG00000159339
211412_at	ENSG00000159339
220001_at	ENSG00000159339
217748_at	ENSG00000159346
1560043_at	ENSG00000159348
202263_at	ENSG00000159348
210459_at	ENSG00000159352
210460_s_at	ENSG00000159352
211609_x_at	ENSG00000159352
200882_s_at	ENSG00000159352
218608_at	ENSG00000159363
1555148_a_at	ENSG00000159374
1552849_at	ENSG00000159374
202243_s_at	ENSG00000159377
202244_at	ENSG00000159377
201235_s_at	ENSG00000159388
201236_s_at	ENSG00000159388
1553465_a_at	ENSG00000159398
202934_at	ENSG00000159399
212067_s_at	ENSG00000159403
206817_x_at	ENSG00000159409
215045_at	ENSG00000159409
211552_s_at	ENSG00000159423
203722_at	ENSG00000159423
227108_at	ENSG00000159433
243492_at	ENSG00000159445
1553118_at	ENSG00000159445
229253_at	ENSG00000159445
213780_at	ENSG00000159450
207710_at	ENSG00000159455
238528_at	ENSG00000159459
226921_at	ENSG00000159459
202204_s_at	ENSG00000159461
202203_s_at	ENSG00000159461
213696_s_at	ENSG00000159479
213126_at	ENSG00000159479
213127_s_at	ENSG00000159479
237288_at	ENSG00000159495
235816_s_at	ENSG00000159496
236119_s_at	ENSG00000159516
1553059_at	ENSG00000159527
232352_at	ENSG00000159556
225770_at	ENSG00000159579
225774_at	ENSG00000159579
225773_at	ENSG00000159579
236320_at	ENSG00000159588
1569320_at	ENSG00000159592
222452_s_at	ENSG00000159592
217877_s_at	ENSG00000159592
202268_s_at	ENSG00000159593
223335_at	ENSG00000159596
1555447_at	ENSG00000159618
229971_at	ENSG00000159618
223905_at	ENSG00000159625
227463_at	ENSG00000159640
240119_at	ENSG00000159648
1553341_at	ENSG00000159650
201777_s_at	ENSG00000159658
1559023_a_at	ENSG00000159658
1559022_at	ENSG00000159658
201775_s_at	ENSG00000159658
201776_s_at	ENSG00000159658
201778_s_at	ENSG00000159658
218638_s_at	ENSG00000159674
224462_s_at	ENSG00000159685
1557714_at	ENSG00000159692
203392_s_at	ENSG00000159692
212863_x_at	ENSG00000159692
213980_s_at	ENSG00000159692
220003_at	ENSG00000159708
218876_at	ENSG00000159713
228637_at	ENSG00000159714
212041_at	ENSG00000159720
207193_at	ENSG00000159723
1569383_s_at	ENSG00000159733
1569369_at	ENSG00000159733
232408_at	ENSG00000159733
227218_at	ENSG00000159753
227216_at	ENSG00000159753
231153_at	ENSG00000159761
206509_at	ENSG00000159763
205368_at	ENSG00000159784
1555033_a_at	ENSG00000159788
1555032_at	ENSG00000159788
1555022_at	ENSG00000159788
209637_s_at	ENSG00000159788
242079_at	ENSG00000159788
214362_at	ENSG00000159788
214361_s_at	ENSG00000159788
205823_at	ENSG00000159788
209639_s_at	ENSG00000159788
213141_at	ENSG00000159792
200808_s_at	ENSG00000159840
215706_x_at	ENSG00000159840
214671_s_at	ENSG00000159842
212895_s_at	ENSG00000159842
236039_at	ENSG00000159871
235330_at	ENSG00000159873
225644_at	ENSG00000159873
1570135_at	ENSG00000159882
205791_x_at	ENSG00000159882
1557322_at	ENSG00000159882
229063_s_at	ENSG00000159884
206175_x_at	ENSG00000159885
204310_s_at	ENSG00000159899
214066_x_at	ENSG00000159899
233848_x_at	ENSG00000159905
220847_x_at	ENSG00000159905
232986_at	ENSG00000159915
230919_at	ENSG00000159915
220350_at	ENSG00000159917
205042_at	ENSG00000159921
1552892_at	ENSG00000159958
243467_at	ENSG00000159958
243780_at	ENSG00000159958
221426_s_at	ENSG00000159961
202046_s_at	ENSG00000160007
202044_at	ENSG00000160007
202045_s_at	ENSG00000160007
229394_s_at	ENSG00000160007
1555620_a_at	ENSG00000160013
206187_at	ENSG00000160013
200622_x_at	ENSG00000160014
200623_s_at	ENSG00000160014
223518_at	ENSG00000160049
203277_at	ENSG00000160049
226116_at	ENSG00000160049
221912_s_at	ENSG00000160050
219585_at	ENSG00000160050
206650_at	ENSG00000160051
223656_s_at	ENSG00000160055
234006_s_at	ENSG00000160055
223676_at	ENSG00000160055
222200_s_at	ENSG00000160058
218004_at	ENSG00000160058
223617_x_at	ENSG00000160072
227237_x_at	ENSG00000160072
223053_x_at	ENSG00000160075
226229_s_at	ENSG00000160075
223051_at	ENSG00000160075
225209_s_at	ENSG00000160087
226704_at	ENSG00000160087
224347_x_at	ENSG00000160087
226820_at	ENSG00000160094
226097_at	ENSG00000160097
226096_at	ENSG00000160097
227721_at	ENSG00000160111
209261_s_at	ENSG00000160113
209262_s_at	ENSG00000160113
1553138_a_at	ENSG00000160117
235244_at	ENSG00000160124
242474_s_at	ENSG00000160131
225556_at	ENSG00000160131
236651_at	ENSG00000160145
205635_at	ENSG00000160145
227750_at	ENSG00000160145
206078_at	ENSG00000160145
1552288_at	ENSG00000160161
1552289_a_at	ENSG00000160161
211113_s_at	ENSG00000160179
204567_s_at	ENSG00000160179
204623_at	ENSG00000160180
214476_at	ENSG00000160181
205009_at	ENSG00000160182
223948_s_at	ENSG00000160183
223949_at	ENSG00000160183
220177_s_at	ENSG00000160183
220418_at	ENSG00000160185
230093_at	ENSG00000160188
218928_s_at	ENSG00000160190
237139_at	ENSG00000160191
205593_s_at	ENSG00000160191
226882_x_at	ENSG00000160193
221632_s_at	ENSG00000160193
241937_s_at	ENSG00000160193
226616_s_at	ENSG00000160194
226209_at	ENSG00000160194
204195_s_at	ENSG00000160199
216004_s_at	ENSG00000160199
204196_x_at	ENSG00000160199
221883_at	ENSG00000160199
54051_at	ENSG00000160199
212844_at	ENSG00000160208
212846_at	ENSG00000160208
1566671_a_at	ENSG00000160209
202671_s_at	ENSG00000160209
218018_at	ENSG00000160209
222492_at	ENSG00000160209
218019_s_at	ENSG00000160209
202275_at	ENSG00000160211
201201_at	ENSG00000160213
236449_at	ENSG00000160213
218758_s_at	ENSG00000160214
222733_x_at	ENSG00000160214
224282_s_at	ENSG00000160216
219723_x_at	ENSG00000160216
225440_at	ENSG00000160216
223182_s_at	ENSG00000160216
223184_s_at	ENSG00000160216
223183_at	ENSG00000160216
1555446_s_at	ENSG00000160218
228410_at	ENSG00000160219
208090_s_at	ENSG00000160224
203994_s_at	ENSG00000160226
203995_at	ENSG00000160226
221017_s_at	ENSG00000160233
232536_at	ENSG00000160233
236988_x_at	ENSG00000160255
1555349_a_at	ENSG00000160255
202803_s_at	ENSG00000160255
243750_x_at	ENSG00000160256
209050_s_at	ENSG00000160271
224299_x_at	ENSG00000160282
224300_x_at	ENSG00000160282
223702_x_at	ENSG00000160282
220604_x_at	ENSG00000160282
223979_x_at	ENSG00000160282
223360_at	ENSG00000160284
211019_s_at	ENSG00000160285
202245_at	ENSG00000160285
211018_at	ENSG00000160285
205537_s_at	ENSG00000160293
205536_at	ENSG00000160293
226063_at	ENSG00000160293
215581_s_at	ENSG00000160294
215580_at	ENSG00000160294
212269_s_at	ENSG00000160294
238541_at	ENSG00000160298
1555198_x_at	ENSG00000160298
1559438_at	ENSG00000160298
1559439_s_at	ENSG00000160298
1555197_a_at	ENSG00000160298
1553789_a_at	ENSG00000160298
233387_s_at	ENSG00000160299
203660_s_at	ENSG00000160299
1556127_at	ENSG00000160305
1554969_x_at	ENSG00000160305
1561286_a_at	ENSG00000160305
1555301_a_at	ENSG00000160305
1554967_at	ENSG00000160305
215529_x_at	ENSG00000160305
1552677_a_at	ENSG00000160305
227199_at	ENSG00000160305
209686_at	ENSG00000160307
228725_x_at	ENSG00000160310
210384_at	ENSG00000160310
228722_at	ENSG00000160310
202098_s_at	ENSG00000160310
231162_at	ENSG00000160318
1568644_at	ENSG00000160321
1568646_x_at	ENSG00000160321
208542_x_at	ENSG00000160321
220208_at	ENSG00000160323
223844_at	ENSG00000160323
219223_at	ENSG00000160325
61874_at	ENSG00000160325
220091_at	ENSG00000160326
207804_s_at	ENSG00000160339
221946_at	ENSG00000160345
59437_at	ENSG00000160345
207930_at	ENSG00000160349
1554259_at	ENSG00000160360
226043_at	ENSG00000160360
1554475_a_at	ENSG00000160392
234999_at	ENSG00000160392
1553238_a_at	ENSG00000160396
1557866_at	ENSG00000160401
1557867_s_at	ENSG00000160401
231172_at	ENSG00000160401
227972_at	ENSG00000160404
224846_at	ENSG00000160410
225467_s_at	ENSG00000160439
1559190_s_at	ENSG00000160439
202448_s_at	ENSG00000160445
202456_s_at	ENSG00000160445
202452_at	ENSG00000160445
226088_at	ENSG00000160446
226299_at	ENSG00000160447
224145_s_at	ENSG00000160460
224144_at	ENSG00000160460
224297_s_at	ENSG00000160460
224551_s_at	ENSG00000160460
220185_at	ENSG00000160460
1552504_a_at	ENSG00000160469
1553367_a_at	ENSG00000160471
1552594_at	ENSG00000160472
242334_at	ENSG00000160505
224506_s_at	ENSG00000160539
216310_at	ENSG00000160551
227454_at	ENSG00000160551
238420_at	ENSG00000160551
224778_s_at	ENSG00000160551
224769_at	ENSG00000160551
221598_s_at	ENSG00000160563
51176_at	ENSG00000160563
225434_at	ENSG00000160570
1554929_at	ENSG00000160584
204157_s_at	ENSG00000160584
204156_at	ENSG00000160584
204155_s_at	ENSG00000160584
213034_at	ENSG00000160584
227747_at	ENSG00000160588
228094_at	ENSG00000160593
1557172_x_at	ENSG00000160602
1557170_at	ENSG00000160602
227804_at	ENSG00000160606
232521_at	ENSG00000160613
203118_at	ENSG00000160613
201747_s_at	ENSG00000160633
201748_s_at	ENSG00000160633
206804_at	ENSG00000160654
205334_at	ENSG00000160678
209927_s_at	ENSG00000160679
202559_x_at	ENSG00000160679
202560_s_at	ENSG00000160679
216734_s_at	ENSG00000160683
206126_at	ENSG00000160683
205853_at	ENSG00000160685
235145_at	ENSG00000160685
205661_s_at	ENSG00000160688
212541_at	ENSG00000160688
201469_s_at	ENSG00000160691
214853_s_at	ENSG00000160691
203292_s_at	ENSG00000160695
1553695_a_at	ENSG00000160703
219680_at	ENSG00000160703
201786_s_at	ENSG00000160710
217489_s_at	ENSG00000160712
205945_at	ENSG00000160712
226333_at	ENSG00000160712
217978_s_at	ENSG00000160714
231816_s_at	ENSG00000160714
222480_at	ENSG00000160714
206635_at	ENSG00000160716
241389_at	ENSG00000160716
226307_at	ENSG00000160741
218910_at	ENSG00000160746
201275_at	ENSG00000160752
206949_s_at	ENSG00000160753
1555515_a_at	ENSG00000160767
203550_s_at	ENSG00000160767
219236_at	ENSG00000160781
202337_at	ENSG00000160783
212683_at	ENSG00000160785
32091_at	ENSG00000160785
244225_x_at	ENSG00000160789
1554600_s_at	ENSG00000160789
203411_s_at	ENSG00000160789
212086_x_at	ENSG00000160789
214213_x_at	ENSG00000160789
212089_at	ENSG00000160789
206991_s_at	ENSG00000160791
1556017_at	ENSG00000160796
212443_at	ENSG00000160796
226011_at	ENSG00000160799
205911_at	ENSG00000160801
205589_at	ENSG00000160808
226434_at	ENSG00000160813
224632_at	ENSG00000160818
224634_at	ENSG00000160818
237251_at	ENSG00000160838
1553196_a_at	ENSG00000160856
231093_at	ENSG00000160856
209309_at	ENSG00000160862
1554962_a_at	ENSG00000160867
1554961_at	ENSG00000160867
211237_s_at	ENSG00000160867
204579_at	ENSG00000160867
205999_x_at	ENSG00000160868
208367_x_at	ENSG00000160868
205998_x_at	ENSG00000160868
205939_at	ENSG00000160870
235047_x_at	ENSG00000160877
227651_at	ENSG00000160877
1552493_s_at	ENSG00000160882
214610_at	ENSG00000160882
205936_s_at	ENSG00000160883
223687_s_at	ENSG00000160886
223688_s_at	ENSG00000160886
202081_at	ENSG00000160888
214714_at	ENSG00000160908
243024_at	ENSG00000160908
206688_s_at	ENSG00000160917
202145_at	ENSG00000160932
218679_s_at	ENSG00000160948
207137_at	ENSG00000160949
1558329_at	ENSG00000160949
1558330_x_at	ENSG00000160949
214391_x_at	ENSG00000160951
207650_x_at	ENSG00000160951
229033_s_at	ENSG00000160953
223348_x_at	ENSG00000160953
221290_s_at	ENSG00000160953
223347_at	ENSG00000160953
1553015_a_at	ENSG00000160957
213520_at	ENSG00000160957
203495_at	ENSG00000160959
32062_at	ENSG00000160959
1569250_at	ENSG00000160961
1569251_a_at	ENSG00000160961
1559674_at	ENSG00000160961
1563783_a_at	ENSG00000160961
1552375_at	ENSG00000160961
233894_x_at	ENSG00000160963
229080_at	ENSG00000160963
225203_at	ENSG00000160972
207644_at	ENSG00000160973
231407_s_at	ENSG00000160973
218811_at	ENSG00000160991
218812_s_at	ENSG00000160991
1558426_x_at	ENSG00000160991
217529_at	ENSG00000160991
231406_at	ENSG00000160991
222228_s_at	ENSG00000160993
1553893_at	ENSG00000160994
205367_at	ENSG00000160999
220341_s_at	ENSG00000161010
239004_at	ENSG00000161011
244804_at	ENSG00000161011
201471_s_at	ENSG00000161011
213112_s_at	ENSG00000161011
220189_s_at	ENSG00000161013
224598_at	ENSG00000161013
200936_at	ENSG00000161016
202360_at	ENSG00000161021
242817_at	ENSG00000161031
225680_at	ENSG00000161036
1553798_a_at	ENSG00000161040
233539_at	ENSG00000161048
242635_s_at	ENSG00000161048
242229_at	ENSG00000161048
238722_x_at	ENSG00000161048
226041_at	ENSG00000161048
230378_at	ENSG00000161055
201068_s_at	ENSG00000161057
201067_at	ENSG00000161057
238020_at	ENSG00000161057
231744_at	ENSG00000161082
232416_at	ENSG00000161082
230497_at	ENSG00000161082
213966_at	ENSG00000161091
226516_at	ENSG00000161091
220178_at	ENSG00000161091
1552698_at	ENSG00000161149
227042_at	ENSG00000161179
1555792_a_at	ENSG00000161180
201907_x_at	ENSG00000161202
201908_at	ENSG00000161202
200613_at	ENSG00000161203
202394_s_at	ENSG00000161204
204210_s_at	ENSG00000161217
204209_at	ENSG00000161217
225069_at	ENSG00000161217
235169_at	ENSG00000161243
226926_at	ENSG00000161249
226700_at	ENSG00000161265
1570336_at	ENSG00000161267
211715_s_at	ENSG00000161267
241181_x_at	ENSG00000161270
207673_at	ENSG00000161270
228500_at	ENSG00000161277
204570_at	ENSG00000161281
1561687_a_at	ENSG00000161298
1557260_a_at	ENSG00000161298
232554_at	ENSG00000161328
219700_at	ENSG00000161381
214081_at	ENSG00000161381
221811_at	ENSG00000161395
55616_at	ENSG00000161395
221092_at	ENSG00000161405
236301_at	ENSG00000161405
227030_at	ENSG00000161405
1569268_at	ENSG00000161509
210400_at	ENSG00000161509
207813_s_at	ENSG00000161513
217965_s_at	ENSG00000161526
222475_at	ENSG00000161526
213501_at	ENSG00000161533
209600_s_at	ENSG00000161533
227962_at	ENSG00000161533
1556715_at	ENSG00000161542
202529_at	ENSG00000161542
1553572_a_at	ENSG00000161544
226632_at	ENSG00000161544
200753_x_at	ENSG00000161547
214882_s_at	ENSG00000161547
200754_x_at	ENSG00000161547
1556905_at	ENSG00000161551
223581_at	ENSG00000161551
222905_s_at	ENSG00000161558
1552424_at	ENSG00000161594
1552425_a_at	ENSG00000161594
240950_s_at	ENSG00000161609
207642_at	ENSG00000161610
227592_at	ENSG00000161618
1553946_at	ENSG00000161634
201389_at	ENSG00000161638
1552911_at	ENSG00000161640
1552910_at	ENSG00000161640
226111_s_at	ENSG00000161642
1561880_a_at	ENSG00000161643
206186_at	ENSG00000161647
244244_at	ENSG00000161649
1555636_at	ENSG00000161649
1555656_at	ENSG00000161649
1552509_a_at	ENSG00000161649
240559_at	ENSG00000161652
229432_at	ENSG00000161653
1553253_at	ENSG00000161664
224727_at	ENSG00000161671
222345_at	ENSG00000161671
227096_at	ENSG00000161677
220563_s_at	ENSG00000161681
214781_at	ENSG00000161681
235544_x_at	ENSG00000161682
206661_at	ENSG00000161692
1555378_at	ENSG00000161692
238508_at	ENSG00000161692
238757_at	ENSG00000161692
1552476_s_at	ENSG00000161714
234971_x_at	ENSG00000161714
232249_at	ENSG00000161791
227844_at	ENSG00000161791
238823_at	ENSG00000161791
230640_at	ENSG00000161791
213611_at	ENSG00000161798
222077_s_at	ENSG00000161800
238959_at	ENSG00000161813
238960_s_at	ENSG00000161813
1555384_a_at	ENSG00000161813
214155_s_at	ENSG00000161813
212714_at	ENSG00000161813
228263_at	ENSG00000161835
217031_at	ENSG00000161849
233158_at	ENSG00000161850
237304_at	ENSG00000161860
235572_at	ENSG00000161888
231179_at	ENSG00000161896
224980_at	ENSG00000161904
207328_at	ENSG00000161905
1555659_a_at	ENSG00000161911
228433_at	ENSG00000161912
233959_at	ENSG00000161912
236832_at	ENSG00000161912
228864_at	ENSG00000161914
226958_s_at	ENSG00000161920
223454_at	ENSG00000161921
233855_at	ENSG00000161929
1554625_at	ENSG00000161940
