cmap_name	entrezgene_id	ensembl_gene_id
TP53I3	9540	ENSG00000115129
TP53INP2	58476	ENSG00000078804
TP53RK	112858	ENSG00000172315
TP53TG1	11257	ENSG00000182165
TP63	8626	ENSG00000073282
TPBGL	100507050	ENSG00000261594
TPD52L2	7165	ENSG00000101150
TPD52L3	89882	ENSG00000170777
TPH1	7166	ENSG00000129167
TPH2	121278	ENSG00000139287
TPI1	7167	ENSG00000111669
TPK1	27010	ENSG00000196511
TPM1	7168	ENSG00000140416
TPM2	7169	ENSG00000198467
TPM3	7170	ENSG00000143549
TPM4	7171	ENSG00000167460
TPMT	7172	ENSG00000137364
TPO	7173	ENSG00000115705
TPP2	7174	ENSG00000134900
TPR	7175	ENSG00000047410
TPRKB	51002	ENSG00000144034
TPSAB1	7177	ENSG00000172236
TPSB2	64499	ENSG00000197253
TPST2	8459	ENSG00000128294
TPTE	7179	ENSG00000274391
TRA2B	6434	ENSG00000136527
TRADD	8717	ENSG00000102871
TRAF1	7185	ENSG00000056558
TRAF2	7186	ENSG00000127191
TRAF3	7187	ENSG00000131323
TRAF3IP2	10758	ENSG00000056972
TRAF3IP2-AS1	643749	ENSG00000231889
TRAF3IP3	80342	ENSG00000009790
TRAF4	9618	ENSG00000076604
TRAF5	7188	ENSG00000082512
TRAF6	7189	ENSG00000175104
TRAF7	84231	ENSG00000131653
TRAFD1	10906	ENSG00000135148
TRAIP	10293	ENSG00000183763
TRAK2	66008	ENSG00000115993
TRAM2	9697	ENSG00000065308
TRAP1	10131	ENSG00000126602
TRAPPC13	80006	ENSG00000113597
TRAPPC3	27095	ENSG00000054116
TRAPPC3L	100128327	ENSG00000173626
TRAPPC6A	79090	ENSG00000007255
TRAPPC8	22878	ENSG00000153339
TRAT1	50852	ENSG00000163519
TRDMT1	1787	ENSG00000107614
TREM2	54209	ENSG00000095970
TREML1	340205	ENSG00000161911
TREML2	79865	ENSG00000112195
TREML4	285852	ENSG00000188056
TRERF1	55809	ENSG00000124496
TREX1	11277	ENSG00000213689
TRHR	7201	ENSG00000174417
TRIB1	10221	ENSG00000173334
TRIB2	28951	ENSG00000071575
TRIB3	57761	ENSG00000101255
TRIM13	10206	ENSG00000204977
TRIM16	10626	ENSG00000221926
TRIM17	51127	ENSG00000162931
TRIM2	23321	ENSG00000109654
TRIM21	6737	ENSG00000132109
TRIM22	10346	ENSG00000132274
TRIM23	373	ENSG00000113595
TRIM24	8805	ENSG00000122779
TRIM26	7726	ENSG00000234127
TRIM27	5987	ENSG00000204713
TRIM28	10155	ENSG00000130726
TRIM29	23650	ENSG00000137699
TRIM32	22954	ENSG00000119401
TRIM33	51592	ENSG00000197323
TRIM36	55521	ENSG00000152503
TRIM37	4591	ENSG00000108395
TRIM38	10475	ENSG00000112343
TRIM41	90933	ENSG00000146063
TRIM42	287015	ENSG00000155890
TRIM46	80128	ENSG00000163462
TRIM50	135892	ENSG00000146755
TRIM54	57159	ENSG00000138100
TRIM55	84675	ENSG00000147573
TRIM56	81844	ENSG00000169871
TRIM60	166655	ENSG00000176979
TRIM61	391712	ENSG00000183439
TRIM62	55223	ENSG00000116525
TRIM7	81786	ENSG00000146054
TRIM73	375593	ENSG00000178809
TRIM9	114088	ENSG00000100505
TRIO	7204	ENSG00000038382
TRIP10	9322	ENSG00000125733
TRIP12	9320	ENSG00000153827
TRIP13	9319	ENSG00000071539
TRIP4	9325	ENSG00000103671
TRIT1	54802	ENSG00000043514
TRMT1	55621	ENSG00000104907
TRMT10C	54931	ENSG00000174173
TRPA1	8989	ENSG00000104321
TRPC1	7220	ENSG00000144935
TRPC3	7222	ENSG00000138741
TRPC4	7223	ENSG00000133107
TRPC5	7224	ENSG00000072315
TRPC6	7225	ENSG00000137672
TRPC7	57113	ENSG00000069018
TRPM2	7226	ENSG00000142185
TRPM3	80036	ENSG00000083067
TRPM4	54795	ENSG00000130529
TRPM5	29850	ENSG00000070985
TRPM6	140803	ENSG00000119121
TRPM7	54822	ENSG00000092439
TRPS1	7227	ENSG00000104447
TRPT1	83707	ENSG00000149743
TRPV1	7442	ENSG00000196689
TRPV2	51393	ENSG00000187688
TRPV3	162514	ENSG00000167723
TRPV4	59341	ENSG00000111199
TRPV5	56302	ENSG00000127412
TRPV6	55503	ENSG00000165125
TRRAP	8295	ENSG00000196367
TSC1	7248	ENSG00000165699
TSC2	7249	ENSG00000103197
TSC22D1	8848	ENSG00000102804
TSC22D2	9819	ENSG00000196428
TSC22D3	1831	ENSG00000157514
TSC22D4	81628	ENSG00000166925
TSEN2	80746	ENSG00000154743
TSFM	10102	ENSG00000123297
TSG101	7251	ENSG00000074319
TSGA10IP	254187	ENSG00000175513
TSHR	7253	ENSG00000165409
TSHZ3	57616	ENSG00000121297
TSKU	25987	ENSG00000182704
TSLP	85480	ENSG00000145777
TSN	7247	ENSG00000211460
TSPAN10	83882	ENSG00000182612
TSPAN13	27075	ENSG00000106537
TSPAN14	81619	ENSG00000108219
TSPAN2	10100	ENSG00000134198
TSPAN3	10099	ENSG00000140391
TSPAN31	6302	ENSG00000135452
TSPAN32	10077	ENSG00000064201
TSPAN4	7106	ENSG00000214063
TSPAN6	7105	ENSG00000000003
TSPAN7	7102	ENSG00000156298
TSPAN8	7103	ENSG00000127324
TSPAN9	10867	ENSG00000011105
TSPO	706	ENSG00000100300
TSPOAP1	9256	ENSG00000005379
TSSC4	10078	ENSG00000184281
TSSK1B	83942	ENSG00000212122
TSSK2	23617	ENSG00000206203
TSSK3	81629	ENSG00000162526
TSSK6	83983	ENSG00000178093
TST	7263	ENSG00000128311
TSTA3	7264	ENSG00000104522
TSTD3	100130890	ENSG00000279170
TTBK1	84630	ENSG00000146216
TTBK2	146057	ENSG00000128881
TTC24	164118	ENSG00000187862
TTC3	7267	ENSG00000182670
TTC37	9652	ENSG00000198677
TTC38	55020	ENSG00000075234
TTC39A	22996	ENSG00000085831
TTC7A	57217	ENSG00000068724
TTF1	7270	ENSG00000125482
TTI1	9675	ENSG00000101407
TTK	7272	ENSG00000112742
TTN	7273	ENSG00000155657
TTR	7276	ENSG00000118271
TTTY14	83869	ENSG00000176728
TUBA1A	7846	ENSG00000167552
TUBA1B	10376	ENSG00000123416
TUBA1C	84790	ENSG00000167553
TUBA3C	7278	ENSG00000198033
TUBA4A	7277	ENSG00000127824
TUBA8	51807	ENSG00000183785
TUBB	203068	ENSG00000196230
TUBB1	81027	ENSG00000101162
TUBB2A	7280	ENSG00000137267
TUBB3	10381	ENSG00000258947
TUBB4A	10382	ENSG00000104833
TUBB4B	10383	ENSG00000188229
TUBB6	84617	ENSG00000176014
TUBD1	51174	ENSG00000108423
TUBE1	51175	ENSG00000074935
TUBG1	7283	ENSG00000131462
TUFM	7284	ENSG00000178952
TULP2	7288	ENSG00000104804
TUT1	64852	ENSG00000149016
TWF1	5756	ENSG00000151239
TWF2	11344	ENSG00000247596
TWIST1	7291	ENSG00000122691
TXK	7294	ENSG00000074966
TXLNA	200081	ENSG00000084652
TXN	7295	ENSG00000136810
TXNDC12	51060	ENSG00000117862
TXNDC9	10190	ENSG00000115514
TXNIP	10628	ENSG00000265972
TXNL1	9352	ENSG00000091164
TXNL4B	54957	ENSG00000140830
TXNRD1	7296	ENSG00000198431
TXNRD2	10587	ENSG00000184470
TXNRD3	114112	ENSG00000197763
TYK2	7297	ENSG00000105397
TYMP	1890	ENSG00000025708
TYMS	7298	ENSG00000176890
TYRO3	7301	ENSG00000092445
TYROBP	7305	ENSG00000011600
U2AF1	7307	ENSG00000160201
UAP1	6675	ENSG00000117143
UBA1	7317	ENSG00000130985
UBA3	9039	ENSG00000144744
UBA52	7311	ENSG00000221983
UBA7	7318	ENSG00000182179
UBAC2	337867	ENSG00000134882
UBAP1	51271	ENSG00000165006
UBAP2L	9898	ENSG00000143569
UBASH3A	53347	ENSG00000160185
UBB	7314	ENSG00000170315
UBC	7316	ENSG00000150991
UBE2A	7319	ENSG00000077721
UBE2C	11065	ENSG00000175063
UBE2D1	7321	ENSG00000072401
UBE2D3	7323	ENSG00000109332
UBE2E2	7325	ENSG00000182247
UBE2E3	10477	ENSG00000170035
UBE2F	140739	ENSG00000184182
UBE2J1	51465	ENSG00000198833
UBE2K	3093	ENSG00000078140
UBE2L3	7332	ENSG00000185651
UBE2L6	9246	ENSG00000156587
UBE2N	7334	ENSG00000177889
UBE2Q2	92912	ENSG00000140367
UBE2V1	7335	ENSG00000244687
UBE2Z	65264	ENSG00000159202
UBE3A	7337	ENSG00000114062
UBE3B	89910	ENSG00000151148
UBE3C	9690	ENSG00000009335
UBE4A	9354	ENSG00000110344
UBL5	59286	ENSG00000198258
UBOX5	22888	ENSG00000185019
UBP1	7342	ENSG00000153560
UBQLN2	29978	ENSG00000188021
UBQLN4	56893	ENSG00000160803
UBR1	197131	ENSG00000159459
UBR7	55148	ENSG00000012963
UBTF	7343	ENSG00000108312
UCHL1	7345	ENSG00000154277
UCK1	83549	ENSG00000130717
UCK2	7371	ENSG00000143179
UCKL1	54963	ENSG00000198276
UCN	7349	ENSG00000163794
UCN2	90226	ENSG00000145040
UFM1	51569	ENSG00000120686
UFSP2	55325	ENSG00000109775
UGCG	7357	ENSG00000148154
UGDH	7358	ENSG00000109814
UGDH-AS1	100885776	ENSG00000249348
UGP2	7360	ENSG00000169764
UGT1A1	54658	ENSG00000241635
UGT1A3	54659	ENSG00000288702
UGT1A6	54578	ENSG00000167165
UGT1A9	54600	ENSG00000241119
UGT2B28	54490	ENSG00000135226
UGT3A1	133688	ENSG00000145626
UHMK1	127933	ENSG00000152332
UHRF1	29128	ENSG00000276043
UHRF1BP1	54887	ENSG00000065060
UIMC1	51720	ENSG00000087206
ULK1	8408	ENSG00000177169
ULK2	9706	ENSG00000083290
ULK3	25989	ENSG00000140474
ULK4	54986	ENSG00000168038
UMOD	7369	ENSG00000169344
UMODL1	89766	ENSG00000177398
UNC119	9094	ENSG00000109103
UNC13B	10497	ENSG00000198722
UNC13D	201294	ENSG00000092929
UNC45B	146862	ENSG00000141161
UNC5C	8633	ENSG00000182168
UNC5D	137970	ENSG00000156687
UNC93B1	81622	ENSG00000110057
UNCX	340260	ENSG00000164853
UNG	7374	ENSG00000076248
UPB1	51733	ENSG00000100024
UQCR11	10975	ENSG00000127540
UQCRB	7381	ENSG00000156467
UQCRC1	7384	ENSG00000010256
UQCRFS1	7386	ENSG00000169021
URB2	9816	ENSG00000135763
UROD	7389	ENSG00000126088
USB1	79650	ENSG00000103005
USF1	7391	ENSG00000158773
USF2	7392	ENSG00000105698
USP1	7398	ENSG00000162607
USP12	219333	ENSG00000152484
USP14	9097	ENSG00000101557
USP15	9958	ENSG00000135655
USP16	10600	ENSG00000156256
USP18	11274	ENSG00000184979
USP19	10869	ENSG00000172046
USP2	9099	ENSG00000036672
USP20	10868	ENSG00000136878
USP22	23326	ENSG00000124422
USP28	57646	ENSG00000048028
USP32	84669	ENSG00000170832
USP39	10713	ENSG00000168883
USP4	7375	ENSG00000114316
USP47	55031	ENSG00000170242
USP6NL	9712	ENSG00000148429
USP7	7874	ENSG00000187555
USP9X	8239	ENSG00000124486
UTP11	51118	ENSG00000183520
UTP14A	10813	ENSG00000156697
UTP18	51096	ENSG00000011260
UTS2R	2837	ENSG00000181408
UVRAG	7405	ENSG00000198382
UXT	8409	ENSG00000126756
VAMP3	9341	ENSG00000049245
VAMP5	10791	ENSG00000168899
VAMP7	6845	ENSG00000124333
VANGL2	57216	ENSG00000162738
VAPA	9218	ENSG00000101558
VAPB	9217	ENSG00000124164
VARS	7407	ENSG00000204394
VAT1	10493	ENSG00000108828
VAV1	7409	ENSG00000141968
VAV3	10451	ENSG00000134215
VCAM1	7412	ENSG00000162692
VCAN	1462	ENSG00000038427
VCP	7415	ENSG00000165280
VDAC1	7416	ENSG00000213585
VDAC2	7417	ENSG00000165637
VDR	7421	ENSG00000111424
VEGFA	7422	ENSG00000112715
VEGFB	7423	ENSG00000173511
VEGFC	7424	ENSG00000150630
VGF	7425	ENSG00000128564
VGLL3	389136	ENSG00000206538
VGLL4	9686	ENSG00000144560
VHL	7428	ENSG00000134086
VHLL	391104	ENSG00000189030
VIM	7431	ENSG00000026025
VIPR1	7433	ENSG00000114812
VKORC1	79001	ENSG00000167397
VKORC1L1	154807	ENSG00000196715
VMP1	81671	ENSG00000062716
VN1R2	317701	ENSG00000196131
VN1R4	317703	ENSG00000228567
VNN1	8876	ENSG00000112299
VNN2	8875	ENSG00000112303
VPREB1	7441	ENSG00000169575
VPREB3	29802	ENSG00000128218
VPS13B	157680	ENSG00000132549
VPS13C	54832	ENSG00000129003
VPS18	57617	ENSG00000104142
VPS26A	9559	ENSG00000122958
VPS28	51160	ENSG00000160948
VPS35	55737	ENSG00000069329
VPS37B	79720	ENSG00000139722
VPS41	27072	ENSG00000006715
VPS45	11311	ENSG00000136631
VPS4A	27183	ENSG00000132612
VPS4B	9525	ENSG00000119541
VPS72	6944	ENSG00000163159
VPS8	23355	ENSG00000156931
VPS9D1	9605	ENSG00000075399
VPS9D1-AS1	100128881	ENSG00000261373
VRK1	7443	ENSG00000100749
VRK2	7444	ENSG00000028116
VRK3	51231	ENSG00000105053
VSIG1	340547	ENSG00000101842
VSIG10	54621	ENSG00000176834
VSIG10L	147645	ENSG00000186806
VSIG10L2	338667	ENSG00000283703
VSIG2	23584	ENSG00000019102
VSIG4	11326	ENSG00000155659
VSIG8	391123	ENSG00000243284
VSIR	64115	ENSG00000107738
VSTM2B	342865	ENSG00000187135
VSTM2L	128434	ENSG00000132821
VSTM4	196740	ENSG00000165633
VSTM5	387804	ENSG00000214376
VTCN1	79679	ENSG00000134258
VTI1A	143187	ENSG00000151532
VWA1	64856	ENSG00000179403
WARS	7453	ENSG00000140105
WARS2	10352	ENSG00000116874
WAS	7454	ENSG00000015285
WASF3	10810	ENSG00000132970
WASL	8976	ENSG00000106299
WDFY4	57705	ENSG00000128815
WDHD1	11169	ENSG00000198554
WDR12	55759	ENSG00000138442
WDR18	57418	ENSG00000065268
WDR36	134430	ENSG00000134987
WDR37	22884	ENSG00000047056
WDR4	10785	ENSG00000160193
WDR5	11091	ENSG00000196363
WDR6	11180	ENSG00000178252
WDR61	80349	ENSG00000140395
WDR7	23335	ENSG00000091157
WDR72	256764	ENSG00000166415
WDR87	83889	ENSG00000171804
WDTC1	23038	ENSG00000142784
WEE1	7465	ENSG00000166483
WFDC2	10406	ENSG00000101443
WFS1	7466	ENSG00000109501
WIF1	11197	ENSG00000156076
WIPF1	7456	ENSG00000115935
WIPF2	147179	ENSG00000171475
WIPI1	55062	ENSG00000070540
WNK1	65125	ENSG00000060237
WNK2	65268	ENSG00000165238
WNK3	65267	ENSG00000196632
WNK4	65266	ENSG00000126562
WNT1	7471	ENSG00000125084
WNT10B	7480	ENSG00000169884
WNT11	7481	ENSG00000085741
WNT2	7472	ENSG00000105989
WNT3	7473	ENSG00000108379
WNT5A	7474	ENSG00000114251
WNT7A	7476	ENSG00000154764
WNT7B	7477	ENSG00000188064
WNT9A	7483	ENSG00000143816
WRAP53	55135	ENSG00000141499
WRB	7485	ENSG00000182093
WRN	7486	ENSG00000165392
WT1	7490	ENSG00000184937
WTAP	9589	ENSG00000146457
WWOX	51741	ENSG00000186153
WWP1	11059	ENSG00000123124
WWP2	11060	ENSG00000198373
WWTR1	25937	ENSG00000018408
XBP1	7494	ENSG00000100219
XCL1	6375	ENSG00000143184
XCL2	6846	ENSG00000143185
XCR1	2829	ENSG00000173578
XDH	7498	ENSG00000158125
XIAP	331	ENSG00000101966
XIRP1	165904	ENSG00000168334
XK	7504	ENSG00000047597
XKR6	286046	ENSG00000171044
XKR8	55113	ENSG00000158156
XKRX	402415	ENSG00000182489
XPA	7507	ENSG00000136936
XPC	7508	ENSG00000154767
XPNPEP1	7511	ENSG00000108039
XPNPEP3	63929	ENSG00000196236
XPO1	7514	ENSG00000082898
XPO7	23039	ENSG00000130227
XPOT	11260	ENSG00000184575
XPR1	9213	ENSG00000143324
XRCC4	7518	ENSG00000152422
XRCC5	7520	ENSG00000079246
XRCC6	2547	ENSG00000196419
XRN1	54464	ENSG00000114127
XYLB	9942	ENSG00000093217
YAF2	10138	ENSG00000015153
YAP1	10413	ENSG00000137693
YARS	8565	ENSG00000134684
YARS2	51067	ENSG00000139131
YBX1	4904	ENSG00000065978
YDJC	150223	ENSG00000161179
YEATS4	8089	ENSG00000127337
YES1	7525	ENSG00000176105
YKT6	10652	ENSG00000106636
YLPM1	56252	ENSG00000119596
YME1L1	10730	ENSG00000136758
YRDC	79693	ENSG00000196449
YTHDC1	91746	ENSG00000083896
YTHDF1	54915	ENSG00000149658
YTHDF2	51441	ENSG00000198492
YWHAH	7533	ENSG00000128245
YWHAQ	10971	ENSG00000134308
YWHAZ	7534	ENSG00000164924
YY1	7528	ENSG00000100811
ZACN	353174	ENSG00000186919
ZAP70	7535	ENSG00000115085
ZBED1	9189	ENSG00000214717
ZBED2	79413	ENSG00000177494
ZBED4	9889	ENSG00000100426
ZBED5-AS1	729013	ENSG00000247271
ZBP1	81030	ENSG00000124256
ZBTB1	22890	ENSG00000126804
ZBTB11-AS1	100009676	ENSG00000256628
ZBTB16	7704	ENSG00000109906
ZBTB17	7709	ENSG00000116809
ZBTB20	26137	ENSG00000181722
ZBTB22	9278	ENSG00000236104
ZBTB24	9841	ENSG00000112365
ZBTB25	7597	ENSG00000089775
ZBTB26	57684	ENSG00000171448
ZBTB32	27033	ENSG00000011590
ZBTB37	84614	ENSG00000185278
ZBTB38	253461	ENSG00000177311
ZBTB40	9923	ENSG00000184677
ZBTB41	360023	ENSG00000177888
ZBTB43	23099	ENSG00000169155
ZBTB44	29068	ENSG00000196323
ZBTB45	84878	ENSG00000119574
ZBTB46	140685	ENSG00000130584
ZBTB47	92999	ENSG00000114853
ZBTB48	3104	ENSG00000204859
ZBTB49	166793	ENSG00000168826
ZBTB5	9925	ENSG00000168795
ZBTB7A	51341	ENSG00000178951
ZBTB7B	51043	ENSG00000160685
ZC3H12A	80149	ENSG00000163874
ZC3H12C	85463	ENSG00000149289
ZC3H4	23211	ENSG00000130749
ZC3H7B	23264	ENSG00000100403
ZC3HC1	51530	ENSG00000091732
ZCCHC12	170261	ENSG00000174460
ZDHHC11	79844	ENSG00000188818
ZDHHC4	55146	ENSG00000136247
ZDHHC6	64429	ENSG00000023041
ZEB1	6935	ENSG00000148516
ZEB1-AS1	220930	ENSG00000237036
ZEB2	9839	ENSG00000169554
ZER1	10444	ENSG00000160445
ZFAND2A	90637	ENSG00000178381
ZFAND6	54469	ENSG00000086666
ZFAS1	441951	ENSG00000177410
ZFAT	57623	ENSG00000066827
ZFHX3	463	ENSG00000140836
ZFHX4	79776	ENSG00000091656
ZFP2	80108	ENSG00000198939
ZFP28	140612	ENSG00000196867
ZFP3	124961	ENSG00000180787
ZFP36	7538	ENSG00000128016
ZFP36L1	677	ENSG00000185650
ZFP36L2	678	ENSG00000152518
ZFP90	146198	ENSG00000184939
ZFP91	80829	ENSG00000186660
ZFPM2	23414	ENSG00000169946
ZFX	7543	ENSG00000005889
ZFYVE19	84936	ENSG00000166140
ZFYVE26	23503	ENSG00000072121
ZG16	653808	ENSG00000174992
ZGLP1	100125288	ENSG00000220201
ZGPAT	84619	ENSG00000197114
ZHX1	11244	ENSG00000165156
ZHX2	22882	ENSG00000178764
ZIC2	7546	ENSG00000043355
ZIC3	7547	ENSG00000156925
ZIK1	284307	ENSG00000171649
ZIM3	114026	ENSG00000141946
ZKSCAN1	7586	ENSG00000106261
ZKSCAN2	342357	ENSG00000155592
ZKSCAN3	80317	ENSG00000189298
ZKSCAN4	387032	ENSG00000187626
ZMAT2	153527	ENSG00000146007
ZMAT3	64393	ENSG00000172667
ZMIZ1	57178	ENSG00000108175
ZMIZ2	83637	ENSG00000122515
ZMPSTE24	10269	ENSG00000084073
ZMYM1	79830	ENSG00000197056
ZMYM2	7750	ENSG00000121741
ZMYND11	10771	ENSG00000015171
ZNF10	7556	ENSG00000256223
ZNF114	163071	ENSG00000178150
ZNF131	7690	ENSG00000172262
ZNF133	7692	ENSG00000125846
ZNF134	7693	ENSG00000213762
ZNF136	7695	ENSG00000196646
ZNF138	7697	ENSG00000197008
ZNF140	7699	ENSG00000196387
ZNF141	7700	ENSG00000131127
ZNF143	7702	ENSG00000166478
ZNF148	7707	ENSG00000163848
ZNF155	7711	ENSG00000204920
ZNF165	7718	ENSG00000197279
ZNF169	169841	ENSG00000175787
ZNF174	7727	ENSG00000103343
ZNF175	7728	ENSG00000105497
ZNF18	7566	ENSG00000154957
ZNF180	7733	ENSG00000167384
ZNF182	7569	ENSG00000147118
ZNF184	7738	ENSG00000096654
ZNF189	7743	ENSG00000136870
ZNF195	7748	ENSG00000005801
ZNF20	7568	ENSG00000132010
ZNF200	7752	ENSG00000010539
ZNF202	7753	ENSG00000166261
ZNF205	7755	ENSG00000122386
ZNF207	7756	ENSG00000010244
ZNF212	7988	ENSG00000170260
ZNF213	7760	ENSG00000085644
ZNF217	7764	ENSG00000171940
ZNF219	51222	ENSG00000165804
ZNF22	7570	ENSG00000165512
ZNF222	7673	ENSG00000159885
ZNF223	7766	ENSG00000178386
ZNF224	7767	ENSG00000267680
ZNF227	7770	ENSG00000131115
ZNF23	7571	ENSG00000167377
ZNF232	7775	ENSG00000167840
ZNF239	8187	ENSG00000196793
ZNF24	7572	ENSG00000172466
ZNF248	57209	ENSG00000198105
ZNF253	56242	ENSG00000256771
ZNF256	10172	ENSG00000152454
ZNF257	113835	ENSG00000197134
ZNF26	7574	ENSG00000198393
ZNF263	10127	ENSG00000006194
ZNF266	10781	ENSG00000174652
ZNF267	10308	ENSG00000185947
ZNF268	10795	ENSG00000090612
ZNF273	10793	ENSG00000198039
ZNF274	10782	ENSG00000171606
ZNF276	92822	ENSG00000158805
ZNF277	11179	ENSG00000198839
ZNF280A	129025	ENSG00000169548
ZNF280B	140883	ENSG00000275004
ZNF281	23528	ENSG00000162702
ZNF296	162979	ENSG00000170684
ZNF3	7551	ENSG00000166526
ZNF30	90075	ENSG00000168661
ZNF300	91975	ENSG00000145908
ZNF317	57693	ENSG00000130803
ZNF318	24149	ENSG00000171467
ZNF32	7580	ENSG00000169740
ZNF320	162967	ENSG00000182986
ZNF324	25799	ENSG00000083812
ZNF329	79673	ENSG00000181894
ZNF331	55422	ENSG00000130844
ZNF333	84449	ENSG00000160961
ZNF335	63925	ENSG00000198026
ZNF34	80778	ENSG00000196378
ZNF343	79175	ENSG00000088876
ZNF345	25850	ENSG00000251247
ZNF350	59348	ENSG00000256683
ZNF354A	6940	ENSG00000169131
ZNF354B	117608	ENSG00000178338
ZNF365	22891	ENSG00000138311
ZNF366	167465	ENSG00000178175
ZNF367	195828	ENSG00000165244
ZNF37A	7587	ENSG00000075407
ZNF384	171017	ENSG00000126746
ZNF385A	25946	ENSG00000161642
ZNF385B	151126	ENSG00000144331
ZNF385C	201181	ENSG00000187595
ZNF385D	79750	ENSG00000151789
ZNF391	346157	ENSG00000124613
ZNF394	84124	ENSG00000160908
ZNF395	55893	ENSG00000186918
ZNF396	252884	ENSG00000186496
ZNF398	57541	ENSG00000197024
ZNF404	342908	ENSG00000176222
ZNF410	57862	ENSG00000119725
ZNF415	55786	ENSG00000170954
ZNF416	55659	ENSG00000083817
ZNF417	147687	ENSG00000173480
ZNF418	147686	ENSG00000196724
ZNF423	23090	ENSG00000102935
ZNF426	79088	ENSG00000130818
ZNF428	126299	ENSG00000131116
ZNF430	80264	ENSG00000118620
ZNF432	9668	ENSG00000256087
ZNF433	163059	ENSG00000197647
ZNF439	90594	ENSG00000171291
ZNF440	126070	ENSG00000171295
ZNF444	55311	ENSG00000167685
ZNF446	55663	ENSG00000083838
ZNF449	203523	ENSG00000173275
ZNF451	26036	ENSG00000112200
ZNF454	285676	ENSG00000178187
ZNF460	10794	ENSG00000197714
ZNF461	92283	ENSG00000197808
ZNF462	58499	ENSG00000148143
ZNF468	90333	ENSG00000204604
ZNF473	25888	ENSG00000142528
ZNF483	158399	ENSG00000173258
ZNF486	90649	ENSG00000256229
ZNF488	118738	ENSG00000265763
ZNF490	57474	ENSG00000188033
ZNF496	84838	ENSG00000162714
ZNF497	162968	ENSG00000174586
ZNF500	26048	ENSG00000103199
ZNF503	84858	ENSG00000165655
ZNF503-AS2	100131213	ENSG00000237149
ZNF510	22869	ENSG00000081386
ZNF512	84450	ENSG00000243943
ZNF513	130557	ENSG00000163795
ZNF517	340385	ENSG00000197363
ZNF518A	9849	ENSG00000177853
ZNF519	162655	ENSG00000175322
ZNF521	25925	ENSG00000198795
ZNF524	147807	ENSG00000171443
ZNF525	170958	ENSG00000203326
ZNF529	57711	ENSG00000186020
ZNF529-AS1	101927599	ENSG00000233527
ZNF530	348327	ENSG00000183647
ZNF536	9745	ENSG00000198597
ZNF543	125919	ENSG00000178229
ZNF544	27300	ENSG00000198131
ZNF548	147694	ENSG00000188785
ZNF549	256051	ENSG00000121406
ZNF550	162972	ENSG00000251369
ZNF551	90233	ENSG00000204519
ZNF554	115196	ENSG00000172006
ZNF555	148254	ENSG00000186300
ZNF556	80032	ENSG00000172000
ZNF557	79230	ENSG00000130544
ZNF558	148156	ENSG00000167785
ZNF559	84527	ENSG00000188321
ZNF561	93134	ENSG00000171469
ZNF562	54811	ENSG00000171466
ZNF563	147837	ENSG00000188868
ZNF564	163050	ENSG00000249709
ZNF567	163081	ENSG00000189042
ZNF569	148266	ENSG00000196437
ZNF57	126295	ENSG00000171970
ZNF570	148268	ENSG00000171827
ZNF571	51276	ENSG00000180479
ZNF572	137209	ENSG00000180938
ZNF573	126231	ENSG00000189144
ZNF576	79177	ENSG00000124444
ZNF577	84765	ENSG00000161551
ZNF581	51545	ENSG00000171425
ZNF582	147948	ENSG00000018869
ZNF583	147949	ENSG00000198440
ZNF585A	199704	ENSG00000196967
ZNF586	54807	ENSG00000083828
ZNF587	84914	ENSG00000198466
ZNF589	51385	ENSG00000164048
ZNF592	9640	ENSG00000166716
ZNF595	152687	ENSG00000272602
ZNF596	169270	ENSG00000172748
ZNF597	146434	ENSG00000167981
ZNF599	148103	ENSG00000153896
ZNF607	84775	ENSG00000198182
ZNF608	57507	ENSG00000168916
ZNF610	162963	ENSG00000167554
ZNF611	81856	ENSG00000213020
ZNF619	285267	ENSG00000177873
ZNF621	285268	ENSG00000172888
ZNF622	90441	ENSG00000173545
ZNF623	9831	ENSG00000183309
ZNF624	57547	ENSG00000197566
ZNF625	90589	ENSG00000257591
ZNF626	199777	ENSG00000188171
ZNF627	199692	ENSG00000198551
ZNF629	23361	ENSG00000102870
ZNF639	51193	ENSG00000121864
ZNF646	9726	ENSG00000167395
ZNF649	65251	ENSG00000198093
ZNF653	115950	ENSG00000161914
ZNF655	79027	ENSG00000197343
ZNF658	26149	ENSG00000274349
ZNF662	389114	ENSG00000182983
ZNF668	79759	ENSG00000167394
ZNF669	79862	ENSG00000188295
ZNF670	93474	ENSG00000277462
ZNF671	79891	ENSG00000083814
ZNF672	79894	ENSG00000171161
ZNF677	342926	ENSG00000197928
ZNF678	339500	ENSG00000181450
ZNF679	168417	ENSG00000197123
ZNF680	340252	ENSG00000173041
ZNF683	257101	ENSG00000176083
ZNF684	127396	ENSG00000117010
ZNF689	115509	ENSG00000156853
ZNF69	7620	ENSG00000198429
ZNF692	55657	ENSG00000171163
ZNF695	57116	ENSG00000197472
ZNF697	90874	ENSG00000143067
ZNF70	7621	ENSG00000187792
ZNF701	55762	ENSG00000167562
ZNF71	58491	ENSG00000197951
ZNF711	7552	ENSG00000147180
ZNF717	100131827	ENSG00000227124
ZNF718	255403	ENSG00000250312
ZNF738	148203	ENSG00000172687
ZNF74	7625	ENSG00000185252
ZNF747	65988	ENSG00000169955
