Geneid	dolloAge	wagnerAge
ENSG00000153064	324.5	324.5
ENSG00000153066	324.5	324.5
ENSG00000153071	91	91
ENSG00000153086	910	454.6
ENSG00000153093	1628	1628
ENSG00000153094	91	91
ENSG00000153107	1628	1628
ENSG00000153113	454.6	454.6
ENSG00000153130	910	910
ENSG00000153132	1628	1628
ENSG00000153140	1628	454.6
ENSG00000153147	1628	1628
ENSG00000153157	91	91
ENSG00000153162	454.6	454.6
ENSG00000153165	454.6	454.6
ENSG00000153179	454.6	454.6
ENSG00000153187	910	910
ENSG00000153201	454.6	454.6
ENSG00000153207	324.5	324.5
ENSG00000153208	454.6	454.6
ENSG00000153214	1628	1628
ENSG00000153230	0	0
ENSG00000153233	454.6	454.6
ENSG00000153234	910	910
ENSG00000153237	324.5	324.5
ENSG00000153246	910	910
ENSG00000153250	324.5	324.5
ENSG00000153253	910	454.6
ENSG00000153266	910	910
ENSG00000153283	91	91
ENSG00000153291	1628	910
ENSG00000153292	91	91
ENSG00000153294	91	91
ENSG00000153303	910	324.5
ENSG00000153310	1628	454.6
ENSG00000153317	910	454.6
ENSG00000153339	1628	1628
ENSG00000153347	0	0
ENSG00000153363	0	0
ENSG00000153391	1628	1368
ENSG00000153395	454.6	454.6
ENSG00000153404	454.6	454.6
ENSG00000153406	1628	324.5
ENSG00000153443	454.6	454.6
ENSG00000153446	324.5	324.5
ENSG00000153485	454.6	454.6
ENSG00000153487	454.6	454.6
ENSG00000153495	91	91
ENSG00000153498	91	91
ENSG00000153531	454.6	454.6
ENSG00000153551	454.6	454.6
ENSG00000153558	1628	1628
ENSG00000153560	910	454.6
ENSG00000153561	1628	1628
ENSG00000153563	324.5	324.5
ENSG00000153574	4200	4200
ENSG00000153684	0	0
ENSG00000153707	1628	1628
ENSG00000153714	324.5	324.5
ENSG00000153721	324.5	324.5
ENSG00000153767	910	910
ENSG00000153774	1628	910
ENSG00000153779	0	0
ENSG00000153786	454.6	454.6
ENSG00000153789	91	91
ENSG00000153790	324.5	324.5
ENSG00000153802	910	91
ENSG00000153814	910	454.6
ENSG00000153815	454.6	454.6
ENSG00000153820	454.6	454.6
ENSG00000153822	454.6	454.6
ENSG00000153823	454.6	454.6
ENSG00000153827	1628	1628
ENSG00000153832	454.6	91
ENSG00000153879	910	910
ENSG00000153885	910	454.6
ENSG00000153896	0	0
ENSG00000153898	1628	910
ENSG00000153902	91	91
ENSG00000153904	910	454.6
ENSG00000153914	1628	324.5
ENSG00000153922	1628	1628
ENSG00000153923	0	0
ENSG00000153930	910	910
ENSG00000153933	910	910
ENSG00000153936	910	910
ENSG00000153944	1628	910
ENSG00000153956	454.6	454.6
ENSG00000153975	1628	454.6
ENSG00000153976	1628	910
ENSG00000153982	1628	454.6
ENSG00000153989	1628	1628
ENSG00000153993	454.6	454.6
ENSG00000154001	910	910
ENSG00000154007	91	91
ENSG00000154016	324.5	324.5
ENSG00000154025	454.6	454.6
ENSG00000154027	454.6	454.6
ENSG00000154040	91	0
ENSG00000154059	1368	1368
ENSG00000154065	910	454.6
ENSG00000154079	910	910
ENSG00000154080	324.5	324.5
ENSG00000154096	324.5	324.5
ENSG00000154099	454.6	454.6
ENSG00000154102	91	91
ENSG00000154114	910	910
ENSG00000154118	910	910
ENSG00000154122	454.6	454.6
ENSG00000154124	0	0
ENSG00000154127	910	910
ENSG00000154133	454.6	454.6
ENSG00000154134	910	910
ENSG00000154143	454.6	454.6
ENSG00000154144	910	91
ENSG00000154146	91	91
ENSG00000154153	0	0
ENSG00000154162	454.6	454.6
ENSG00000154165	454.6	454.6
ENSG00000154174	1368	1368
ENSG00000154175	454.6	454.6
ENSG00000154188	454.6	454.6
ENSG00000154198	1628	910
ENSG00000154217	910	454.6
ENSG00000154222	1628	324.5
ENSG00000154227	324.5	324.5
ENSG00000154229	910	910
ENSG00000154237	1628	910
ENSG00000154240	454.6	454.6
ENSG00000154252	324.5	324.5
ENSG00000154258	324.5	324.5
ENSG00000154262	324.5	324.5
ENSG00000154263	324.5	324.5
ENSG00000154265	324.5	324.5
ENSG00000154269	1628	1628
ENSG00000154274	91	91
ENSG00000154277	454.6	454.6
ENSG00000154305	910	454.6
ENSG00000154309	910	910
ENSG00000154310	910	910
ENSG00000154316	910	910
ENSG00000154319	454.6	454.6
ENSG00000154328	91	0
ENSG00000154330	4200	4200
ENSG00000154342	454.6	454.6
ENSG00000154358	910	910
ENSG00000154359	1628	324.5
ENSG00000154370	91	91
ENSG00000154380	910	454.6
ENSG00000154415	324.5	324.5
ENSG00000154429	454.6	454.6
ENSG00000154438	910	454.6
ENSG00000154447	910	454.6
ENSG00000154451	1628	1628
ENSG00000154473	1628	1628
ENSG00000154478	324.5	324.5
ENSG00000154479	324.5	324.5
ENSG00000154485	91	91
ENSG00000154493	324.5	324.5
ENSG00000154511	454.6	454.6
ENSG00000154518	454.6	454.6
ENSG00000154529	910	910
ENSG00000154545	0	0
ENSG00000154548	91	91
ENSG00000154553	454.6	454.6
ENSG00000154556	454.6	454.6
ENSG00000154582	1628	1628
ENSG00000154589	324.5	324.5
ENSG00000154608	0	0
ENSG00000154611	1628	1628
ENSG00000154620	0	0
ENSG00000154639	454.6	454.6
ENSG00000154640	454.6	91
ENSG00000154642	454.6	454.6
ENSG00000154645	454.6	454.6
ENSG00000154646	324.5	324.5
ENSG00000154654	910	454.6
ENSG00000154655	910	454.6
ENSG00000154678	910	910
ENSG00000154710	1628	910
ENSG00000154719	910	454.6
ENSG00000154721	454.6	454.6
ENSG00000154723	910	454.6
ENSG00000154727	910	454.6
ENSG00000154734	910	910
ENSG00000154736	910	910
ENSG00000154743	1628	1628
ENSG00000154760	91	91
ENSG00000154764	454.6	454.6
ENSG00000154767	1628	1368
ENSG00000154781	910	454.6
ENSG00000154783	454.6	454.6
ENSG00000154803	1628	910
ENSG00000154813	1628	1628
ENSG00000154814	454.6	454.6
ENSG00000154822	910	454.6
ENSG00000154832	910	910
ENSG00000154839	1628	91
ENSG00000154845	1628	454.6
ENSG00000154856	454.6	454.6
ENSG00000154864	1628	1628
ENSG00000154874	324.5	324.5
ENSG00000154889	1628	1628
ENSG00000154898	324.5	324.5
ENSG00000154914	910	454.6
ENSG00000154917	1628	1628
ENSG00000154920	910	324.5
ENSG00000154928	910	910
ENSG00000154930	4200	4200
ENSG00000154945	324.5	324.5
ENSG00000154957	91	91
ENSG00000154975	910	910
ENSG00000154978	454.6	454.6
ENSG00000154997	91	91
ENSG00000155008	910	910
ENSG00000155011	324.5	324.5
ENSG00000155016	454.6	0
ENSG00000155026	454.6	91
ENSG00000155034	454.6	454.6
ENSG00000155052	910	910
ENSG00000155066	910	910
ENSG00000155070	0	0
ENSG00000155085	454.6	454.6
ENSG00000155087	324.5	324.5
ENSG00000155090	324.5	324.5
ENSG00000155093	910	910
ENSG00000155096	454.6	454.6
ENSG00000155097	1628	1628
ENSG00000155099	454.6	454.6
ENSG00000155100	1628	1628
ENSG00000155111	1628	1628
ENSG00000155115	454.6	454.6
ENSG00000155158	1368	454.6
ENSG00000155189	4200	454.6
ENSG00000155229	1628	1628
ENSG00000155249	91	91
ENSG00000155252	2327.3	454.6
ENSG00000155254	454.6	91
ENSG00000155256	454.6	454.6
ENSG00000155265	454.6	91
ENSG00000155269	0	0
ENSG00000155275	910	910
ENSG00000155287	1628	454.6
ENSG00000155304	910	454.6
ENSG00000155307	454.6	454.6
ENSG00000155313	910	454.6
ENSG00000155324	454.6	454.6
ENSG00000155329	0	0
ENSG00000155330	454.6	454.6
ENSG00000155363	4200	4200
ENSG00000155366	324.5	324.5
ENSG00000155367	324.5	324.5
ENSG00000155368	1628	1628
ENSG00000155380	454.6	454.6
ENSG00000155393	1628	454.6
ENSG00000155428	324.5	324.5
ENSG00000155438	1628	1628
ENSG00000155463	1628	1368
ENSG00000155465	910	910
ENSG00000155495	0	0
ENSG00000155506	1628	910
ENSG00000155508	454.6	454.6
ENSG00000155511	1628	910
ENSG00000155530	454.6	454.6
ENSG00000155542	324.5	0
ENSG00000155545	454.6	454.6
ENSG00000155561	1628	1368
ENSG00000155592	91	91
ENSG00000155621	1628	91
ENSG00000155622	0	0
ENSG00000155629	324.5	324.5
ENSG00000155636	1628	454.6
ENSG00000155657	910	910
ENSG00000155659	324.5	324.5
ENSG00000155660	910	454.6
ENSG00000155666	1628	1628
ENSG00000155714	91	91
ENSG00000155719	324.5	324.5
ENSG00000155729	324.5	324.5
ENSG00000155744	454.6	454.6
ENSG00000155749	91	91
ENSG00000155754	91	91
ENSG00000155755	454.6	454.6
ENSG00000155760	910	910
ENSG00000155761	454.6	454.6
ENSG00000155792	454.6	454.6
ENSG00000155816	910	454.6
ENSG00000155827	910	910
ENSG00000155833	0	0
ENSG00000155846	454.6	454.6
ENSG00000155849	1628	1628
ENSG00000155850	454.6	454.6
ENSG00000155858	1628	454.6
ENSG00000155868	1628	910
ENSG00000155875	910	324.5
ENSG00000155876	1628	1368
ENSG00000155886	910	910
ENSG00000155890	324.5	324.5
ENSG00000155893	910	910
ENSG00000155897	910	910
ENSG00000155903	1628	910
ENSG00000155906	1628	910
ENSG00000155918	91	0
ENSG00000155926	454.6	454.6
ENSG00000155957	4200	4200
ENSG00000155959	1628	1628
ENSG00000155961	910	910
ENSG00000155962	1628	910
ENSG00000155966	454.6	91
ENSG00000155970	910	324.5
ENSG00000155974	910	454.6
ENSG00000155975	910	454.6
ENSG00000155980	1628	1628
ENSG00000156006	0	0
ENSG00000156009	91	91
ENSG00000156011	910	910
ENSG00000156017	1628	1628
ENSG00000156026	910	910
ENSG00000156030	454.6	454.6
ENSG00000156042	454.6	454.6
ENSG00000156049	454.6	454.6
ENSG00000156050	0	0
ENSG00000156052	910	910
ENSG00000156076	910	454.6
ENSG00000156096	910	910
ENSG00000156097	454.6	91
ENSG00000156103	910	910
ENSG00000156110	1628	1628
ENSG00000156113	4200	910
ENSG00000156127	454.6	454.6
ENSG00000156136	1628	454.6
ENSG00000156140	454.6	454.6
ENSG00000156150	91	91
ENSG00000156162	324.5	324.5
ENSG00000156170	1628	910
ENSG00000156171	910	910
ENSG00000156172	324.5	324.5
ENSG00000156194	910	910
ENSG00000156206	910	454.6
ENSG00000156218	454.6	454.6
ENSG00000156219	91	91
ENSG00000156222	4200	910
ENSG00000156232	454.6	454.6
ENSG00000156234	324.5	324.5
ENSG00000156239	1628	1628
ENSG00000156253	0	0
ENSG00000156256	1628	454.6
ENSG00000156261	1628	1628
ENSG00000156265	454.6	454.6
ENSG00000156269	1628	1628
ENSG00000156273	324.5	324.5
ENSG00000156282	91	91
ENSG00000156284	454.6	454.6
ENSG00000156298	910	454.6
ENSG00000156299	910	910
ENSG00000156304	324.5	324.5
ENSG00000156313	454.6	454.6
ENSG00000156345	910	910
ENSG00000156374	454.6	454.6
ENSG00000156381	454.6	454.6
ENSG00000156384	454.6	454.6
ENSG00000156395	324.5	324.5
ENSG00000156398	910	910
ENSG00000156411	324.5	324.5
ENSG00000156413	1628	1628
ENSG00000156414	910	454.6
ENSG00000156427	910	454.6
ENSG00000156453	454.6	454.6
ENSG00000156463	324.5	324.5
ENSG00000156466	454.6	91
ENSG00000156467	1628	1368
ENSG00000156469	910	910
ENSG00000156471	1628	1628
ENSG00000156475	1628	1628
ENSG00000156482	1628	1628
ENSG00000156486	324.5	324.5
ENSG00000156500	0	0
ENSG00000156502	1628	1628
ENSG00000156504	91	91
ENSG00000156508	1628	1628
ENSG00000156509	454.6	454.6
ENSG00000156510	1628	1368
ENSG00000156515	1628	1368
ENSG00000156521	1628	324.5
ENSG00000156531	454.6	454.6
ENSG00000156535	910	910
ENSG00000156564	910	454.6
ENSG00000156574	454.6	454.6
ENSG00000156575	91	91
ENSG00000156587	91	91
ENSG00000156599	454.6	454.6
ENSG00000156603	910	910
ENSG00000156639	454.6	454.6
ENSG00000156642	910	454.6
ENSG00000156650	454.6	454.6
ENSG00000156671	910	910
ENSG00000156675	454.6	454.6
ENSG00000156687	910	910
ENSG00000156689	0	0
ENSG00000156697	1628	1628
ENSG00000156709	1628	910
ENSG00000156711	454.6	454.6
ENSG00000156735	454.6	454.6
ENSG00000156738	91	91
ENSG00000156787	910	324.5
ENSG00000156795	1628	910
ENSG00000156802	1628	1628
ENSG00000156804	910	454.6
ENSG00000156831	1628	324.5
ENSG00000156853	91	91
ENSG00000156858	91	91
ENSG00000156860	91	91
ENSG00000156869	910	910
ENSG00000156873	910	910
ENSG00000156875	1628	910
ENSG00000156876	910	454.6
ENSG00000156885	0	0
ENSG00000156886	454.6	91
ENSG00000156920	324.5	324.5
ENSG00000156925	910	91
ENSG00000156928	4200	4200
ENSG00000156931	1628	1628
ENSG00000156958	1628	1628
ENSG00000156959	324.5	324.5
ENSG00000156966	454.6	454.6
ENSG00000156968	1628	0
ENSG00000156970	1628	1628
ENSG00000156973	910	910
ENSG00000156976	1628	1628
ENSG00000156983	1628	1368
ENSG00000156990	91	91
ENSG00000157005	454.6	454.6
ENSG00000157014	1628	91
ENSG00000157017	324.5	324.5
ENSG00000157020	1628	1628
ENSG00000157021	910	454.6
ENSG00000157036	1628	454.6
ENSG00000157045	1628	454.6
ENSG00000157060	91	91
ENSG00000157064	454.6	454.6
ENSG00000157077	910	910
ENSG00000157087	1628	1628
ENSG00000157093	91	91
ENSG00000157103	910	910
ENSG00000157106	910	454.6
ENSG00000157107	910	910
ENSG00000157110	1628	324.5
ENSG00000157111	324.5	324.5
ENSG00000157119	454.6	454.6
ENSG00000157131	454.6	454.6
ENSG00000157150	324.5	324.5
ENSG00000157152	910	910
ENSG00000157168	454.6	454.6
ENSG00000157181	1628	1628
ENSG00000157184	1368	910
ENSG00000157191	1628	1628
ENSG00000157193	910	910
ENSG00000157211	324.5	324.5
ENSG00000157212	1368	324.5
ENSG00000157214	454.6	454.6
ENSG00000157216	910	454.6
ENSG00000157219	454.6	454.6
ENSG00000157224	454.6	454.6
ENSG00000157227	910	910
ENSG00000157240	910	910
ENSG00000157259	910	454.6
ENSG00000157303	454.6	454.6
ENSG00000157306	454.6	91
ENSG00000157315	910	0
ENSG00000157322	324.5	324.5
ENSG00000157326	1628	910
ENSG00000157330	454.6	454.6
ENSG00000157335	324.5	324.5
ENSG00000157343	91	91
ENSG00000157349	1628	1628
ENSG00000157350	1628	454.6
ENSG00000157353	1628	1628
ENSG00000157368	454.6	91
ENSG00000157379	910	91
ENSG00000157388	910	910
ENSG00000157399	454.6	454.6
ENSG00000157404	454.6	454.6
ENSG00000157423	454.6	454.6
ENSG00000157426	910	910
ENSG00000157429	0	0
ENSG00000157445	910	910
ENSG00000157450	324.5	324.5
ENSG00000157456	1628	1628
ENSG00000157470	324.5	324.5
ENSG00000157483	1628	1368
ENSG00000157500	454.6	454.6
ENSG00000157502	91	91
ENSG00000157510	454.6	454.6
ENSG00000157514	454.6	454.6
ENSG00000157538	1628	324.5
ENSG00000157540	1628	910
ENSG00000157542	454.6	454.6
ENSG00000157551	324.5	324.5
ENSG00000157554	324.5	324.5
ENSG00000157557	910	454.6
ENSG00000157570	454.6	454.6
ENSG00000157578	324.5	324.5
ENSG00000157593	1628	1628
ENSG00000157600	910	910
ENSG00000157601	1628	454.6
ENSG00000157613	454.6	454.6
ENSG00000157617	454.6	454.6
ENSG00000157625	0	0
ENSG00000157637	1628	1368
ENSG00000157653	91	91
ENSG00000157654	454.6	454.6
ENSG00000157657	324.5	324.5
ENSG00000157680	910	910
ENSG00000157693	910	324.5
ENSG00000157703	454.6	454.6
ENSG00000157734	454.6	454.6
ENSG00000157741	454.6	91
ENSG00000157764	910	910
ENSG00000157765	910	454.6
ENSG00000157766	910	454.6
ENSG00000157778	1628	454.6
ENSG00000157782	454.6	454.6
ENSG00000157796	910	910
ENSG00000157800	4200	4200
ENSG00000157823	1628	1628
ENSG00000157827	910	454.6
ENSG00000157833	0	0
ENSG00000157837	1628	454.6
ENSG00000157851	454.6	91
ENSG00000157856	910	454.6
ENSG00000157869	910	324.5
ENSG00000157870	1628	91
ENSG00000157873	454.6	91
ENSG00000157881	1628	1628
ENSG00000157884	91	91
ENSG00000157890	910	910
ENSG00000157895	454.6	454.6
ENSG00000157911	1628	1628
ENSG00000157916	1628	1368
ENSG00000157927	91	91
ENSG00000157933	454.6	454.6
ENSG00000157954	1628	1368
ENSG00000157965	91	91
ENSG00000157978	454.6	454.6
ENSG00000157985	910	910
ENSG00000157992	454.6	454.6
ENSG00000157999	91	91
ENSG00000158006	1368	454.6
ENSG00000158008	91	91
ENSG00000158014	4200	4200
ENSG00000158019	1628	454.6
ENSG00000158022	324.5	324.5
ENSG00000158023	454.6	454.6
ENSG00000158042	4200	4200
ENSG00000158050	454.6	91
ENSG00000158055	324.5	324.5
ENSG00000158062	454.6	454.6
ENSG00000158077	324.5	324.5
ENSG00000158079	910	454.6
ENSG00000158089	454.6	454.6
ENSG00000158092	91	91
ENSG00000158104	1628	1628
ENSG00000158106	910	454.6
ENSG00000158109	454.6	0
ENSG00000158113	324.5	324.5
ENSG00000158122	1628	91
ENSG00000158125	4200	4200
ENSG00000158156	1628	1368
ENSG00000158158	4200	4200
ENSG00000158161	454.6	454.6
ENSG00000158163	454.6	91
ENSG00000158164	91	91
ENSG00000158169	454.6	454.6
ENSG00000158186	910	454.6
ENSG00000158195	454.6	454.6
ENSG00000158201	4200	4200
ENSG00000158220	1628	1368
ENSG00000158234	910	910
ENSG00000158246	0	0
ENSG00000158258	910	910
ENSG00000158270	454.6	454.6
ENSG00000158286	910	454.6
ENSG00000158290	1628	454.6
ENSG00000158292	454.6	454.6
ENSG00000158296	1628	910
ENSG00000158301	91	91
ENSG00000158315	0	0
ENSG00000158321	454.6	454.6
ENSG00000158352	91	91
ENSG00000158373	1628	1628
ENSG00000158402	910	0
ENSG00000158406	1628	1628
ENSG00000158411	910	910
ENSG00000158417	1628	1628
ENSG00000158423	910	454.6
ENSG00000158427	91	91
ENSG00000158428	454.6	454.6
ENSG00000158435	1628	1628
ENSG00000158445	910	910
ENSG00000158457	910	910
ENSG00000158458	91	91
ENSG00000158467	910	454.6
ENSG00000158470	324.5	324.5
ENSG00000158473	324.5	324.5
ENSG00000158477	0	0
ENSG00000158480	454.6	454.6
ENSG00000158481	0	0
ENSG00000158482	0	0
ENSG00000158483	0	0
ENSG00000158485	0	0
ENSG00000158486	1628	1368
ENSG00000158488	0	0
ENSG00000158497	0	0
ENSG00000158516	1628	1368
ENSG00000158525	91	91
ENSG00000158526	1628	1628
ENSG00000158528	910	910
ENSG00000158545	91	91
ENSG00000158552	1628	1628
ENSG00000158553	91	91
ENSG00000158555	324.5	324.5
ENSG00000158560	1628	910
ENSG00000158571	4200	4200
ENSG00000158578	1628	1368
ENSG00000158604	1628	1368
ENSG00000158615	454.6	91
ENSG00000158623	1628	1628
ENSG00000158636	454.6	91
ENSG00000158639	0	0
ENSG00000158669	1628	1628
ENSG00000158683	91	91
ENSG00000158691	91	91
ENSG00000158710	910	454.6
ENSG00000158711	454.6	454.6
ENSG00000158714	91	91
ENSG00000158715	454.6	454.6
ENSG00000158716	454.6	91
ENSG00000158717	454.6	454.6
ENSG00000158731	0	0
ENSG00000158747	454.6	454.6
ENSG00000158748	454.6	454.6
ENSG00000158764	454.6	91
ENSG00000158769	454.6	454.6
ENSG00000158773	454.6	454.6
ENSG00000158786	91	91
ENSG00000158792	91	91
ENSG00000158793	4200	4200
ENSG00000158796	454.6	454.6
ENSG00000158805	454.6	454.6
ENSG00000158806	91	91
ENSG00000158813	91	91
ENSG00000158815	91	91
ENSG00000158816	454.6	454.6
ENSG00000158825	4200	4200
ENSG00000158828	910	910
ENSG00000158850	910	454.6
ENSG00000158856	454.6	91
ENSG00000158859	910	910
ENSG00000158863	454.6	454.6
ENSG00000158864	4200	4200
ENSG00000158865	454.6	454.6
ENSG00000158869	324.5	324.5
ENSG00000158874	91	91
ENSG00000158882	1628	454.6
ENSG00000158887	454.6	91
ENSG00000158901	910	324.5
ENSG00000158941	910	91
ENSG00000158955	910	454.6
ENSG00000158966	910	454.6
ENSG00000158985	0	0
ENSG00000158987	910	910
ENSG00000159023	454.6	454.6
ENSG00000159055	1368	454.6
ENSG00000159063	0	0
ENSG00000159069	910	454.6
ENSG00000159079	910	454.6
ENSG00000159082	1628	1368
ENSG00000159086	1628	910
ENSG00000159110	454.6	454.6
ENSG00000159111	910	910
ENSG00000159128	454.6	454.6
ENSG00000159131	4200	4200
ENSG00000159140	910	91
ENSG00000159147	1628	324.5
ENSG00000159164	910	454.6
ENSG00000159166	91	91
ENSG00000159167	454.6	454.6
ENSG00000159173	910	910
ENSG00000159176	324.5	324.5
ENSG00000159182	0	0
ENSG00000159184	454.6	91
ENSG00000159186	4200	4200
ENSG00000159189	454.6	454.6
ENSG00000159197	0	0
ENSG00000159199	1628	1628
ENSG00000159200	910	454.6
ENSG00000159202	1628	454.6
ENSG00000159208	91	91
ENSG00000159210	1628	1628
ENSG00000159212	91	91
ENSG00000159214	454.6	91
ENSG00000159216	454.6	454.6
ENSG00000159217	910	910
ENSG00000159224	454.6	454.6
ENSG00000159228	1628	454.6
ENSG00000159231	1628	454.6
ENSG00000159239	91	91
ENSG00000159247	1628	1628
ENSG00000159248	454.6	454.6
ENSG00000159251	1628	1628
ENSG00000159256	1628	454.6
ENSG00000159259	1628	1628
ENSG00000159261	454.6	454.6
ENSG00000159263	910	454.6
ENSG00000159267	4200	4200
ENSG00000159289	0	0
ENSG00000159307	454.6	454.6
ENSG00000159314	910	91
ENSG00000159322	1628	910
ENSG00000159335	91	91
ENSG00000159337	454.6	454.6
ENSG00000159339	454.6	454.6
ENSG00000159346	1628	1628
ENSG00000159348	4200	4200
ENSG00000159352	1628	1628
ENSG00000159363	1628	1368
ENSG00000159374	324.5	324.5
ENSG00000159377	1628	1628
ENSG00000159387	910	91
ENSG00000159388	454.6	91
ENSG00000159398	91	91
ENSG00000159399	1628	1368
ENSG00000159403	324.5	324.5
ENSG00000159409	1628	1628
ENSG00000159423	4200	4200
ENSG00000159433	454.6	454.6
ENSG00000159445	454.6	91
ENSG00000159450	0	0
ENSG00000159455	0	0
ENSG00000159459	1628	1368
ENSG00000159461	910	454.6
ENSG00000159479	910	910
ENSG00000159495	324.5	324.5
ENSG00000159496	0	0
ENSG00000159516	0	0
ENSG00000159527	910	91
ENSG00000159556	910	91
ENSG00000159579	910	454.6
ENSG00000159588	91	0
ENSG00000159592	324.5	324.5
ENSG00000159593	1628	1628
ENSG00000159596	324.5	324.5
ENSG00000159618	91	91
ENSG00000159625	324.5	324.5
ENSG00000159640	910	324.5
ENSG00000159648	91	91
ENSG00000159650	1628	454.6
ENSG00000159658	454.6	91
ENSG00000159674	910	454.6
ENSG00000159685	454.6	454.6
ENSG00000159692	1628	910
ENSG00000159708	91	91
ENSG00000159712	324.5	324.5
ENSG00000159713	910	910
ENSG00000159714	91	91
ENSG00000159720	1628	1628
ENSG00000159723	454.6	454.6
ENSG00000159733	910	910
ENSG00000159753	1628	910
ENSG00000159761	0	0
ENSG00000159763	91	91
ENSG00000159784	454.6	454.6
ENSG00000159788	910	454.6
ENSG00000159792	454.6	454.6
ENSG00000159840	324.5	324.5
ENSG00000159842	454.6	454.6
ENSG00000159871	91	0
ENSG00000159873	91	91
ENSG00000159882	910	910
ENSG00000159884	91	91
ENSG00000159885	910	910
ENSG00000159899	910	910
ENSG00000159904	910	910
ENSG00000159905	910	910
ENSG00000159915	910	910
ENSG00000159917	910	910
ENSG00000159921	4200	454.6
ENSG00000159958	91	91
ENSG00000159961	0	0
ENSG00000160007	910	910
ENSG00000160013	910	91
ENSG00000160014	1628	1628
ENSG00000160049	454.6	454.6
ENSG00000160050	0	0
ENSG00000160051	324.5	324.5
ENSG00000160055	1628	1628
ENSG00000160058	1628	454.6
ENSG00000160072	1628	910
ENSG00000160075	1628	1628
ENSG00000160087	1628	1628
ENSG00000160094	454.6	91
ENSG00000160097	454.6	454.6
ENSG00000160111	454.6	0
ENSG00000160113	454.6	91
ENSG00000160117	454.6	0
ENSG00000160124	1368	454.6
ENSG00000160131	324.5	324.5
ENSG00000160145	910	910
ENSG00000160161	454.6	454.6
ENSG00000160179	1628	1628
ENSG00000160180	0	0
ENSG00000160181	91	0
ENSG00000160182	91	91
ENSG00000160183	454.6	454.6
ENSG00000160185	324.5	324.5
ENSG00000160188	910	454.6
ENSG00000160190	4200	4200
ENSG00000160191	1628	454.6
ENSG00000160193	1628	1628
ENSG00000160194	454.6	454.6
ENSG00000160199	454.6	454.6
ENSG00000160200	4200	4200
ENSG00000160201	1628	1628
ENSG00000160202	454.6	454.6
ENSG00000160207	454.6	454.6
ENSG00000160208	1628	1628
ENSG00000160209	4200	4200
ENSG00000160211	4200	4200
ENSG00000160213	1628	454.6
ENSG00000160214	0	0
ENSG00000160216	1628	454.6
ENSG00000160218	910	91
ENSG00000160219	454.6	454.6
ENSG00000160221	4200	454.6
ENSG00000160223	324.5	324.5
ENSG00000160224	454.6	454.6
