Geneid	Unipro	Symbol	Age	Geneid_g36
ENSG00000156374	Q9BYE7	PCGF6	454.6	ENSG00000156374
ENSG00000156381	Q96BM1	ANKRD9	454.6	ENSG00000156381
ENSG00000156384	Q86XK3	SFR1	454.6	ENSG00000156384
ENSG00000156395	Q9UPU3	SORCS3	324.5	ENSG00000156395
ENSG00000156398	Q96NB2	SFXN2	910.0	ENSG00000156398
ENSG00000156411	P56378	C14orf2	324.5	ENSG00000156411
ENSG00000156413	P51993	FUT6	1628.0	ENSG00000156413
ENSG00000156414	Q8NDG6	TDRD9	454.6	ENSG00000156414
ENSG00000156427	O76093	FGF18	454.6	ENSG00000156427
ENSG00000156453	Q08174	PCDH1	454.6	ENSG00000156453
ENSG00000156463	Q8TEC5	PPP1R39	324.5	ENSG00000156463
ENSG00000156466	Q6KF10	GDF6	91.0	ENSG00000156466
ENSG00000156467	P14927	UQCRB	1368.0	ENSG00000156467
ENSG00000156469	Q96E29	MTERFD1	910.0	ENSG00000156469
ENSG00000156471	P48651	PTDSS1	1628.0	ENSG00000156471
ENSG00000156475	Q00005	PPP2R2B	1628.0	ENSG00000156475
ENSG00000156482	P62888	RPL30	1628.0	ENSG00000156482
ENSG00000156486	Q9ULS6	KCNS2	324.5	ENSG00000156486
ENSG00000156500	Q6P4D5	FAM122C	0.0	ENSG00000156500
ENSG00000156502	Q8IYB8	SUPV3L1	1628.0	ENSG00000156502
ENSG00000156504	Q7Z309	FAM122B	91.0	ENSG00000156504
ENSG00000156508	P68104	EEF1A1	1628.0	ENSG00000156508
ENSG00000156509	Q4G163	FBXO43	454.6	ENSG00000156509
ENSG00000156510	Q2TB90	HKDC1	1368.0	ENSG00000156510
ENSG00000156515	P19367	HK1	1368.0	ENSG00000156515
ENSG00000156521	Q2T9J0	TYSND1	324.5	ENSG00000156521
ENSG00000156531	Q8IWS0	PHF6	454.6	ENSG00000156531
ENSG00000156535	Q6YHK3	CD109	910.0	ENSG00000156535
ENSG00000156564	Q9ULH4	LRFN2	454.6	ENSG00000156564
ENSG00000156574	Q96S42	NODAL	454.6	ENSG00000156574
ENSG00000156575	Q9Y2Y8	PRG3	91.0	ENSG00000156575
ENSG00000156587	O14933	UBE2L6	91.0	ENSG00000156587
ENSG00000156599	Q9C0B5	ZDHHC5	454.6	ENSG00000156599
ENSG00000156603	A0JLT2	MED19	910.0	ENSG00000156603
ENSG00000156639	Q9H8U3	ZFAND3	454.6	ENSG00000156639
ENSG00000156642	Q9Y639	NPTN	454.6	ENSG00000156642
ENSG00000156650	Q8WYB5	KAT6B	454.6	ENSG00000156650
ENSG00000156671	Q96LT4	SAMD8	910.0	ENSG00000156671
ENSG00000156675	Q6WKZ4	RAB11FIP1	454.6	ENSG00000156675
ENSG00000156687	Q6UXZ4	UNC5D	910.0	ENSG00000156687
ENSG00000156689	Q8WU03	GLYATL2	0.0	ENSG00000156689
ENSG00000156697	Q9BVJ6	UTP14A	1628.0	ENSG00000156697
ENSG00000156709	O95831	AIFM1	910.0	ENSG00000156709
ENSG00000156711	O15264	MAPK13	454.6	ENSG00000156711
ENSG00000156735	O95429	BAG4	454.6	ENSG00000156735
ENSG00000156738	P11836	MS4A1	91.0	ENSG00000156738
ENSG00000156787	Q96DN5	WDR67	324.5	ENSG00000156787
ENSG00000156795	Q96HA8	WDYHV1	910.0	ENSG00000156795
ENSG00000156802	Q6PL18	ATAD2	1628.0	ENSG00000156802
ENSG00000156804	Q969P5	FBXO32	454.6	ENSG00000156804
ENSG00000156831	Q96MF7	NSMCE2	324.5	ENSG00000156831
ENSG00000156853	Q96CS4	ZNF689	91.0	ENSG00000156853
ENSG00000156858	Q9BWN1	PRR14	91.0	ENSG00000156858
ENSG00000156860	Q9HAH7	FBRS	91.0	ENSG00000156860
ENSG00000156869	Q6ZNA5	FRRS1	910.0	ENSG00000156869
ENSG00000156873	P15735	PHKG2	910.0	ENSG00000156873
ENSG00000156875	Q96MC6	HIAT1	910.0	ENSG00000156875
ENSG00000156876	Q6UVJ0	SASS6	454.6	ENSG00000156876
ENSG00000156885	Q02221	COX6A2	0.0	ENSG00000156885
ENSG00000156886	Q13349	ITGAD	91.0	ENSG00000156886
ENSG00000156920	Q8IZF6	GPR112	324.5	ENSG00000156920
ENSG00000156925	O60481	ZIC3	91.0	ENSG00000156925
ENSG00000156928	Q96EH3	C7orf30	4200.0	ENSG00000156928
ENSG00000156931	Q8N3P4	VPS8	1628.0	ENSG00000156931
ENSG00000156958	Q01415	GALK2	1628.0	ENSG00000156958
ENSG00000156959	Q7Z7J7	LHFPL4	324.5	ENSG00000156959
ENSG00000156966	Q8NFL0	B3GNT7	454.6	ENSG00000156966
ENSG00000156968	Q2QL34	MPV17L	0.0	ENSG00000156968
ENSG00000156970	O60566	BUB1B	1628.0	ENSG00000156970
ENSG00000156973	O43924	PDE6D	910.0	ENSG00000156973
ENSG00000156976	Q14240	EIF4A2	1628.0	ENSG00000156976
ENSG00000156983	P55201	BRPF1	1368.0	ENSG00000156983
ENSG00000156990	Q6P087	RPUSD3	91.0	ENSG00000156990
ENSG00000157005	P61278	SST	454.6	ENSG00000157005
ENSG00000157014	Q93075	TATDN2	91.0	ENSG00000157014
ENSG00000157017	Q9UBU3	GHRL	324.5	ENSG00000157017
ENSG00000157020	P55735	SEC13	1628.0	ENSG00000157020
ENSG00000157021	A6NJH2	FAM92A1P1	454.6	ENSG00000157021
ENSG00000157036	Q9Y2C4	EXOG	454.6	ENSG00000157036
ENSG00000157045	Q96AB6	NTAN1	454.6	ENSG00000157045
ENSG00000157060	Q9BZQ2	SHCBP1L	91.0	ENSG00000157060
ENSG00000157064	Q9BZQ4	NMNAT2	454.6	ENSG00000157064
ENSG00000157077	O95405	ZFYVE9	910.0	ENSG00000157077
ENSG00000157087	Q01814	ATP2B2	1628.0	ENSG00000157087
ENSG00000157093	Q96KX0	LYZL4	91.0	ENSG00000157093
ENSG00000157103	P30531	SLC6A1	910.0	ENSG00000157103
ENSG00000157106	Q96Q15	SMG1	454.6	ENSG00000157106
ENSG00000157107	Q0JRZ9	FCHO2	910.0	ENSG00000157107
ENSG00000157110	Q93062	RBPMS	324.5	ENSG00000157110
ENSG00000157111	Q8WVE6	TMEM171	324.5	ENSG00000157111
ENSG00000157119	Q2TBA0	KBTBD5	454.6	ENSG00000157119
ENSG00000157131	P07357	C8A	454.6	ENSG00000157131
ENSG00000157150	Q99727	TIMP4	324.5	ENSG00000157150
ENSG00000157152	Q92777	SYN2	910.0	ENSG00000157152
ENSG00000157168	Q02297	NRG1	454.6	ENSG00000157168
ENSG00000157181	Q5SWX8	C1orf27	1628.0	ENSG00000157181
ENSG00000157184	P23786	CPT2	910.0	ENSG00000157184
ENSG00000157191	Q9NVZ3	NECAP2	1628.0	ENSG00000157191
ENSG00000157193	Q14114	LRP8	910.0	ENSG00000157193
ENSG00000157211	Q5VXM1	CDCP2	324.5	ENSG00000157211
ENSG00000157212	Q6ZW49	PAXIP1	324.5	ENSG00000157212
ENSG00000157214	Q8NFT2	STEAP2	454.6	ENSG00000157214
ENSG00000157216	Q9BWW4	SSBP3	454.6	ENSG00000157216
ENSG00000157219	P47898	HTR5A	454.6	ENSG00000157219
ENSG00000157224	P56749	CLDN12	454.6	ENSG00000157224
ENSG00000157227	P50281	MMP14	910.0	ENSG00000157227
ENSG00000157240	Q9UP38	FZD1	910.0	ENSG00000157240
ENSG00000157259	Q8WUU5	GATAD1	454.6	ENSG00000157259
ENSG00000157303	Q96L08	SUSD3	454.6	ENSG00000157303
ENSG00000157306	Q9BU02		91.0	ENSG00000157306
ENSG00000157315	Q8WW62	TMED6	0.0	ENSG00000157315
ENSG00000157322	A5D8T8	CLEC18A	324.5	ENSG00000157322
ENSG00000157326	Q9BTZ2	DHRS4	910.0	ENSG00000157326
ENSG00000157330	Q8N1D5	C1orf158	454.6	ENSG00000157330
ENSG00000157335	Q8NCF0	CLEC18C	324.5	ENSG00000157335
ENSG00000157343	Q5T9G4	C6orf81	91.0	ENSG00000157343
ENSG00000157349	Q9UMR2	DDX19B	1628.0	ENSG00000157349
ENSG00000157350	Q16842	ST3GAL2	454.6	ENSG00000157350
ENSG00000157353	Q8N0W3	FUK	1628.0	ENSG00000157353
ENSG00000157368	Q6ZMJ4	IL34	91.0	ENSG00000157368
ENSG00000157379	Q96LJ7	DHRS1	91.0	ENSG00000157379
ENSG00000157388	Q01668	CACNA1D	910.0	ENSG00000157388
ENSG00000157399	P51690	ARSE	454.6	ENSG00000157399
ENSG00000157404	P10721	KIT	454.6	ENSG00000157404
ENSG00000157423	Q4G0P3	HYDIN	454.6	ENSG00000157423
ENSG00000157426	Q4L235	AASDH	910.0	ENSG00000157426
ENSG00000157429	P17023	ZNF19	0.0	ENSG00000157429
ENSG00000157445	Q8IZS8	CACNA2D3	910.0	ENSG00000157445
ENSG00000157450	Q6ZNA4	RNF111	324.5	ENSG00000157450
ENSG00000157456	O95067	CCNB2	1628.0	ENSG00000157456
ENSG00000157470	Q8TBF8	FAM81A	324.5	ENSG00000157470
ENSG00000157483	Q12965	MYO1E	1368.0	ENSG00000157483
ENSG00000157500	Q9UKG1	APPL1	454.6	ENSG00000157500
ENSG00000157502	Q5H9M0	MUM1L1	91.0	ENSG00000157502
ENSG00000157510	Q8TED9	AFAP1L1	454.6	ENSG00000157510
ENSG00000157514	Q99576	TSC22D3	454.6	ENSG00000157514
ENSG00000157538	O14972	DSCR3	324.5	ENSG00000157538
ENSG00000157540	Q13627	DYRK1A	910.0	ENSG00000157540
ENSG00000157542	P48051	KCNJ6	454.6	ENSG00000157542
ENSG00000157551	Q99712	KCNJ15	324.5	ENSG00000157551
ENSG00000157554	P11308	ERG	324.5	ENSG00000157554
ENSG00000157557	P15036	ETS2	454.6	ENSG00000157557
ENSG00000157570	Q96SJ8	TSPAN18	454.6	ENSG00000157570
ENSG00000157578	O95447	LCA5L	324.5	ENSG00000157578
ENSG00000157593	Q8TB61	SLC35B2	1628.0	ENSG00000157593
ENSG00000157600	Q5U3C3	TMEM164	910.0	ENSG00000157600
ENSG00000157601	P20591	MX1	454.6	ENSG00000157601
ENSG00000157613	Q96BA8	CREB3L1	454.6	ENSG00000157613
ENSG00000157617	Q9Y426	C2CD2	454.6	ENSG00000157617
ENSG00000157625	Q8N5C8	TAB3	0.0	ENSG00000157625
ENSG00000157637	Q9HBR0	SLC38A10	1368.0	ENSG00000157637
ENSG00000157653	Q8TAL5	C9orf43	91.0	ENSG00000157653
ENSG00000157654	Q9Y2D5	PALM2-AKAP2	454.6	ENSG00000157654
ENSG00000157657	Q5T7W0	ZNF618	324.5	ENSG00000157657
ENSG00000157680	O75912	DGKI	910.0	ENSG00000157680
ENSG00000157693	Q5VZI3	C9orf91	324.5	ENSG00000157693
ENSG00000157703	Q8N434	SVOPL	454.6	ENSG00000157703
ENSG00000157734	Q96L94	SNX22	454.6	ENSG00000157734
ENSG00000157741	Q6ZU65	UBN2	91.0	ENSG00000157741
ENSG00000157764	P15056	BRAF	910.0	ENSG00000157764
ENSG00000157765	O95436	SLC34A2	454.6	ENSG00000157765
ENSG00000157766	P16112	ACAN	454.6	ENSG00000157766
ENSG00000157778	Q9BT73	PSMG3	454.6	ENSG00000157778
ENSG00000157782	Q9NZU7	CABP1	454.6	ENSG00000157782
ENSG00000157796	Q8NEZ3	WDR19	910.0	ENSG00000157796
ENSG00000157800	Q8NCC5	SLC37A3	4200.0	ENSG00000157800
ENSG00000157823	P59780	AP3S2	1628.0	ENSG00000157823
ENSG00000157827	Q96PY5	FMNL2	454.6	ENSG00000157827
ENSG00000157833	Q75VX8	FAM59B	0.0	ENSG00000157833
ENSG00000157837	Q8TCT6		454.6	ENSG00000157837
ENSG00000157851	Q9BPU6	DPYSL5	91.0	ENSG00000157851
ENSG00000157856	Q96MC2	CCDC164	454.6	ENSG00000157856
ENSG00000157869	P51157	RAB28	324.5	ENSG00000157869
ENSG00000157870	Q8TBF2	C1orf93	91.0	ENSG00000157870
ENSG00000157873	Q92956	TNFRSF14	91.0	ENSG00000157873
ENSG00000157881	Q9NVE7	PANK4	1628.0	ENSG00000157881
ENSG00000157884	A0PJX0	CIB4	91.0	ENSG00000157884
ENSG00000157890	A6BM72	MEGF11	910.0	ENSG00000157890
ENSG00000157895	Q96C57	C12orf43	454.6	ENSG00000157895
ENSG00000157911	O60683	PEX10	1628.0	ENSG00000157911
ENSG00000157916	O15258	RER1	1368.0	ENSG00000157916
ENSG00000157927	Q96JH8	RADIL	91.0	ENSG00000157927
ENSG00000157933	P12755	SKI	454.6	ENSG00000157933
ENSG00000157954	Q9Y4P8	WIPI2	1368.0	ENSG00000157954
ENSG00000157965	Q7RTT4	SSX8	91.0	ENSG00000157965
ENSG00000157978	Q5SW96	LDLRAP1	454.6	ENSG00000157978
ENSG00000157985	Q9UPQ3	AGAP1	910.0	ENSG00000157985
ENSG00000157992	Q53RY4	KRTCAP3	454.6	ENSG00000157992
ENSG00000157999	A6NGH8	ANKRD61	91.0	ENSG00000157999
ENSG00000158006	Q99487	PAFAH2	454.6	ENSG00000158006
ENSG00000158008	Q92935	EXTL1	91.0	ENSG00000158008
ENSG00000158014	Q9BRI3	SLC30A2	4200.0	ENSG00000158014
ENSG00000158019	Q9NXR7	BRE	454.6	ENSG00000158019
ENSG00000158022	Q969Q1	TRIM63	324.5	ENSG00000158022
ENSG00000158023	Q8TBY9	WDR66	454.6	ENSG00000158023
ENSG00000158042	Q9NRX2	MRPL17	4200.0	ENSG00000158042
ENSG00000158050	Q05923	DUSP2	91.0	ENSG00000158050
ENSG00000158055	Q8TE85	GRHL3	324.5	ENSG00000158055
ENSG00000158062	Q5T124	UBXN11	454.6	ENSG00000158062
ENSG00000158077	Q86W24	NLRP14	324.5	ENSG00000158077
ENSG00000158079	A2A3K4	PTPDC1	454.6	ENSG00000158079
ENSG00000158089	Q96FL9	GALNT14	454.6	ENSG00000158089
ENSG00000158092	P16333	NCK1	91.0	ENSG00000158092
ENSG00000158104	P32754	HPD	1628.0	ENSG00000158104
ENSG00000158106	Q8TCX5	RHPN1	454.6	ENSG00000158106
ENSG00000158109	Q5T0D9	TPRG1L	0.0	ENSG00000158109
ENSG00000158113	Q8N309	LRRC43	324.5	ENSG00000158113
ENSG00000158122	Q7RTV5	C9orf21	91.0	ENSG00000158122
ENSG00000158125	P47989	XDH	4200.0	ENSG00000158125
ENSG00000158156	Q9H6D3	XKR8	1368.0	ENSG00000158156
ENSG00000158158	Q6P4Q7	CNNM4	4200.0	ENSG00000158158
ENSG00000158161	Q99504	EYA3	454.6	ENSG00000158161
ENSG00000158163	Q8IYY4	DZIP1L	91.0	ENSG00000158163
ENSG00000158164	Q99406	TMSB15A	91.0	ENSG00000158164
ENSG00000158169	Q00597	FANCC	454.6	ENSG00000158169
ENSG00000158186	O14807	MRAS	454.6	ENSG00000158186
ENSG00000158195	Q9Y6W5	WASF2	454.6	ENSG00000158195
ENSG00000158201	Q8WU67	ABHD3	4200.0	ENSG00000158201
ENSG00000158220	A0FGR9	ESYT3	1368.0	ENSG00000158220
ENSG00000158234	Q9NVQ4	FAIM	910.0	ENSG00000158234
ENSG00000158246	Q96A09	FAM46B	0.0	ENSG00000158246
ENSG00000158258	Q9H4D0	CLSTN2	910.0	ENSG00000158258
ENSG00000158270	Q5KU26	COLEC12	454.6	ENSG00000158270
ENSG00000158286	Q6ZRF8	RNF207	454.6	ENSG00000158286
ENSG00000158290	Q13620	CUL4B	454.6	ENSG00000158290
ENSG00000158292	Q6NV75	GPR153	454.6	ENSG00000158292
ENSG00000158296	Q8WWT9	SLC13A3	910.0	ENSG00000158296
ENSG00000158301	Q96D09	GPRASP2	91.0	ENSG00000158301
ENSG00000158315	Q9NX52	RHBDL2	0.0	ENSG00000158315
ENSG00000158321	Q8WXX7	AUTS2	454.6	ENSG00000158321
ENSG00000158352	Q9ULL8	SHROOM4	91.0	ENSG00000158352
ENSG00000158373	P58876	HIST1H2BD	1628.0	ENSG00000158373
ENSG00000158402	P30307	CDC25C	0.0	ENSG00000158402
ENSG00000158406	P62805	HIST1H4H	1628.0	ENSG00000158406
ENSG00000158411	Q8WV92	MITD1	910.0	ENSG00000158411
ENSG00000158417	O60841	EIF5B	1628.0	ENSG00000158417
ENSG00000158423	Q8N443	RIBC1	454.6	ENSG00000158423
ENSG00000158427	Q99406	TMSB15B	91.0	ENSG00000158427
ENSG00000158428	Q7Z7H3	C2orf62	454.6	ENSG00000158428
ENSG00000158435	Q9UKZ1	C2orf29	1628.0	ENSG00000158435
ENSG00000158445	Q14721	KCNB1	910.0	ENSG00000158445
ENSG00000158457	Q86UF1	TSPAN33	910.0	ENSG00000158457
ENSG00000158458	O14511	NRG2	91.0	ENSG00000158458
ENSG00000158467	Q96HN2	AHCYL2	454.6	ENSG00000158467
ENSG00000158470	O43286	B4GALT5	324.5	ENSG00000158470
ENSG00000158473	P15813	CD1D	324.5	ENSG00000158473
ENSG00000158477	P06126	CD1A	0.0	ENSG00000158477
ENSG00000158480	Q9UM82	SPATA2	454.6	ENSG00000158480
ENSG00000158481	P29017	CD1C	0.0	ENSG00000158481
ENSG00000158482	A6NJ09	SNX29P1	0.0	ENSG00000158482
ENSG00000158483	Q9NVL1	FAM86C1	0.0	ENSG00000158483
ENSG00000158485	P29016	CD1B	0.0	ENSG00000158485
ENSG00000158486	Q8TD57	DNAH3	1368.0	ENSG00000158486
ENSG00000158488	P15812	CD1E	0.0	ENSG00000158488
ENSG00000158497	O97980	HMHB1	0.0	ENSG00000158497
ENSG00000158516	P48052	CPA2	1368.0	ENSG00000158516
ENSG00000158525	Q8WXQ8	CPA5	91.0	ENSG00000158525
ENSG00000158526	Q969E8	TSR2	1628.0	ENSG00000158526
ENSG00000158528	Q9ULJ8	PPP1R9A	910.0	ENSG00000158528
ENSG00000158545	Q86VM9	ZC3H18	91.0	ENSG00000158545
ENSG00000158552	Q8WV99	ZFAND2B	1628.0	ENSG00000158552
ENSG00000158553	Q96KW2	POM121L2	91.0	ENSG00000158553
ENSG00000158555	Q8WTR4	GDPD5	324.5	ENSG00000158555
ENSG00000158560	O14576	DYNC1I1	910.0	ENSG00000158560
ENSG00000158571	P16118	PFKFB1	4200.0	ENSG00000158571
ENSG00000158578	P22557	ALAS2	1368.0	ENSG00000158578
ENSG00000158604	Q7Z7H5	TMED4	1368.0	ENSG00000158604
ENSG00000158615	Q5SWA1	PPP1R15B	91.0	ENSG00000158615
ENSG00000158623	Q9UBF2	COPG2	1628.0	ENSG00000158623
ENSG00000158636	Q7Z589	C11orf30	91.0	ENSG00000158636
ENSG00000158639	Q96GU1	PAGE5	0.0	ENSG00000158639
ENSG00000158669	Q86UL3	AGPAT6	1628.0	ENSG00000158669
ENSG00000158683	Q8TDX9	PKD1L1	91.0	ENSG00000158683
ENSG00000158691	O43309	ZSCAN12	91.0	ENSG00000158691
ENSG00000158710	Q9UL16	TAGLN2	454.6	ENSG00000158710
ENSG00000158711	P28324	ELK4	454.6	ENSG00000158711
ENSG00000158714	Q9P0V8	SLAMF8	91.0	ENSG00000158714
ENSG00000158715	Q96JT2	SLC45A3	454.6	ENSG00000158715
ENSG00000158716	Q9BVJ7	DUSP23	91.0	ENSG00000158716
ENSG00000158717	Q96A37	RNF166	454.6	ENSG00000158717
ENSG00000158731	Q8NGY7	OR10J6P	0.0	ENSG00000158731
ENSG00000158747	P41271	NBL1	454.6	ENSG00000158747
ENSG00000158748	P50406	HTR6	454.6	ENSG00000158748
ENSG00000158764	Q8WWU7	ITLN2	91.0	ENSG00000158764
ENSG00000158769	Q9Y624	F11R	454.6	ENSG00000158769
ENSG00000158773	P22415	USF1	454.6	ENSG00000158773
ENSG00000158786	Q9BZM2	PLA2G2F	91.0	ENSG00000158786
ENSG00000158792	Q8IUW3	SPATA2L	91.0	ENSG00000158792
ENSG00000158793	Q86X76	NIT1	4200.0	ENSG00000158793
ENSG00000158796	O75618	DEDD	454.6	ENSG00000158796
ENSG00000158805	Q8N554	ZNF276	454.6	ENSG00000158805
ENSG00000158806	Q86SE8	NPM2	91.0	ENSG00000158806
ENSG00000158813	Q92838	EDA	91.0	ENSG00000158813
ENSG00000158815	O60258	FGF17	91.0	ENSG00000158815
ENSG00000158816	Q5TIE3	VWA5B1	454.6	ENSG00000158816
ENSG00000158825	P32320	CDA	4200.0	ENSG00000158825
ENSG00000158828	Q9BXM7	PINK1	910.0	ENSG00000158828
ENSG00000158850	O60512	B4GALT3	454.6	ENSG00000158850
ENSG00000158856	Q08495	EPB49	91.0	ENSG00000158856
ENSG00000158859	O75173	ADAMTS4	910.0	ENSG00000158859
ENSG00000158863	Q86V87	FAM160B2	454.6	ENSG00000158863
ENSG00000158864	O75306	NDUFS2	4200.0	ENSG00000158864
ENSG00000158865	Q8WWX8	SLC5A11	454.6	ENSG00000158865
ENSG00000158869	P30273	FCER1G	324.5	ENSG00000158869
ENSG00000158874	P02652	APOA2	91.0	ENSG00000158874
ENSG00000158882	Q969M1	TOMM40L	454.6	ENSG00000158882
ENSG00000158887	P25189	MPZ	91.0	ENSG00000158887
ENSG00000158901	Q8IUA0	WFDC8	324.5	ENSG00000158901
ENSG00000158941	Q8N163	KIAA1967	91.0	ENSG00000158941
ENSG00000158955	O14905	WNT9B	454.6	ENSG00000158955
ENSG00000158966	Q5VU97	CACHD1	454.6	ENSG00000158966
ENSG00000158985	Q9NRR3	CDC42SE2	0.0	ENSG00000158985
ENSG00000158987	Q8TEU7	RAPGEF6	910.0	ENSG00000158987
ENSG00000159023	P11171	EPB41	454.6	ENSG00000159023
ENSG00000159055	Q9NYP9	MIS18A	454.6	ENSG00000159055
ENSG00000159063	Q9BVK2	ALG8	0.0	ENSG00000159063
ENSG00000159069	Q969U6	FBXW5	454.6	ENSG00000159069
ENSG00000159079	P57076	C21orf59	454.6	ENSG00000159079
ENSG00000159082	O43426	SYNJ1	1368.0	ENSG00000159082
ENSG00000159086	Q9Y5B6	GCFC1	910.0	ENSG00000159086
ENSG00000159110	P48551	IFNAR2	454.6	ENSG00000159110
ENSG00000159111	Q7Z7H8	MRPL10	910.0	ENSG00000159111
ENSG00000159128	P38484	IFNGR2	454.6	ENSG00000159128
ENSG00000159131	P22102	GART	4200.0	ENSG00000159131
ENSG00000159140	P18583	SON	91.0	ENSG00000159140
ENSG00000159147	Q9NYP3	DONSON	324.5	ENSG00000159147
ENSG00000159164	Q7L0J3	SV2A	454.6	ENSG00000159164
ENSG00000159166	O00515	LAD1	91.0	ENSG00000159166
ENSG00000159167	P52823	STC1	454.6	ENSG00000159167
ENSG00000159173	P19237	TNNI1	910.0	ENSG00000159173
ENSG00000159176	P21291	CSRP1	324.5	ENSG00000159176
ENSG00000159182	Q96KF2	PRAC	0.0	ENSG00000159182
ENSG00000159184	Q92826	HOXB13	91.0	ENSG00000159184
ENSG00000159186	P48047		4200.0	ENSG00000159186
ENSG00000159189	P02747	C1QC	454.6	ENSG00000159189
ENSG00000159197	Q9Y6J6	KCNE2	0.0	ENSG00000159197
ENSG00000159199	P05496	ATP5G1	1628.0	ENSG00000159199
ENSG00000159200	P53805	RCAN1	454.6	ENSG00000159200
ENSG00000159202	Q9H832	UBE2Z	454.6	ENSG00000159202
ENSG00000159208	Q8N365	C1orf51	91.0	ENSG00000159208
ENSG00000159210	Q96H20	SNF8	1628.0	ENSG00000159210
ENSG00000159212	Q96NY7	CLIC6	91.0	ENSG00000159212
ENSG00000159214	Q8N4L8	CCDC24	91.0	ENSG00000159214
ENSG00000159216	Q01196	RUNX1	454.6	ENSG00000159216
ENSG00000159217	Q9NZI8	IGF2BP1	910.0	ENSG00000159217
ENSG00000159224	P09681	GIP	454.6	ENSG00000159224
ENSG00000159228	P16152	CBR1	454.6	ENSG00000159228
ENSG00000159231	O75828	CBR3	454.6	ENSG00000159231
ENSG00000159239	A6NN90	C2orf81	91.0	ENSG00000159239
ENSG00000159247	A6NKZ8	TUBBP5	1628.0	ENSG00000159247
ENSG00000159248	Q9UKL4	GJD2	454.6	ENSG00000159248
ENSG00000159251	P68032	ACTC1	1628.0	ENSG00000159251
ENSG00000159256	Q14149	MORC3	454.6	ENSG00000159256
ENSG00000159259	Q13112	CHAF1B	1628.0	ENSG00000159259
ENSG00000159261	O95500	CLDN14	454.6	ENSG00000159261
ENSG00000159263	Q14190	SIM2	454.6	ENSG00000159263
ENSG00000159267	P50747	HLCS	4200.0	ENSG00000159267
ENSG00000159289	Q9NYA3	GOLGA6A	0.0	ENSG00000159289
ENSG00000159307	Q8IWY4	SCUBE1	454.6	ENSG00000159307
ENSG00000159322	Q9BRR6	ADPGK	910.0	ENSG00000159322
ENSG00000159335	P20962	PTMS	91.0	ENSG00000159335
ENSG00000159337	Q86XP0	PLA2G4D	454.6	ENSG00000159337
ENSG00000159339	Q9UM07	PADI4	454.6	ENSG00000159339
ENSG00000159346	Q96A54	ADIPOR1	1628.0	ENSG00000159346
ENSG00000159348	Q9UHQ9	CYB5R1	4200.0	ENSG00000159348
ENSG00000159352	P55036	PSMD4	1628.0	ENSG00000159352
ENSG00000159363	Q9NQ11	ATP13A2	1368.0	ENSG00000159363
ENSG00000159374	Q8TC57	C2orf65	324.5	ENSG00000159374
ENSG00000159377	P28070	PSMB4	1628.0	ENSG00000159377
ENSG00000159387	P78412	IRX6	91.0	ENSG00000159387
ENSG00000159388	P78543	BTG2	91.0	ENSG00000159388
ENSG00000159398	Q6NT32	CES5A	91.0	ENSG00000159398
ENSG00000159399	P52789	HK2	1368.0	ENSG00000159399
ENSG00000159403	P00736	C1R	324.5	ENSG00000159403
ENSG00000159409	Q5SZQ8	CELF3	1628.0	ENSG00000159409
ENSG00000159423	P30038	ALDH4A1	4200.0	ENSG00000159423
ENSG00000159433	Q9P2P6	STARD9	454.6	ENSG00000159433
ENSG00000159445	Q5T1C6	THEM4	91.0	ENSG00000159445
ENSG00000159450	Q07283	TCHH	0.0	ENSG00000159450
ENSG00000159455	O14633	LCE2B	0.0	ENSG00000159455
ENSG00000159459	Q8IWV7	UBR1	1368.0	ENSG00000159459
ENSG00000159461	Q9UKV5	AMFR	454.6	ENSG00000159461
ENSG00000159479	Q96G25	MED8	910.0	ENSG00000159479
ENSG00000159495	Q96PF1	TGM7	324.5	ENSG00000159495
ENSG00000159496	Q8IZJ4	RGL4	0.0	ENSG00000159496
ENSG00000159516	Q9BYE4	SPRR2G	0.0	ENSG00000159516
ENSG00000159527	Q96LB9	PGLYRP3	91.0	ENSG00000159527
ENSG00000159556	Q96A47	ISL2	91.0	ENSG00000159556
ENSG00000159579	Q96DX4	RSPRY1	454.6	ENSG00000159579
ENSG00000159588	Q96LX7	CCDC17	0.0	ENSG00000159588
ENSG00000159592	Q9HC44	GPBP1L1	324.5	ENSG00000159592
ENSG00000159593	Q13564	NAE1	1628.0	ENSG00000159593
ENSG00000159596	Q5SWH9	TMEM69	324.5	ENSG00000159596
ENSG00000159618	Q8IZF4	GPR114	91.0	ENSG00000159618
ENSG00000159625	Q8IY82	CCDC135	324.5	ENSG00000159625
ENSG00000159640	P12821	ACE	324.5	ENSG00000159640
ENSG00000159648	Q6URK8	TEPP	91.0	ENSG00000159648
ENSG00000159650	Q96N76	UROC1	454.6	ENSG00000159650
ENSG00000159658	O75071	KIAA0494	91.0	ENSG00000159658
ENSG00000159674	Q9BUD6	SPON2	454.6	ENSG00000159674
ENSG00000159685	Q9BRQ6	CHCHD6	454.6	ENSG00000159685
ENSG00000159692	Q13363	CTBP1	910.0	ENSG00000159692
ENSG00000159708	Q1X8D7	LRRC36	91.0	ENSG00000159708
ENSG00000159712	A2A2Z9		324.5	ENSG00000159712
ENSG00000159713	Q9BW30	TPPP3	910.0	ENSG00000159713
