gene_symbol	entrez_ID
FAHD1	81889
MEIOB	254528
HS3ST6	64711
MSRB1	51734
RPL3L	6123
NDUFB10	4716
RPS2	6187
RNF151	146310
TBL3	10607
NOXO1	124056
GFER	2671
SYNGR3	9143
ZNF598	90850
NPW	283869
SLC9A3R2	9351
NTHL1	4913
TSC2	7249
PKD1	5310
RAB26	25837
TRAF7	84231
CASKIN1	57524
MLST8	64223
BRICD5	283870
PGP	283871
E4F1	1877
DNASE1L2	1775
ECI1	1632
RNPS1	10921
ABCA3	21
CCNF	899
C16orf59	80178
NTN3	4917
TBC1D24	57465
ATP6V0C	527
AMDHD2	51005
CEMP1	752014
PDPK1	5170
KCTD5	54442
PRSS27	83886
SRRM2	23524
TCEB2	6923
PRSS33	260429
PRSS21	10942
ZG16B	124220
PRSS22	64063
FLYWCH2	114984
FLYWCH1	84256
KREMEN2	79412
PKMYT1	9088
PAQR4	124222
CLDN9	9080
CLDN6	9074
TNFRSF12A	51330
HCFC1R1	54985
THOC6	79228
CCDC64B	146439
MMP25	64386
IL32	9235
ZSCAN10	84891
ZNF205	7755
ZNF213	7760
CASP16	197350
OR1F1	4992
ZNF200	7752
MEFV	4210
ZNF263	10127
TIGD7	91151
ZNF75A	7627
OR2C1	4993
MTRNR2L4	100463285
ZSCAN32	54925
ZNF174	7727
ZNF597	146434
NAA60	79903
C16orf90	646174
CLUAP1	23059
NLRC3	197358
SLX4	84464
DNASE1	1773
TRAP1	10131
CREBBP	1387
ADCY9	115
SRL	6345
TFAP4	7023
GLIS2	84662
PAM16	51025
CORO7-PAM16	100529144
CORO7	79585
VASN	114990
DNAJA3	9093
NMRAL1	57407
HMOX2	3163
CDIP1	29965
C16orf96	342346
UBALD1	124402
MGRN1	23295
NUDT16L1	84309
ANKS3	124401
C16orf71	146562
ZNF500	26048
SEPT12	124404
SMIM22	440335
ROGDI	79641
GLYR1	84656
UBN1	29855
PPL	5493
SEC14L5	9717
NAGPA	51172
ALG1	56052
C16orf89	146556
FAM86A	196483
RBFOX1	54715
TMEM114	283953
METTL22	79091
ABAT	18
TMEM186	25880
PMM2	5373
CARHSP1	23589
USP7	7874
C16orf72	29035
GRIN2A	2903
ATF7IP2	80063
EMP2	2013
TEKT5	146279
NUBP1	4682
TVP23A	780776
CIITA	4261
DEXI	28955
CLEC16A	23274
RMI2	116028
SOCS1	8651
TNP2	7142
PRM3	58531
PRM2	5620
PRM1	5619
CTD-3088G3.8	400499
LITAF	9516
SNN	8303
TXNDC11	51061
ZC3H7A	29066
RSL1D1	26156
GSPT1	2935
RP11-166B2.1	729978
TNFRSF17	608
SNX29	92017
CPPED1	55313
SHISA9	729993
ERCC4	2072
MKL2	57496
PARN	5073
BFAR	51283
PLA2G10	8399
NPIPA3	642778
NPIPA2	642799
NOMO1	23420
NPIPA1	9284
PDXDC1	23042
NTAN1	123803
RRN3	54700
NPIPA5	100288332
RP11-1021N1.1	255027
C16orf45	89927
KIAA0430	9665
NDE1	54820
MYH11	4629
FOPNL	123811
ABCC1	4363
ABCC6	368
NOMO3	408050
AC138969.4	339044
NPIPA7	101059938
XYLT1	64131
NOMO2	283820
RPS15A	6210
ARL6IP1	23204
SMG1	23049
TMC7	79905
COQ7	10229
ITPRIPL2	162073
SYT17	51760
CLEC19A	728276
TMC5	79838
GDE1	51573
CCP110	9738
C16orf62	57020
KNOP1	400506
IQCK	124152
GPRC5B	51704
GPR139	124274
GP2	2813
UMOD	7369
PDILT	204474
ACSM5	54988
ACSM2A	123876
ACSM2B	348158
ACSM3	6296
ACSM1	116285
THUMPD1	55623
ERI2	112479
AC004381.6	81691
DCUN1D3	123879
LYRM1	57149
DNAH3	55567
TMEM159	57146
ZP2	7783
ANKS4B	257629
CRYM	1428
NPIPB3	23117
METTL9	51108
IGSF6	10261
OTOA	146183
NPIPB4	440345
UQCRC2	7385
PDZD9	255762
C16orf52	730094
VWA3A	146177
SDR42E2	100288072
EEF2K	29904
POLR3E	55718
CDR2	1039
NPIPB5	100132247
HS3ST2	9956
USP31	57478
SCNN1G	6340
SCNN1B	6338
COG7	91949
GGA2	23062
EARS2	124454
UBFD1	56061
NDUFAB1	4706
PALB2	79728
DCTN5	84516
PLK1	5347
ERN2	10595
CHP2	63928
PRKCB	5579
CACNG3	10368
RBBP6	5930
TNRC6A	27327
SLC5A11	115584
ARHGAP17	55114
LCMT1	51451
AQP8	343
ZKSCAN2	342357
HS3ST4	9951
KDM8	79831
NSMCE1	197370
CTD-3203P2.2	400512
IL4R	3566
IL21R	50615
GTF3C1	2975
KIAA0556	23247
GSG1L	146395
XPO6	23214
SBK1	388228
NPIPB6	728741
EIF3CL	728689
CLN3	1201
APOBR	55911
IL27	246778
NUPR1	26471
CCDC101	112869
SULT1A2	6799
SULT1A1	6817
NPIPB8	728734
EIF3C	8663
NPIPB9	100507607
ATXN2L	11273
TUFM	7284
SH2B1	25970
ATP2A1	487
RABEP2	79874
CD19	930
NFATC2IP	84901
SPNS1	83985
LAT	27040
NPIPB11	728888
RP11-345J4.5	107282092
BOLA2	552900
SLX1B	79008
SULT1A4	445329
RP11-345J4.3	388242
SPN	6693
QPRT	23475
C16orf54	283897
ZG16	653808
KIF22	3835
MAZ	4150
PRRT2	112476
MVP	9961
CDIPT	10423
SEZ6L2	26470
ASPHD1	253982
KCTD13	253980
TMEM219	124446
TAOK2	9344
HIRIP3	8479
INO80E	283899
DOC2A	8448
C16orf92	146378
FAM57B	83723
ALDOA	226
PPP4C	5531
TBX6	6911
YPEL3	83719
GDPD3	79153
MAPK3	5595
CORO1A	11151
BOLA2B	654483
SLX1A	548593
SULT1A3	6818
RP11-347C12.3	613038
RP11-347C12.1	613037
CD2BP2	10421
TBC1D10B	26000
MYLPF	29895
ZNF48	197407
SEPT1	1731
ZNF771	51333
DCTPP1	79077
SEPHS2	22928
ITGAL	3683
ZNF768	79724
ZNF747	65988
ZNF764	92595
ZNF688	146542
ZNF785	146540
ZNF689	115509
PRR14	78994
FBRS	64319
SRCAP	10847
PHKG2	5261
C16orf93	90835
RNF40	9810
ZNF629	23361
BCL7C	9274
CTF1	1489
FBXL19	54620
ORAI3	93129
SETD1A	9739
HSD3B7	80270
STX1B	112755
STX4	6810
ZNF668	79759
ZNF646	9726
PRSS53	339105
VKORC1	79001
BCKDK	10295
KAT8	84148
PRSS8	5652
PRSS36	146547
FUS	2521
PYCARD	29108
C16orf98	100652740
TRIM72	493829
PYDC1	260434
ITGAM	3684
ITGAX	3687
ITGAD	3681
COX6A2	1339
ZNF843	283933
ARMC5	79798
TGFB1I1	7041
SLC5A2	6524
C16orf58	64755
AHSP	51327
ZNF720	124411
ZNF267	10308
TP53TG3D	729264
TP53TG3	24150
TP53TG3C	653550
SHCBP1	79801
VPS35	55737
ORC6	23594
MYLK3	91807
C16orf87	388272
GPT2	84706
DNAJA2	10294
NETO2	81831
ITFG1	81533
PHKB	5257
ABCC12	94160
ABCC11	85320
LONP2	83752
SIAH1	6477
N4BP1	9683
CBLN1	869
C16orf78	123970
ZNF423	23090
CNEP1R1	255919
HEATR3	55027
PAPD5	64282
ADCY7	113
BRD7	29117
NKD1	85407
SNX20	124460
NOD2	64127
CYLD	1540
SALL1	6299
C16orf97	388276
TOX3	27324
CHD9	80205
RBL2	5934
AKTIP	64400
RPGRIP1L	23322
FTO	79068
RP11-324D17.1	100996338
IRX3	79191
IRX5	10265
IRX6	79190
MMP2	4313
LPCAT2	54947
CAPNS2	84290
SLC6A2	6530
CES1	1066
CES5A	221223
GNAO1	2775
AMFR	267
NUDT21	11051
OGFOD1	55239
BBS2	583
MT4	84560
MT3	4504
MT2A	4502
MT1E	4493
MT1M	4499
MT1A	4489
MT1B	4490
MT1F	4494
MT1G	4495
MT1H	4496
MT1X	4501
NUP93	9688
SLC12A3	6559
HERPUD1	9709
CETP	1071
NLRC5	84166
CPNE2	221184
FAM192A	80011
RSPRY1	89970
ARL2BP	23568
PLLP	51090
CCL22	6367
CX3CL1	6376
CCL17	6361
CIAPIN1	57019
COQ9	57017
POLR2C	5432
DOK4	55715
CCDC102A	92922
GPR114	221188
GPR56	9289
GPR97	222487
CCDC135	84229
KATNB1	10300
KIFC3	3801
CTD-2600O9.1	388282
CNGB1	1258
TEPP	374739
ZNF319	57567
USB1	79650
MMP15	4324
C16orf80	29105
CSNK2A2	1459
CCDC113	29070
PRSS54	221191
GINS3	64785
NDRG4	65009
SETD6	79918
CNOT1	23019
SLC38A7	55238
GOT2	2806
CDH8	1006
CDH11	1009
CDH5	1003
BEAN1	146227
TK2	7084
CKLF	51192
CKLF-CMTM1	100529251
CMTM1	113540
CMTM2	146225
CMTM3	123920
CMTM4	146223
DYNC1LI2	1783
CCDC79	283847
NAE1	8883
CA7	766
PDP2	57546
CDH16	1014
RRAD	6236
FAM96B	51647
CES2	8824
CES3	23491
CES4A	283848
CBFB	865
C16orf70	80262
B3GNT9	84752
TRADD	8717
FBXL8	55336
HSF4	3299
NOL3	8996
KIAA0895L	653319
EXOC3L1	283849
E2F4	1874
ELMO3	79767
LRRC29	26231
TMEM208	29100
FHOD1	29109
SLC9A5	6553
PLEKHG4	25894
KCTD19	146212
LRRC36	55282
TPPP3	51673
ZDHHC1	29800
HSD11B2	3291
ATP6V0D1	9114
AGRP	181
FAM65A	79567
CTCF	10664
RLTPR	146206
ACD	65057
PARD6A	50855
ENKD1	84080
C16orf86	388284
GFOD2	81577
RANBP10	57610
TSNAXIP1	55815
CENPT	80152
THAP11	57215
NUTF2	10204
EDC4	23644
NRN1L	123904
PSKH1	5681
CTRL	1506
PSMB10	5699
LCAT	3931
SLC12A4	6560
DPEP3	64180
DPEP2	64174
DUS2	54920
DDX28	55794
NFATC3	4775
ESRP2	80004
PLA2G15	23659
SLC7A6	9057
SLC7A6OS	84138
PRMT7	54496
SMPD3	55512
ZFP90	146198
CDH3	1001
CDH1	999
TANGO6	79613
HAS3	3038
CHTF8	54921
CIRH1A	84916
SNTB2	6645
VPS4A	27183
COG8	84342
PDF	64146
NIP7	51388
TMED6	146456
TERF2	7014
CYB5B	80777
NFAT5	10725
NQO1	1728
NOB1	28987
WWP2	11060
CLEC18A	348174
PDPR	55066
CLEC18C	283971
EXOSC6	118460
AARS	16
DDX19B	11269
DDX19A	55308
ST3GAL2	6483
FUK	197258
COG4	25839
SF3B3	23450
IL34	146433
MTSS1L	92154
VAC14	55697
HYDIN	54768
CMTR2	55783
CALB2	794
ZNF23	7571
ZNF19	7567
CHST4	10164
TAT	6898
MARVELD3	91862
PHLPP2	23035
AP1G1	164
ATXN1L	342371
IST1	9798
ZNF821	55565
DHODH	1723
TXNL4B	54957
HP	3240
HPR	3250
DHX38	9785
PMFBP1	83449
ZFHX3	463
PSMD7	5713
NPIPB15	440348
CLEC18B	497190
GLG1	2734
RFWD3	55159
MLKL	197259
FA2H	79152
WDR59	79726
ZNRF1	84937
LDHD	197257
ZFP1	162239
CTRB2	440387
CTRB1	1504
BCAR1	9564
CFDP1	10428
TMEM170A	124491
CHST6	4166
CHST5	23563
TMEM231	79583
GABARAPL2	11345
ADAT1	23536
KARS	3735
TERF2IP	54386
CNTNAP4	85445
MON1B	22879
SYCE1L	100130958
ADAMTS18	170692
NUDT7	283927
VAT1L	57687
CLEC3A	10143
WWOX	51741
MAF	4094
DYNLRB2	83657
CDYL2	124359
CMC2	56942
CENPN	55839
ATMIN	23300
C16orf46	123775
GCSH	2653
PKD1L2	114780
BCMO1	53630
GAN	8139
CMIP	80790
PLCG2	5336
SDR42E1	93517
HSD17B2	3294
MPHOSPH6	10200
CDH13	1012
HSBP1	3281
MLYCD	23417
OSGIN1	29948
NECAB2	54550
SLC38A8	146167
MBTPS1	8720
HSDL1	83693
DNAAF1	123872
TAF1C	9013
ADAD2	161931
KCNG4	93107
WFDC1	58189
ATP2C2	9914
TLDC1	57707
COTL1	23406
KLHL36	79786
USP10	9100
CRISPLD2	83716
ZDHHC7	55625
KIAA0513	9764
FAM92B	339145
GSE1	23199
GINS2	51659
C16orf74	404550
EMC8	10328
COX4I1	1327
IRF8	3394
FOXF1	2294
MTHFSD	64779
FOXC2	2303
FOXL1	2300
C16orf95	100506581
FBXO31	79791
MAP1LC3B	81631
ZCCHC14	23174
JPH3	57338
AC010536.1	100129215
KLHDC4	54758
SLC7A5	8140
CA5A	763
BANP	54971
ZNF469	84627
ZFPM1	161882
ZC3H18	124245
IL17C	27189
CYBA	1535
MVD	4597
SNAI3	333929
RNF166	115992
CTU2	348180
PIEZO1	9780
CDT1	81620
APRT	353
GALNS	2588
TRAPPC2L	51693
PABPN1L	390748
CBFA2T3	863
RP11-830F9.6	100129697
ACSF3	197322
CDH15	1013
SLC22A31	146429
ZNF778	197320
ANKRD11	29123
SPG7	6687
RPL13	6137
CPNE7	27132
DPEP1	1800
CHMP1A	5119
SPATA33	124045
CDK10	8558
RP11-368I7.4	105371416
SPATA2L	124044
VPS9D1	9605
ZNF276	92822
FANCA	2175
SPIRE2	84501
TCF25	22980
MC1R	4157
TUBB3	10381
DEF8	54849
CENPBD1	92806
DBNDD1	79007
GAS8	2622
C16orf3	750
PRDM7	11105
DOC2B	8447
RPH3AL	9501
C17orf97	400566
FAM101B	359845
VPS53	55275
FAM57A	79850
GEMIN4	50628
GLOD4	51031
RNMTL1	55178
NXN	64359
RP11-676J12.7	101927727
TIMM22	29928
ABR	29
BHLHA9	727857
TUSC5	286753
YWHAE	7531
CRK	1398
MYO1C	4641
INPP5K	51763
PITPNA	5306
SLC43A2	124935
SCARF1	8578
RILP	83547
PRPF8	10594
TLCD2	727910
WDR81	124997
SERPINF2	5345
SERPINF1	5176
SMYD4	114826
RPA1	6117
RTN4RL1	146760
DPH1	1801
OVCA2	124641
HIC1	3090
SMG6	23293
SRR	63826
TSR1	55720
SGSM2	9905
MNT	4335
METTL16	79066
PAFAH1B1	5048
CLUH	23277
RAP1GAP2	23108
OR1D5	8386
OR1D2	4991
OR1G1	8390
OR1A2	26189
OR1A1	8383
OR3A2	4995
OR3A1	4994
OR1E1	8387
OR3A3	8392
OR1E2	8388
SPATA22	84690
ASPA	443
TRPV3	162514
TRPV1	7442
SHPK	23729
CTNS	1497
TAX1BP3	30851
EMC6	83460
P2RX5	5026
ITGAE	3682
GSG2	83903
C17orf85	55421
CAMKK1	84254
P2RX1	5023
ATP2A3	489
ZZEF1	23140
CYB5D2	124936
ANKFY1	51479
UBE2G1	7326
SPNS3	201305
SPNS2	124976
MYBBP1A	10514
GGT6	124975
SMTNL2	342527
ALOX15	246
PELP1	27043
ARRB2	409
MED11	400569
CXCL16	58191
ZMYND15	84225
TM4SF5	9032
VMO1	284013
GLTPD2	388323
PSMB6	5694
PLD2	5338
MINK1	50488
CHRNE	1145
C17orf107	100130311
GP1BA	2811
SLC25A11	8402
RNF167	26001
PFN1	5216
ENO3	2027
SPAG7	9552
CAMTA2	23125
INCA1	388324
KIF1C	10749
SLC52A1	55065
ZFP3	124961
ZNF232	7775
USP6	9098
ZNF594	84622
SCIMP	388325
RABEP1	9135
NUP88	4927
RPAIN	84268
C1QBP	708
DHX33	56919
DERL2	51009
MIS12	79003
NLRP1	22861
WSCD1	23302
AIPL1	23746
FAM64A	54478
PITPNM3	83394
KIAA0753	9851
TXNDC17	84817
MED31	51003
SLC13A5	284111
XAF1	54739
FBXO39	162517
TEKT1	83659
AC027763.2	100506713
ALOX12	239
RNASEK	440400
RNASEK-C17orf49	100529209
C17orf49	124944
BCL6B	255877
SLC16A13	201232
SLC16A11	162515
CLEC10A	10462
ASGR2	433
ASGR1	432
DLG4	1742
ACADVL	37
DVL2	1856
PHF23	79142
GABARAP	11337
CTDNEP1	23399
ELP5	23587
CLDN7	1366
SLC2A4	6517
YBX2	51087
EIF5A	1984
GPS2	2874
NEURL4	84461
ACAP1	9744
KCTD11	147040
TMEM95	339168
TNK1	8711
TMEM256-PLSCR3	57048
TMEM256	254863
NLGN2	57555
SPEM1	374768
C17orf74	201243
TMEM102	284114
FGF11	2256
CHRNB1	1140
ZBTB4	57659
SLC35G6	643664
POLR2A	5430
TNFSF12	8742
TNFSF12-TNFSF13	407977
TNFSF13	8741
SENP3	26168
EIF4A1	1973
CD68	968
MPDU1	9526
SOX15	6665
FXR2	9513
SHBG	6462
SAT2	112483
ATP1B2	482
TP53	7157
WRAP53	55135
EFNB3	1949
DNAH2	146754
KDM6B	23135
TMEM88	92162
LSMD1	84316
CYB5D1	124637
CHD3	1107
KCNAB3	9196
TRAPPC1	58485
CNTROB	116840
GUCY2D	3000
ALOX15B	247
ALOX12B	242
AC129492.6	107985075
ALOXE3	59344
HES7	84667
PER1	5187
VAMP2	6844
TMEM107	84314
C17orf59	54785
AURKB	9212
CTC1	80169
PFAS	5198
SLC25A35	399512
RANGRF	29098
ARHGEF15	22899
ODF4	146852
KRBA2	124751
RPL26	6154
RNF222	643904
NDEL1	81565
MYH10	4628
CCDC42	146849
SPDYE4	388333
MFSD6L	162387
PIK3R5	23533
NTN1	9423
STX8	9482
WDR16	146845
USP43	124739
DHRS7C	201140
RP11-477N12.3	644070
GLP2R	9340
RCVRN	5957
GAS7	8522
MYH13	8735
MYH8	4626
MYH4	4622
MYH1	4619
MYH2	4620
MYH3	4621
SCO1	6341
ADPRM	56985
TMEM220	388335
PIRT	644139
SHISA6	388336
DNAH9	1770
ZNF18	7566
MAP2K4	6416
MYOCD	93649
ARHGAP44	9912
ELAC2	60528
HS3ST3A1	9955
COX10	1352
CDRT15	146822
HS3ST3B1	9953
PMP22	5376
TEKT3	64518
CDRT4	284040
TVP23C-CDRT4	100533496
TVP23C	201158
CDRT1	374286
TRIM16	10626
ZNF286A	57335
TBC1D26	353149
ADORA2B	136
ZSWIM7	125150
TTC19	54902
NCOR1	9611
PIGL	9487
CENPV	201161
UBB	7314
TRPV2	51393
FAM211A	388341
ZNF287	57336
ZNF624	57547
CCDC144A	9720
TNFRSF13B	23495
MPRIP	23164
PLD6	201164
FLCN	201163
COPS3	8533
NT5M	56953
MED9	55090
RASD1	51655
PEMT	10400
RAI1	10743
SREBF1	6720
TOM1L2	146691
LRRC48	83450
ATPAF2	91647
GID4	79018
DRG2	1819
MYO15A	51168
ALKBH5	54890
LLGL1	3996
FLII	2314
MIEF2	125170
TOP3A	7156
SMCR8	140775
SHMT1	6470
EVPLL	645027
LGALS9C	654346
TBC1D28	254272
ZNF286B	729288
TRIM16L	147166
FBXW10	10517
TVP23B	51030
PRPSAP2	5636
SLC5A10	125206
FAM83G	644815
GRAP	10750
GRAPL	400581
AC007952.6	79999
EPN2	22905
B9D1	27077
MAPK7	5598
MFAP4	4239
RNF112	7732
SLC47A1	55244
ALDH3A2	224
SLC47A2	146802
ALDH3A1	218
ULK2	9706
AKAP10	11216
SPECC1	92521
LGALS9B	284194
CDRT15L2	256223
CCDC144NL	339184
USP22	23326
DHRS7B	25979
TMEM11	8834
MAP2K3	5606
KCNJ12	3768
C17orf51	339263
MTRNR2L1	100462977
WSB1	26118
KSR1	8844
LGALS9	3965
NOS2	4843
LYRM9	201229
NLK	51701
TMEM97	27346
IFT20	90410
TNFAIP1	7126
POLDIP2	26073
TMEM199	147007
VTN	7448
SARM1	23098
SLC46A1	113235
SLC13A2	9058
FOXN1	8456
UNC119	9094
PIGS	94005
ALDOC	230
SPAG5	10615
SGK494	124923
KIAA0100	9703
SDF2	6388
SUPT6H	6830
PROCA1	147011
RAB34	83871
RPL23A	6147
TLCD1	116238
NEK8	284086
TRAF4	9618
FAM222B	55731
ERAL1	26284
FLOT2	2319
DHRS13	147015
PHF12	57649
PIPOX	51268
SEZ6	124925
MYO18A	399687
TIAF1	9220
CRYBA1	1411
NUFIP2	57532
TAOK1	57551
ABHD15	116236
TP53I13	90313
GIT1	28964
ANKRD13B	124930
CORO6	84940
SSH2	85464
EFCAB5	374786
NSRP1	84081
SLC6A4	6532
BLMH	642
TMIGD1	388364
CPD	1362
GOSR1	9527
TBC1D29	26083
CRLF3	51379
ATAD5	79915
TEFM	79736
ADAP2	55803
RNF135	84282
NF1	4763
OMG	4974
EVI2B	2124
EVI2A	2123
RAB11FIP4	84440
COPRS	55352
UTP6	55813
SUZ12	23512
LRRC37B	114659
AC090616.2	105371730
RHOT1	55288
RHBDL3	162494
C17orf75	64149
ZNF207	7756
PSMD11	5717
CDK5R1	8851
MYO1D	4642
TMEM98	26022
SPACA3	124912
ASIC2	40
CCL2	6347
CCL7	6354
CCL11	6356
CCL8	6355
CCL13	6357
CCL1	6346
C17orf102	400591
TMEM132E	124842
CCT6B	10693
ZNF830	91603
LIG3	3980
RFFL	117584
RAD51L3-RFFL	100529207
RAD51D	5892
FNDC8	54752
NLE1	54475
UNC45B	146862
SLC35G3	146861
SLFN5	162394
SLFN11	91607
SLFN12	55106
SLFN13	146857
SLFN12L	100506736
SLFN14	342618
PEX12	5193
AP2B1	163
RPL23	9349
LASP1	3927
FBXO47	494188
PLXDC1	57125
ARL5C	390790
CACNB1	782
RPL19	6143
STAC2	342667
FBXL20	84961
MED1	5469
CDK12	51755
NEUROD2	4761
PPP1R1B	84152
STARD3	10948
TCAP	8557
PNMT	5409
PGAP3	93210
ERBB2	2064
MIEN1	84299
GRB7	2886
IKZF3	22806
ZPBP2	124626
GSDMB	55876
ORMDL3	94103
LRRC3C	100505591
GSDMA	284110
PSMD3	5709
CSF3	1440
MED24	9862
THRA	7067
NR1D1	9572
MSL1	339287
CASC3	22794
RAPGEFL1	51195
WIPF2	147179
CDC6	990
RARA	5914
GJD3	125111
TOP2A	7153
IGFBP4	3487
TNS4	84951
CCR7	1236
SMARCE1	6605
KRT222	125113
KRT24	192666
KRT25	147183
KRT26	353288
KRT27	342574
KRT28	162605
KRT10	3858
TMEM99	147184
KRT12	3859
KRT20	54474
KRT23	25984
KRT39	390792
KRT40	125115
KRTAP3-3	85293
KRTAP3-2	83897
KRTAP3-1	83896
KRTAP1-5	83895
KRTAP1-4	728255
KRTAP1-3	81850
KRTAP1-1	81851
KRTAP2-1	81872
KRTAP2-2	728279
KRTAP2-3	730755
KRTAP2-4	85294
KRTAP4-7	100132476
KRTAP4-8	728224
KRTAP4-9	100132386
KRTAP4-11	653240
KRTAP4-12	83755
KRTAP4-6	81871
KRTAP4-5	85289
KRTAP4-4	84616
KRTAP4-3	85290
KRTAP4-2	85291
KRTAP4-1	85285
KRTAP9-1	728318
KRTAP9-2	83899
KRTAP9-3	83900
KRTAP9-8	83901
KRTAP9-4	85280
KRTAP9-9	81870
KRTAP9-6	100507608
KRTAP9-7	100505724
KRTAP29-1	100533177
KRTAP16-1	100505753
KRTAP17-1	83902
KRT33A	3883
KRT33B	3884
KRT34	3885
KRT31	3881
KRT37	8688
KRT38	8687
KRT32	3882
KRT35	3886
KRT36	8689
KRT13	3860
KRT15	3866
KRT19	3880
KRT9	3857
KRT14	3861
KRT16	3868
KRT17	3872
JUP	3728
EIF1	10209
GAST	2520
HAP1	9001
LEPREL4	10609
FKBP10	60681
NT5C3B	115024
KLHL10	317719
KLHL11	55175
ACLY	47
CNP	1267
DNAJC7	7266
NKIRAS2	28511
ZNF385C	201181
DHX58	79132
KAT2A	2648
RAB5C	5878
KCNH4	23415
HCRT	3060
GHDC	84514
STAT5B	6777
STAT5A	6776
STAT3	6774
PTRF	284119
ATP6V0A1	535
NAGLU	4669
HSD17B1	3292
COASY	80347
MLX	6945
PSMC3IP	29893
FAM134C	162427
TUBG1	7283
TUBG2	27175
PLEKHH3	79990
CCR10	2826
CNTNAP1	8506
EZH1	2145
RAMP2	10266
VPS25	84313
WNK4	65266
COA3	28958
CNTD1	124817
BECN1	8678
PSME3	10197
AOC2	314
AOC3	8639
G6PC	2538
PTGES3L-AARSD1	100885850
AARSD1	80755
PTGES3L	100885848
RUNDC1	146923
RPL27	6155
IFI35	3430
VAT1	10493
RND2	8153
BRCA1	672
NBR1	4077
TMEM106A	113277
ARL4D	379
DHX8	1659
ETV4	2118
MEOX1	4222
SOST	50964
DUSP3	1845
C17orf105	284067
MPP3	4356
CD300LG	146894
MPP2	4355
FAM215A	23591
PPY	5539
PYY	5697
NAGS	162417
TMEM101	84336
LSM12	124801
G6PC3	92579
HDAC5	10014
C17orf53	78995
ASB16	92591
TMUB2	79089
ATXN7L3	56970
UBTF	7343
SLC4A1	6521
RUNDC3A	10900
SLC25A39	51629
GRN	2896
FAM171A2	284069
ITGA2B	3674
GPATCH8	23131
FZD2	2535
C17orf104	284071
CCDC43	124808
DBF4B	80174
ADAM11	4185
GJC1	10052
HIGD1B	51751
EFTUD2	9343
CCDC103	388389
GFAP	2670
KIF18B	146909
C1QL1	10882
DCAKD	79877
NMT1	4836
PLCD3	113026
ACBD4	79777
HEXIM1	10614
HEXIM2	124790
FMNL1	752
SPATA32	124783
ARHGAP27	201176
PLEKHM1	9842
CRHR1	1394
SPPL2C	162540
MAPT	4137
STH	246744
KANSL1	284058
ARL17B	100506084
LRRC37A	9884
LRRC37A2	474170
ARL17A	51326
NSF	4905
WNT3	7473
WNT9B	7484
GOSR2	9570
RPRML	388394
CDC27	996
MYL4	4635
ITGB3	3690
EFCAB13	124989
NPEPPS	9520
KPNB1	3837
TBKBP1	9755
TBX21	30009
OSBPL7	114881
MRPL10	124995
LRRC46	90506
SCRN2	90507
SP6	80320
SP2	6668
PNPO	55163
PRR15L	79170
CDK5RAP3	80279
COPZ2	51226
NFE2L1	4779
CBX1	10951
SNX11	29916
SKAP1	8631
HOXB1	3211
HOXB2	3212
HOXB3	3213
HOXB4	3214
HOXB5	3215
HOXB6	3216
HOXB7	3217
HOXB8	3218
HOXB9	3219
PRAC1	84366
HOXB13	10481
TTLL6	284076
CALCOCO2	10241
ATP5G1	516
UBE2Z	65264
SNF8	11267
GIP	2695
IGF2BP1	10642
B4GALNT2	124872
GNGT2	2793
ABI3	51225
PHOSPHO1	162466
ZNF652	22834
PHB	5245
NGFR	4804
NXPH3	11248
SPOP	8405
SLC35B1	10237
FAM117A	81558
KAT7	11143
TAC4	255061
DLX4	1748
DLX3	1747
ITGA3	3675
PDK2	5164
SAMD14	201191
PPP1R9B	84687
SGCA	6442
COL1A1	1277
TMEM92	162461
XYLT2	64132
MRPL27	51264
EME1	146956
LRRC59	55379
ACSF2	80221
CHAD	1101
RSAD1	55316
MYCBPAP	84073
EPN3	55040
SPATA20	64847
CACNA1G	8913
ABCC3	8714
ANKRD40	91369
LUC7L3	51747
WFIKKN2	124857
TOB1	10140
SPAG9	9043
NME1	4830
NME1-NME2	4831
NME2	654364
MBTD1	54799
UTP18	51096
CA10	56934
AC102948.2	105371831
C17orf112	100506650
KIF2B	84643
TOM1L1	10040
COX11	1353
STXBP4	252983
HLF	3131
MMD	23531
TMEM100	55273
PCTP	58488
ANKFN1	162282
NOG	9241
C17orf67	339210
DGKE	8526
TRIM25	7706
COIL	8161
SCPEP1	59342
AKAP1	8165
MSI2	124540
AC007431.1	101927581
MRPS23	51649
CUEDC1	404093
VEZF1	7716
SRSF1	6426
DYNLL2	140735
OR4D1	26689
OR4D2	124538
EPX	8288
MKS1	54903
LPO	4025
MPO	4353
BZRAP1	9256
SUPT4H1	6827
RNF43	54894
HSF5	124535
MTMR4	9110
SEPT4	5414
C17orf47	284083
TEX14	56155
RAD51C	5889
PPM1E	22843
TRIM37	4591
SKA2	348235
PRR11	55771
SMG8	55181
GDPD1	284161
YPEL2	388403
DHX40	79665
CLTC	1213
PTRH2	51651
VMP1	81671
TUBD1	51174
RPS6KB1	6198
RNFT1	51136
HEATR6	63897
CA4	762
USP32	84669
C17orf64	124773
APPBP2	10513
RP11-15E18.4	388406
PPM1D	8493
BCAS3	54828
TBX2	6909
C17orf82	388407
TBX4	9496
NACA2	342538
BRIP1	83990
INTS2	57508
MED13	9969
EFCAB3	146779
METTL2A	339175
TLK2	11011
