ensg_id	gsymbol	ID
ENSG00000073792	IGF2BP2	chr3:185414400:185414451:-@chr3:185410487:185410568:-@chr3:185407143:185407415:-
ENSG00000167244,ENSG00000129965	IGF2,INS-IGF2	chr11:2162087:2162341:-@chr11:2161365:2161529:-@chr11:2156597:2156759:-
ENSG00000140443	IGF1R	chr15:99473464:99473534:+@chr15:99478053:99478282:+@chr15:99478545:99478655:+
ENSG00000140443	IGF1R	chr15:99364095:99364169:+@chr15:99367409:99367471:+@chr15:99434554:99434866:+
ENSG00000017427	IGF1	chr12:102813287:102813468:-@chr12:102811733:102811781:-@chr12:102789645:102796344:-
ENSG00000032742	IFT88	chr13:21141208:21141395:+@chr13:21141809:21142136:+@chr13:21148519:21148614:+
ENSG00000032742	IFT88	chr13:21230504:21230569:+@chr13:21237402:21237525:+@chr13:21237637:21237743:+
ENSG00000032742	IFT88	chr13:21157096:21157158:+@chr13:21163950:21164006:+@chr13:21165106:21165159:+
ENSG00000032742	IFT88	chr13:21179174:21179244:+@chr13:21188496:21188574:+@chr13:21189932:21190018:+
ENSG00000122970	IFT81	chr12:110566755:110566935:+@chr12:110570352:110570441:+@chr12:110572753:110572818:+
ENSG00000122970	IFT81	chr12:110584758:110584853:+@chr12:110600163:110600284:+@chr12:110600724:110600870:+
ENSG00000122970	IFT81	chr12:110574581:110574665:+@chr12:110581187:110581350:+@chr12:110584758:110584853:+
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:160116934:160117320:-@chr3:160109334:160109431:-@chr3:160102352:160102434:-
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:159995094:159995266:-@chr3:159992318:159992391:-@chr3:159986201:159986324:-
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:160099291:160099506:-@chr3:160095621:160095678:-@chr3:160095218:160095328:-
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:160073801:160073938:-@chr3:160061439:160061603:-@chr3:160037548:160037727:-
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:160093600:160093668:-@chr3:160083831:160083940:-@chr3:160075277:160075366:-
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:160093600:160093668:-@chr3:160083881:160083940:-@chr3:160075277:160075366:-
ENSG00000068885,ENSG00000248710	IFT80,TRIM59	chr3:160117188:160117332:-@chr3:160111941:160112098:-@chr3:160102352:160102434:-
ENSG00000096872	IFT74	chr9:26980569:26980617:+@chr9:26982284:26982397:+@chr9:26984255:26984353:+
ENSG00000114446	IFT57	chr3:107940958:107941417:-@chr3:107938257:107938419:-@chr3:107937382:107937500:-
ENSG00000101052	IFT52	chr20:42225075:42225162:+@chr20:42232823:42232898:+@chr20:42233642:42233713:+
ENSG00000101052	IFT52	chr20:42265785:42265893:+@chr20:42271119:42271264:+@chr20:42275576:42275862:+
ENSG00000101052	IFT52	chr20:42225075:42225162:+@chr20:42232400:42232529:+@chr20:42232823:42232898:+
ENSG00000101052	IFT52	chr20:42242490:42242616:+@chr20:42246883:42246993:+@chr20:42247580:42247666:+
ENSG00000118096	IFT46	chr11:118416508:118416568:-@chr11:118416124:118416209:-@chr11:118415243:118415726:-
ENSG00000118096	IFT46	chr11:118430500:118430579:-@chr11:118428453:118428605:-@chr11:118427621:118427760:-
ENSG00000118096	IFT46	chr11:118443311:118443685:-@chr11:118436505:118436632:-@chr11:118435680:118435776:-
ENSG00000119650	IFT43	chr14:76525670:76525716:+@chr14:76542940:76543034:+@chr14:76548638:76548710:+
ENSG00000119650	IFT43	chr14:76488670:76488737:+@chr14:76542940:76543034:+@chr14:76548638:76548710:+
ENSG00000119650	IFT43	chr14:76368485:76368567:+@chr14:76372898:76373020:+@chr14:76420767:76421425:+
ENSG00000119650	IFT43	chr14:76488670:76488737:+@chr14:76504422:76504492:+@chr14:76548638:76548710:+
ENSG00000119650	IFT43	chr14:76452096:76452183:+@chr14:76452469:76452625:+@chr14:76455228:76455320:+
ENSG00000119650	IFT43	chr14:76368485:76368567:+@chr14:76407767:76407837:+@chr14:76420767:76421425:+
ENSG00000100360	IFT27	chr22:37158948:37159057:-@chr22:37156888:37156963:-@chr22:37154246:37154453:-
ENSG00000100360	IFT27	chr22:37171718:37172172:-@chr22:37164027:37164143:-@chr22:37163827:37163906:-
ENSG00000109083	IFT20	chr17:26657469:26657554:-@chr17:26657137:26657254:-@chr17:26656199:26656302:-
ENSG00000109083	IFT20	chr17:26662366:26662515:-@chr17:26659716:26659749:-@chr17:26659172:26659408:-
ENSG00000109083	IFT20	chr17:26662366:26662515:-@chr17:26659172:26659408:-@chr17:26658885:26659013:-
ENSG00000109083	IFT20	chr17:26662366:26662515:-@chr17:26659172:26659207:-@chr17:26658885:26659013:-
ENSG00000138002	IFT172	chr2:27712482:27712571:-@chr2:27709026:27709109:-@chr2:27708227:27708370:-
ENSG00000138002	IFT172	chr2:27668612:27668710:-@chr2:27668420:27668496:-@chr2:27668163:27668316:-
ENSG00000138002	IFT172	chr2:27668796:27668855:-@chr2:27668612:27668710:-@chr2:27668163:27668316:-
ENSG00000138002	IFT172	chr2:27676849:27677029:-@chr2:27676497:27676606:-@chr2:27676251:27676380:-
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129176765:129176858:+@chr3:129177442:129177520:+
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129182403:129182469:+@chr3:129188185:129188260:+
ENSG00000163913	IFT122	chr3:129177442:129177520:+@chr3:129178158:129178294:+@chr3:129180071:129180147:+
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129177442:129177520:+@chr3:129180071:129180147:+
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129177442:129177520:+@chr3:129182403:129182469:+
ENSG00000163913	IFT122	chr3:129177442:129177520:+@chr3:129179697:129179849:+@chr3:129180071:129180147:+
ENSG00000163913	IFT122	chr3:129182403:129182469:+@chr3:129183478:129183624:+@chr3:129188185:129188260:+
ENSG00000163913	IFT122	chr3:129210984:129211037:+@chr3:129214289:129214450:+@chr3:129218745:129218911:+
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129182388:129182469:+@chr3:129188185:129188260:+
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129174957:129175107:+@chr3:129177442:129177520:+
ENSG00000163913	IFT122	chr3:129183478:129183624:+@chr3:129185733:129185909:+@chr3:129188185:129188260:+
ENSG00000163913	IFT122	chr3:129168714:129168780:+@chr3:129170757:129170841:+@chr3:129177442:129177520:+
ENSG00000163913	IFT122	chr3:129170757:129170841:+@chr3:129180071:129180147:+@chr3:129182403:129182469:+
ENSG00000163913	IFT122	chr3:129177442:129177520:+@chr3:129180071:129180147:+@chr3:129182403:129182469:+
ENSG00000163913	IFT122	chr3:129207100:129207240:+@chr3:129210984:129211037:+@chr3:129214289:129214450:+
ENSG00000214706	IFRD2	chr3:50327991:50328110:-@chr3:50327819:50327903:-@chr3:50327601:50327725:-
ENSG00000214706	IFRD2	chr3:50327143:50327193:-@chr3:50326878:50327059:-@chr3:50326686:50326791:-
ENSG00000006652	IFRD1	chr7:112096969:112097093:+@chr7:112098916:112099073:+@chr7:112101921:112101971:+
ENSG00000006652	IFRD1	chr7:112112821:112112916:+@chr7:112115197:112115290:+@chr7:112115485:112117258:+
ENSG00000006652	IFRD1	chr7:112063199:112063487:+@chr7:112090563:112090837:+@chr7:112095818:112095922:+
ENSG00000006652	IFRD1	chr7:112102056:112102234:+@chr7:112102325:112102433:+@chr7:112108036:112108170:+
ENSG00000159128	IFNGR2	chr21:34775202:34775922:+@chr21:34783142:34783198:+@chr21:34787195:34787327:+
ENSG00000159128	IFNGR2	chr21:34775202:34775922:+@chr21:34783147:34783198:+@chr21:34787195:34787327:+
ENSG00000159128	IFNGR2	chr21:34783142:34783198:+@chr21:34783751:34783881:+@chr21:34787195:34787327:+
ENSG00000159128	IFNGR2	chr21:34775202:34775922:+@chr21:34787195:34787327:+@chr21:34793787:34793992:+
ENSG00000027697	IFNGR1	chr6:137540380:137540586:-@chr6:137536404:137536514:-@chr6:137528100:137528214:-
ENSG00000255733	IFNG-AS1	chr12:68399870:68399926:+@chr12:68407311:68407428:+@chr12:68413642:68415107:+
ENSG00000249624,ENSG00000243646	IFNAR2,IL10RB	chr21:34640699:34640822:+@chr21:34648901:34649058:+@chr21:34652057:34652223:+
ENSG00000159110	IFNAR2	chr21:34615978:34616019:+@chr21:34617256:34617379:+@chr21:34619023:34619195:+
ENSG00000249624	IFNAR2	chr21:34624967:34625135:+@chr21:34640699:34640822:+@chr21:34648901:34649058:+
ENSG00000249624,ENSG00000159110	IFNAR2	chr21:34621014:34621159:+@chr21:34624443:34624553:+@chr21:34624967:34625135:+
ENSG00000249624,ENSG00000159110	IFNAR2	chr21:34624967:34625135:+@chr21:34632902:34633032:+@chr21:34635098:34636820:+
ENSG00000249624	IFNAR2	chr21:34624967:34625135:+@chr21:34638317:34638480:+@chr21:34640699:34640822:+
ENSG00000152936	IFLTD1	chr12:25702260:25702480:-@chr12:25700159:25700285:-@chr12:25699308:25699488:-
ENSG00000152936	IFLTD1	chr12:25679703:25679889:-@chr12:25679033:25679152:-@chr12:25672792:25673009:-
ENSG00000152936	IFLTD1	chr12:25801428:25801496:-@chr12:25699308:25699488:-@chr12:25679703:25679889:-
ENSG00000152936	IFLTD1	chr12:25801428:25801496:-@chr12:25702260:25702480:-@chr12:25699308:25699488:-
ENSG00000152936	IFLTD1	chr12:25706003:25706217:-@chr12:25705805:25705923:-@chr12:25702260:25702480:-
ENSG00000142089	IFITM3	chr11:320565:320914:-@chr11:320113:320248:-@chr11:319673:319990:-
ENSG00000137959	IFI44L	chr1:79086088:79086256:+@chr1:79086563:79086656:+@chr1:79094636:79094684:+
ENSG00000137959	IFI44L	chr1:79086088:79086256:+@chr1:79093591:79094078:+@chr1:79094636:79094684:+
ENSG00000137965	IFI44	chr1:79124997:79125168:+@chr1:79126239:79126376:+@chr1:79128389:79128563:+
ENSG00000137965	IFI44	chr1:79124997:79125168:+@chr1:79126239:79126339:+@chr1:79128389:79128563:+
ENSG00000137965	IFI44	chr1:79124997:79125168:+@chr1:79128389:79128563:+@chr1:79129450:79129763:+
ENSG00000119632	IFI27L2	chr14:94595599:94595628:-@chr14:94594851:94595012:-@chr14:94594118:94594329:-
ENSG00000165948	IFI27L1	chr14:94547639:94547795:+@chr14:94554594:94554649:+@chr14:94563233:94563311:+
ENSG00000165948	IFI27L1	chr14:94563233:94563311:+@chr14:94563838:94564024:+@chr14:94567085:94567117:+
ENSG00000165948	IFI27L1	chr14:94547639:94547795:+@chr14:94561096:94561245:+@chr14:94563202:94563311:+
ENSG00000165948	IFI27L1	chr14:94563233:94563311:+@chr14:94563841:94564024:+@chr14:94567085:94567117:+
ENSG00000165948	IFI27L1	chr14:94567085:94567117:+@chr14:94568160:94568405:+@chr14:94568823:94569060:+
ENSG00000165948	IFI27L1	chr14:94567085:94567117:+@chr14:94568160:94568321:+@chr14:94568823:94569060:+
ENSG00000165948	IFI27L1	chr14:94563233:94563311:+@chr14:94567085:94567117:+@chr14:94568823:94569060:+
ENSG00000165949	IFI27	chr14:94577971:94578119:+@chr14:94581197:94581226:+@chr14:94582127:94582279:+
ENSG00000165949	IFI27	chr14:94577079:94577143:+@chr14:94578005:94578119:+@chr14:94581197:94581226:+
ENSG00000165949	IFI27	chr14:94582127:94582279:+@chr14:94582411:94582631:+@chr14:94582779:94583033:+
ENSG00000165949	IFI27	chr14:94577079:94577143:+@chr14:94577971:94578119:+@chr14:94581197:94581226:+
ENSG00000165949	IFI27	chr14:94577079:94577143:+@chr14:94577272:94577324:+@chr14:94577971:94578119:+
ENSG00000165949	IFI27	chr14:94577079:94577143:+@chr14:94577272:94577324:+@chr14:94578005:94578119:+
ENSG00000165949	IFI27	chr14:94581197:94581226:+@chr14:94581664:94581672:+@chr14:94582127:94582279:+
ENSG00000163565	IFI16	chr1:159015087:159015254:+@chr1:159019222:159019389:+@chr1:159021469:159021888:+
ENSG00000163565	IFI16	chr1:159002314:159002481:+@chr1:159019222:159019389:+@chr1:159021469:159021888:+
ENSG00000163565	IFI16	chr1:158985662:158985777:+@chr1:158986408:158986490:+@chr1:158988019:158988441:+
ENSG00000163565	IFI16	chr1:158985662:158985777:+@chr1:158986323:158986490:+@chr1:158988019:158988441:+
ENSG00000163565	IFI16	chr1:159002314:159002481:+@chr1:159015087:159015254:+@chr1:159019222:159019389:+
ENSG00000163565	IFI16	chr1:159002314:159002481:+@chr1:159015087:159015254:+@chr1:159021469:159021888:+
ENSG00000010295	IFFO1	chr12:6658922:6659062:-@chr12:6658642:6658650:-@chr12:6657834:6657991:-
ENSG00000010295	IFFO1	chr12:6658922:6659062:-@chr12:6658642:6658647:-@chr12:6657834:6657991:-
ENSG00000127415	IDUA	chr4:980785:981030:+@chr4:981597:981699:+@chr4:994400:994485:+
ENSG00000127415	IDUA	chr4:980785:981030:+@chr4:981597:981737:+@chr4:994400:994485:+
ENSG00000010404,ENSG00000241489	IDS,AF011889.5	chrX:148584842:148585019:-@chrX:148583605:148583707:-@chrX:148582480:148582568:-
ENSG00000010404,ENSG00000241489	IDS,AF011889.5	chrX:148577877:148578047:-@chrX:148573069:148573198:-@chrX:148571845:148571971:-
ENSG00000010404,ENSG00000241489	IDS,AF011889.5	chrX:148582480:148582568:-@chrX:148580760:148580885:-@chrX:148579638:148579838:-
ENSG00000010404,ENSG00000241489	IDS,AF011889.5	chrX:148610904:148610965:-@chrX:148608475:148608607:-@chrX:148582480:148582568:-
ENSG00000010404	IDS	chrX:148571845:148571971:-@chrX:148568456:148568629:-@chrX:148560295:148564749:-
ENSG00000188676	IDO2	chr8:39847240:39847357:+@chr8:39862846:39862897:+@chr8:39871084:39871232:+
ENSG00000131203	IDO1	chr8:39759794:39759967:+@chr8:39766508:39766549:+@chr8:39766698:39766867:+
ENSG00000148057	IDNK	chr9:86237964:86238136:+@chr9:86243096:86243126:+@chr9:86243788:86243874:+
ENSG00000148057	IDNK	chr9:86237964:86238136:+@chr9:86242922:86243126:+@chr9:86243788:86243874:+
ENSG00000148057	IDNK	chr9:86243788:86243874:+@chr9:86256463:86256506:+@chr9:86258344:86259045:+
ENSG00000067064	IDI1	chr10:1094804:1095061:-@chr10:1089939:1090111:-@chr10:1089241:1089333:-
ENSG00000067064	IDI1	chr10:1094204:1094823:-@chr10:1089939:1090111:-@chr10:1089241:1089333:-
ENSG00000067829	IDH3G	chrX:153055167:153055279:-@chrX:153054569:153054655:-@chrX:153053530:153053590:-
ENSG00000067829	IDH3G	chrX:153052506:153052608:-@chrX:153052256:153052402:-@chrX:153051810:153051904:-
ENSG00000101365	IDH3B	chr20:2640171:2640231:-@chr20:2639405:2639483:-@chr20:2639041:2639168:-
ENSG00000101365	IDH3B	chr20:2640171:2640231:-@chr20:2639284:2639483:-@chr20:2639041:2639168:-
ENSG00000166411	IDH3A	chr15:78447555:78447617:+@chr15:78449250:78449504:+@chr15:78449915:78449973:+
ENSG00000166411	IDH3A	chr15:78447555:78447617:+@chr15:78449250:78449504:+@chr15:78449890:78449973:+
ENSG00000166411	IDH3A	chr15:78447555:78447617:+@chr15:78449250:78449973:+@chr15:78452434:78452548:+
ENSG00000166411	IDH3A	chr15:78456058:78456122:+@chr15:78457334:78457418:+@chr15:78458492:78458644:+
ENSG00000166411	IDH3A	chr15:78449890:78449973:+@chr15:78452434:78452548:+@chr15:78453923:78454110:+
ENSG00000166411	IDH3A	chr15:78441719:78441772:+@chr15:78446777:78447161:+@chr15:78447555:78447617:+
ENSG00000166411	IDH3A	chr15:78447555:78447617:+@chr15:78449915:78449973:+@chr15:78452434:78452548:+
ENSG00000166411	IDH3A	chr15:78441719:78441772:+@chr15:78443631:78443886:+@chr15:78447555:78447617:+
ENSG00000166411	IDH3A	chr15:78447555:78447617:+@chr15:78449890:78449973:+@chr15:78452434:78452548:+
ENSG00000166411	IDH3A	chr15:78441719:78441772:+@chr15:78443146:78443302:+@chr15:78447555:78447617:+
ENSG00000182054	IDH2	chr15:90628233:90628330:-@chr15:90628048:90628140:-@chr15:90627212:90627585:-
ENSG00000119912	IDE	chr10:94239034:94239178:-@chr10:94238402:94238546:-@chr10:94235641:94235751:-
ENSG00000119912	IDE	chr10:94243012:94243094:-@chr10:94240550:94240673:-@chr10:94239034:94239178:-
ENSG00000119912	IDE	chr10:94243012:94243094:-@chr10:94239034:94239178:-@chr10:94238402:94238546:-
ENSG00000167862	ICT1	chr17:73013173:73013209:+@chr17:73014681:73014789:+@chr17:73015795:73015854:+
ENSG00000160223	ICOSLG	chr21:45658331:45658371:-@chr21:45656750:45656948:-@chr21:45655155:45655445:-
ENSG00000160223	ICOSLG	chr21:45658331:45658371:-@chr21:45656750:45657100:-@chr21:45655155:45655445:-
ENSG00000163600	ICOS	chr2:204821382:204821488:+@chr2:204822522:204822606:+@chr2:204824309:204826298:+
ENSG00000116237	ICMT	chr1:6294946:6295034:-@chr1:6294465:6294571:-@chr1:6293534:6293703:-
ENSG00000116237	ICMT	chr1:6294946:6295034:-@chr1:6293534:6293703:-@chr1:6291962:6292179:-
ENSG00000112144	ICK	chr6:52926394:52926600:-@chr6:52925734:52925844:-@chr6:52905934:52906206:-
ENSG00000108622	ICAM2	chr17:62083991:62084095:-@chr17:62083738:62083853:-@chr17:62082467:62082733:-
ENSG00000108622	ICAM2	chr17:62097883:62097994:-@chr17:62085101:62085182:-@chr17:62083991:62084095:-
ENSG00000108622	ICAM2	chr17:62097766:62097994:-@chr17:62085101:62085182:-@chr17:62083991:62084095:-
ENSG00000108622	ICAM2	chr17:62082467:62082733:-@chr17:62081410:62081575:-@chr17:62081004:62081324:-
ENSG00000163596	ICA1L	chr2:203653553:203653810:-@chr2:203651399:203651498:-@chr2:203650641:203650730:-
ENSG00000163596	ICA1L	chr2:203736342:203736371:-@chr2:203734259:203734328:-@chr2:203693571:203693739:-
ENSG00000163596	ICA1L	chr2:203735253:203735379:-@chr2:203734259:203734328:-@chr2:203693571:203693739:-
ENSG00000163596	ICA1L	chr2:203736342:203736371:-@chr2:203735253:203735379:-@chr2:203734259:203734328:-
ENSG00000163596	ICA1L	chr2:203736342:203736371:-@chr2:203735253:203735379:-@chr2:203693571:203693739:-
ENSG00000163596	ICA1L	chr2:203735914:203736195:-@chr2:203735253:203735379:-@chr2:203693571:203693739:-
ENSG00000163596	ICA1L	chr2:203735653:203735769:-@chr2:203735253:203735379:-@chr2:203693571:203693739:-
ENSG00000163596	ICA1L	chr2:203734259:203734328:-@chr2:203724870:203724967:-@chr2:203693571:203693739:-
ENSG00000003147	ICA1	chr7:8268231:8268303:-@chr7:8267268:8267481:-@chr7:8260905:8261028:-
ENSG00000003147	ICA1	chr7:8183505:8183602:-@chr7:8181599:8181685:-@chr7:8181395:8181447:-
ENSG00000003147	ICA1	chr7:8268231:8268303:-@chr7:8263118:8263189:-@chr7:8260905:8261028:-
ENSG00000005700	IBTK	chr6:82925793:82925967:-@chr6:82923944:82924546:-@chr6:82922424:82922510:-
ENSG00000005700	IBTK	chr6:82891596:82891745:-@chr6:82884615:82884719:-@chr6:82883084:82883155:-
ENSG00000196305	IARS	chr9:95003138:95003243:-@chr9:95002925:95002973:-@chr9:94991283:94991408:-
ENSG00000196305	IARS	chr9:95051583:95051708:-@chr9:95050408:95050564:-@chr9:95050073:95050192:-
ENSG00000196305	IARS	chr9:95055893:95056038:-@chr9:95051583:95051708:-@chr9:95050408:95050564:-
ENSG00000134330	IAH1	chr2:9624561:9624679:+@chr2:9627585:9627676:+@chr2:9628276:9628591:+
ENSG00000134330	IAH1	chr2:9613787:9614028:+@chr2:9616116:9616168:+@chr2:9618351:9618499:+
ENSG00000134330	IAH1	chr2:9614670:9614776:+@chr2:9616116:9616168:+@chr2:9618351:9618499:+
ENSG00000134330	IAH1	chr2:9614670:9614776:+@chr2:9616116:9616168:+@chr2:9618383:9618499:+
ENSG00000134330	IAH1	chr2:9614987:9615346:+@chr2:9616116:9616168:+@chr2:9618383:9618499:+
ENSG00000242028,ENSG00000140264	HYPK,SERF2	chr15:44092693:44092982:+@chr15:44093330:44093385:+@chr15:44093716:44093767:+
ENSG00000149428	HYOU1	chr11:118920268:118920347:-@chr11:118919730:118919915:-@chr11:118919426:118919598:-
ENSG00000149428	HYOU1	chr11:118927786:118927853:-@chr11:118926782:118926879:-@chr11:118926462:118926555:-
ENSG00000149428	HYOU1	chr11:118920268:118920347:-@chr11:118919730:118920082:-@chr11:118919426:118919598:-
ENSG00000149428	HYOU1	chr11:118926782:118926879:-@chr11:118926462:118926555:-@chr11:118926205:118926283:-
ENSG00000149428	HYOU1	chr11:118926782:118926879:-@chr11:118926488:118926555:-@chr11:118926205:118926283:-
ENSG00000149428	HYOU1	chr11:118927786:118927853:-@chr11:118926991:118927129:-@chr11:118926782:118926879:-
ENSG00000198331	HYLS1	chr11:125761318:125761367:+@chr11:125768999:125769053:+@chr11:125769239:125770541:+
ENSG00000178922	HYI	chr1:43919084:43919168:-@chr1:43918574:43918675:-@chr1:43917876:43917990:-
ENSG00000157423	HYDIN	chr16:70852245:70852475:-@chr16:70845215:70845338:-@chr16:70843686:70843910:-
ENSG00000157423	HYDIN	chr16:70900072:70900232:-@chr16:70899021:70899266:-@chr16:70896988:70897085:-
ENSG00000157423	HYDIN	chr16:71061505:71061778:-@chr16:71059286:71059429:-@chr16:71054077:71054220:-
ENSG00000157423	HYDIN	chr16:70896988:70897085:-@chr16:70895951:70896158:-@chr16:70894592:70894804:-
ENSG00000157423	HYDIN	chr16:71264465:71264592:-@chr16:71237628:71237960:-@chr16:71220664:71220821:-
ENSG00000157423	HYDIN	chr16:71264533:71264625:-@chr16:71237628:71237960:-@chr16:71220664:71220821:-
ENSG00000157423	HYDIN	chr16:71065582:71065820:-@chr16:71061505:71061778:-@chr16:71054077:71054220:-
ENSG00000157423	HYDIN	chr16:71101193:71101293:-@chr16:71100686:71100836:-@chr16:71098608:71098743:-
ENSG00000157423	HYDIN	chr16:71113788:71113855:-@chr16:71109847:71109891:-@chr16:71103170:71103405:-
ENSG00000157423	HYDIN	chr16:70954494:70955120:-@chr16:70952114:70952332:-@chr16:70942556:70942764:-
ENSG00000157423	HYDIN	chr16:71209510:71209644:-@chr16:71196434:71196633:-@chr16:71186562:71186686:-
ENSG00000157423	HYDIN	chr16:70969855:70970017:-@chr16:70967478:70967629:-@chr16:70954494:70955120:-
ENSG00000157423	HYDIN	chr16:71025973:71026113:-@chr16:71025221:71025299:-@chr16:71022296:71022415:-
ENSG00000106302	HYAL4	chr7:123514815:123514904:+@chr7:123516080:123516136:+@chr7:123516808:123517531:+
ENSG00000186792	HYAL3	chr3:50336644:50336899:-@chr3:50335238:50335514:-@chr3:50333833:50335103:-
