ID	Symbol	Entrez_Gene_ID	Geneid	hgnc_symbol	entrezgene_id	biotype
ILMN_2122022	ZNF639	51193	ENSG00000121864	ZNF639	51193	protein_coding
ILMN_1684746	IPO11	51194	ENSG00000086200	IPO11	51194	protein_coding
ILMN_1758613	RAPGEFL1	51195	ENSG00000108352	RAPGEFL1	51195	protein_coding
ILMN_1784447	PLCE1	51196	ENSG00000138193	PLCE1	51196	protein_coding
ILMN_2256106	NIN	51199	ENSG00000100503	NIN	51199	protein_coding
ILMN_1724753	NIN	51199	ENSG00000100503	NIN	51199	protein_coding
ILMN_1750864	NIN	51199	ENSG00000100503	NIN	51199	protein_coding
ILMN_2347541	NIN	51199	ENSG00000100503	NIN	51199	protein_coding
ILMN_1726392	NIN	51199	ENSG00000100503	NIN	51199	protein_coding
ILMN_1784294	CPA4	51200	ENSG00000128510	CPA4	51200	protein_coding
ILMN_1769783	ZDHHC2	51201	ENSG00000104219	ZDHHC2	51201	protein_coding
ILMN_1747162	DDX47	51202	ENSG00000213782	DDX47	51202	protein_coding
ILMN_1814859	DDX47	51202	ENSG00000213782	DDX47	51202	protein_coding
ILMN_2409298	NUSAP1	51203	ENSG00000137804	NUSAP1	51203	protein_coding
ILMN_1726720	NUSAP1	51203	ENSG00000137804	NUSAP1	51203	protein_coding
ILMN_1685112	TACO1	51204	ENSG00000136463	TACO1	51204	protein_coding
ILMN_2234343	ACP6	51205	ENSG00000162836	ACP6	51205	protein_coding
ILMN_1732269	GP6	51206	ENSG00000088053	GP6	51206	protein_coding
ILMN_2223772	GP6	51206	ENSG00000088053	GP6	51206	protein_coding
ILMN_1689814	DUSP13	51207	ENSG00000079393	DUSP13	51207	protein_coding
ILMN_2373666	DUSP13	51207	ENSG00000079393	DUSP13	51207	protein_coding
ILMN_1776240	DUSP13	51207	ENSG00000079393	DUSP13	51207	protein_coding
ILMN_1785592	DUSP13	51207	ENSG00000079393	DUSP13	51207	protein_coding
ILMN_2389054	CLDN18	51208	ENSG00000066405	CLDN18	51208	protein_coding
ILMN_2284157	CLDN18	51208	ENSG00000066405	CLDN18	51208	protein_coding
ILMN_1662484	CLDN18	51208	ENSG00000066405	CLDN18	51208	protein_coding
ILMN_1696284	CLDN18	51208	ENSG00000066405	CLDN18	51208	protein_coding
ILMN_1679092	RAB9B	51209	ENSG00000123570	RAB9B	51209	protein_coding
ILMN_1783905	LUZP4	51213	ENSG00000102021	LUZP4	51213	protein_coding
ILMN_1764120	IGF2AS	51214	ENSG00000099869	IGF2-AS	51214	lncRNA
ILMN_1796165	GLRX5	51218	ENSG00000182512	GLRX5	51218	protein_coding
ILMN_1688295	ZNF219	51222	ENSG00000165804	ZNF219	51222	protein_coding
ILMN_1774705	TCEB3B	51224	ENSG00000206181	ELOA2	51224	protein_coding
ILMN_1755658	ABI3	51225	ENSG00000108798	ABI3	51225	protein_coding
ILMN_1667361	COPZ2	51226	ENSG00000005243	COPZ2	51226	protein_coding
ILMN_1708451	DSCR5	51227	ENSG00000185808	PIGP	51227	protein_coding
ILMN_1764871	PIGP	51227	ENSG00000185808	PIGP	51227	protein_coding
ILMN_1774949	PIGP	51227	ENSG00000185808	PIGP	51227	protein_coding
ILMN_1764380	GLTP	51228	ENSG00000139433	GLTP	51228	protein_coding
ILMN_1813657	PHF20	51230	ENSG00000025293	PHF20	51230	protein_coding
ILMN_1805535	VRK3	51231	ENSG00000105053	VRK3	51231	protein_coding
ILMN_2348403	VRK3	51231	ENSG00000105053	VRK3	51231	protein_coding
ILMN_1771697	VRK3	51231	ENSG00000105053	VRK3	51231	protein_coding
ILMN_2146418	CRIM1	51232	ENSG00000150938	CRIM1	51232	protein_coding
ILMN_1766178	C22orf43	51233	ENSG00000189269	DRICH1	51233	protein_coding
ILMN_1798874	TMEM85	51234	ENSG00000128463	EMC4	51234	protein_coding
ILMN_1745992	C8orf30A	51236	ENSG00000235173	HGH1	51236	protein_coding
ILMN_2193233	MGC29506	51237	ENSG00000170476	MZB1	51237	protein_coding
ILMN_1710979	ANKRD39	51239	ENSG00000213337	ANKRD39	51239	protein_coding
ILMN_1706305	C14orf112	51241	ENSG00000133983	COX16	51241	protein_coding
ILMN_3244700	COX16	51241	ENSG00000133983	COX16	51241	protein_coding
ILMN_1750144	C3orf19	51244	ENSG00000154781	CCDC174	51244	protein_coding
ILMN_2139100	SHISA5	51246	ENSG00000164054	SHISA5	51246	protein_coding
ILMN_1782094	PAIP2	51247	ENSG00000120727	PAIP2	51247	protein_coding
ILMN_1784753	PAIP2	51247	ENSG00000120727	PAIP2	51247	protein_coding
ILMN_2267104	PAIP2	51247	ENSG00000120727	PAIP2	51247	protein_coding
ILMN_2103133	PDZD11	51248	ENSG00000120509	PDZD11	51248	protein_coding
ILMN_1681972	TMEM69	51249	ENSG00000159596	TMEM69	51249	protein_coding
ILMN_3251312	TMEM69	51249	ENSG00000159596	TMEM69	51249	protein_coding
ILMN_1778951	C6orf203	51250	ENSG00000130349	MTRES1	51250	protein_coding
ILMN_1769734	NT5C3	51251	ENSG00000122643	NT5C3A	51251	protein_coding
ILMN_2352121	NT5C3	51251	ENSG00000122643	NT5C3A	51251	protein_coding
ILMN_1804993	FAM178B	51252	ENSG00000168754	FAM178B	51252	protein_coding
ILMN_2041327	MRPL37	51253	ENSG00000116221	MRPL37	51253	protein_coding
ILMN_1655340	RNF181	51255	ENSG00000168894	RNF181	51255	protein_coding
ILMN_1661622	TBC1D7	51256	ENSG00000145979	TBC1D7	51256	protein_coding
ILMN_2337789	March 2	51257	ENSG00000099785	MARCHF2	51257	protein_coding
ILMN_2271336	March 2	51257	ENSG00000099785	MARCHF2	51257	protein_coding
ILMN_1669592	March 2	51257	ENSG00000099785	MARCHF2	51257	protein_coding
ILMN_1703142	March 2	51257	ENSG00000099785	MARCHF2	51257	protein_coding
ILMN_2097421	MRPL51	51258	ENSG00000111639	MRPL51	51258	protein_coding
ILMN_1732577	TMEM216	51259	ENSG00000187049	TMEM216	51259	protein_coding
ILMN_1768176	CXorf26	51260	ENSG00000102390	PBDC1	51260	protein_coding
ILMN_1661039	MRPL30	51263	ENSG00000185414	MRPL30	51263	protein_coding
ILMN_1766154	MRPL30	51263	ENSG00000185414	MRPL30	51263	protein_coding
ILMN_1753976	MRPL27	51264	ENSG00000108826	MRPL27	51264	protein_coding
ILMN_1727558	MRPL27	51264	ENSG00000108826	MRPL27	51264	protein_coding
ILMN_1811327	MRPL27	51264	ENSG00000108826	MRPL27	51264	protein_coding
ILMN_1770690	CDKL3	51265	ENSG00000006837	CDKL3	51265	protein_coding
ILMN_2217630	CDKL3	51265	ENSG00000006837	CDKL3	51265	protein_coding
ILMN_1745103	CLEC1B	51266	ENSG00000165682	CLEC1B	51266	protein_coding
ILMN_1691339	CLEC1A	51267	ENSG00000150048	CLEC1A	51267	protein_coding
ILMN_1739050	PIPOX	51268	ENSG00000179761	PIPOX	51268	protein_coding
ILMN_1651763	TFDP3	51270	ENSG00000183434	TFDP3	51270	protein_coding
ILMN_1807596	UBAP1	51271	ENSG00000165006	UBAP1	51271	protein_coding
ILMN_2060652	BET1L	51272	ENSG00000177951	BET1L	51272	protein_coding
ILMN_2048507	KLF3	51274	ENSG00000109787	KLF3	51274	protein_coding
ILMN_1670245	KLF3	51274	ENSG00000109787	KLF3	51274	protein_coding
ILMN_1798957	C12orf47	51275	ENSG00000234608	MAPKAPK5-AS1	51275	lncRNA
ILMN_2093864	ZNF571	51276	ENSG00000180479	ZNF571	51276	protein_coding
ILMN_1810436	DNAJC27	51277	ENSG00000115137	DNAJC27	51277	protein_coding
ILMN_1721833	IER5	51278	ENSG00000162783	IER5	51278	protein_coding
ILMN_1733288	C1RL	51279	ENSG00000139178	C1RL	51279	protein_coding
ILMN_1737011	GOLM1	51280	ENSG00000135052	GOLM1	51280	protein_coding
ILMN_1766405	GOLM1	51280	ENSG00000135052	GOLM1	51280	protein_coding
ILMN_2251062	ANKMY1	51281	ENSG00000144504	ANKMY1	51281	protein_coding
ILMN_1799369	ANKMY1	51281	ENSG00000144504	ANKMY1	51281	protein_coding
ILMN_1675483	ANKMY1	51281	ENSG00000144504	ANKMY1	51281	protein_coding
ILMN_1795317	SCAND1	51282	ENSG00000171222	SCAND1	51282	protein_coding
ILMN_1794230	SCAND1	51282	ENSG00000171222	SCAND1	51282	protein_coding
ILMN_2372011	SCAND1	51282	ENSG00000171222	SCAND1	51282	protein_coding
ILMN_1814808	BFAR	51283	ENSG00000103429	BFAR	51283	protein_coding
ILMN_1677827	TLR7	51284	ENSG00000196664	TLR7	51284	protein_coding
ILMN_1806403	RASL12	51285	ENSG00000103710	RASL12	51285	protein_coding
ILMN_1720482	CEND1	51286	ENSG00000184524	CEND1	51286	protein_coding
ILMN_1732750	CHCHD8	51287	ENSG00000181924	COA4	51287	protein_coding
ILMN_1731621	RXFP3	51289	ENSG00000182631	RXFP3	51289	protein_coding
ILMN_1712766	ERGIC2	51290	ENSG00000087502	ERGIC2	51290	protein_coding
ILMN_1805693	GMIP	51291	ENSG00000089639	GMIP	51291	protein_coding
ILMN_1677919	GMPR2	51292	ENSG00000100938	GMPR2	51292	protein_coding
ILMN_1754788	GMPR2	51292	ENSG00000100938	GMPR2	51292	protein_coding
ILMN_2365595	GMPR2	51292	ENSG00000100938	GMPR2	51292	protein_coding
ILMN_2115633	CD320	51293	ENSG00000167775	CD320	51293	protein_coding
ILMN_1673129	PCDH12	51294	ENSG00000113555	PCDH12	51294	protein_coding
ILMN_2233604	ECSIT	51295	ENSG00000130159	ECSIT	51295	protein_coding
ILMN_2085862	SLC15A3	51296	ENSG00000110446	SLC15A3	51296	protein_coding
ILMN_1774250	PLUNC	51297	ENSG00000198183	BPIFA1	51297	protein_coding
ILMN_1722789	THEG	51298	ENSG00000105549	THEG	51298	protein_coding
ILMN_1705372	THEG	51298	ENSG00000105549	THEG	51298	protein_coding
ILMN_2150112	NRN1	51299	ENSG00000124785	NRN1	51299	protein_coding
ILMN_2193175	C3orf1	51300	ENSG00000113845	TIMMDC1	51300	protein_coding
ILMN_3236182	GCNT4	51301	ENSG00000176928	GCNT4	51301	protein_coding
ILMN_2175220	CYP39A1	51302	ENSG00000146233	CYP39A1	51302	protein_coding
ILMN_1808650	CYP39A1	51302	ENSG00000146233	CYP39A1	51302	protein_coding
ILMN_1787345	FKBP11	51303	ENSG00000134285	FKBP11	51303	protein_coding
ILMN_2201347	ZDHHC3	51304	ENSG00000163812	ZDHHC3	51304	protein_coding
ILMN_1664919	KCNK9	51305	ENSG00000169427	KCNK9	51305	protein_coding
ILMN_1673478	C5orf5	51306	ENSG00000031003	FAM13B	51306	protein_coding
ILMN_3258795	FAM13B	51306	ENSG00000031003	FAM13B	51306	protein_coding
ILMN_1744508	FAM53C	51307	ENSG00000120709	FAM53C	51307	protein_coding
ILMN_1666057	REEP2	51308	ENSG00000132563	REEP2	51308	protein_coding
ILMN_2180677	ARMCX1	51309	ENSG00000126947	ARMCX1	51309	protein_coding
ILMN_1788192	ARMCX1	51309	ENSG00000126947	ARMCX1	51309	protein_coding
ILMN_1653200	SLC22A17	51310	ENSG00000092096	SLC22A17	51310	protein_coding
ILMN_1748738	SLC22A17	51310	ENSG00000092096	SLC22A17	51310	protein_coding
ILMN_1657892	TLR8	51311	ENSG00000101916	TLR8	51311	protein_coding
ILMN_1682251	TLR8	51311	ENSG00000101916	TLR8	51311	protein_coding
ILMN_1705047	TLR8	51311	ENSG00000101916	TLR8	51311	protein_coding
ILMN_1715969	SLC25A37	51312	ENSG00000147454	SLC25A37	51312	protein_coding
ILMN_1672124	C4orf18	51313	ENSG00000164125	GASK1B	51313	protein_coding
ILMN_1802019	C4orf18	51313	ENSG00000164125	GASK1B	51313	protein_coding
ILMN_1761941	C4orf18	51313	ENSG00000164125	GASK1B	51313	protein_coding
ILMN_1691334	TXNDC3	51314	ENSG00000086288	NME8	51314	protein_coding
ILMN_2091375	KRCC1	51315	ENSG00000172086	KRCC1	51315	protein_coding
ILMN_1745620	KRCC1	51315	ENSG00000172086	KRCC1	51315	protein_coding
ILMN_1653026	PLAC8	51316	ENSG00000145287	PLAC8	51316	protein_coding
ILMN_2093343	PLAC8	51316	ENSG00000145287	PLAC8	51316	protein_coding
ILMN_1699496	PHF21A	51317	ENSG00000135365	PHF21A	51317	protein_coding
ILMN_1812777	MRPL35	51318	ENSG00000132313	MRPL35	51318	protein_coding
ILMN_2341952	MRPL35	51318	ENSG00000132313	MRPL35	51318	protein_coding
ILMN_1753016	MRPL35	51318	ENSG00000132313	MRPL35	51318	protein_coding
ILMN_1682494	RSRC1	51319	ENSG00000174891	RSRC1	51319	protein_coding
ILMN_1658182	MEX3C	51320	ENSG00000176624	MEX3C	51320	protein_coding
ILMN_2309549	AMZ2	51321	ENSG00000196704	AMZ2	51321	protein_coding
ILMN_1801606	AMZ2	51321	ENSG00000196704	AMZ2	51321	protein_coding
ILMN_2323526	WAC	51322	ENSG00000095787	WAC	51322	protein_coding
ILMN_2374692	WAC	51322	ENSG00000095787	WAC	51322	protein_coding
ILMN_1669727	WAC	51322	ENSG00000095787	WAC	51322	protein_coding
ILMN_1733560	SPG21	51324	ENSG00000090487	SPG21	51324	protein_coding
ILMN_1657423	SPG21	51324	ENSG00000090487	SPG21	51324	protein_coding
ILMN_1698680	ARL17P1	51326	ENSG00000185829	ARL17A	51326	protein_coding
ILMN_1696512	AHSP	51327	ENSG00000169877	AHSP	51327	protein_coding
ILMN_1791149	ARL6IP4	51329	ENSG00000182196	ARL6IP4	51329	protein_coding
ILMN_1779835	ARL6IP4	51329	ENSG00000182196	ARL6IP4	51329	protein_coding
ILMN_2393144	ARL6IP4	51329	ENSG00000182196	ARL6IP4	51329	protein_coding
ILMN_1689004	TNFRSF12A	51330	ENSG00000006327	TNFRSF12A	51330	protein_coding
ILMN_1807609	SPTBN5	51332	ENSG00000137877	SPTBN5	51332	protein_coding
ILMN_1708632	ZNF771	51333	ENSG00000179965	ZNF771	51333	protein_coding
ILMN_1709153	PRR16	51334	ENSG00000184838	PRR16	51334	protein_coding
ILMN_1660345	NGRN	51335	ENSG00000182768	NGRN	51335	protein_coding
ILMN_1691506	NGRN	51335	ENSG00000182768	NGRN	51335	protein_coding
ILMN_1777740	C8orf55	51337	ENSG00000130193	THEM6	51337	protein_coding
ILMN_1711550	MS4A4A	51338	ENSG00000110079	MS4A4A	51338	protein_coding
ILMN_1741712	MS4A4A	51338	ENSG00000110079	MS4A4A	51338	protein_coding
ILMN_2370336	MS4A4A	51338	ENSG00000110079	MS4A4A	51338	protein_coding
ILMN_1801068	DACT1	51339	ENSG00000165617	DACT1	51339	protein_coding
ILMN_2328094	DACT1	51339	ENSG00000165617	DACT1	51339	protein_coding
ILMN_2250344	DACT1	51339	ENSG00000165617	DACT1	51339	protein_coding
ILMN_1768640	CRNKL1	51340	ENSG00000101343	CRNKL1	51340	protein_coding
ILMN_1656118	ZBTB7A	51341	ENSG00000178951	ZBTB7A	51341	protein_coding
ILMN_3306993	FZR1	51343	ENSG00000105325	FZR1	51343	protein_coding
ILMN_1753207	FZR1	51343	ENSG00000105325	FZR1	51343	protein_coding
ILMN_3307863	TAOK3	51347	ENSG00000135090	TAOK3	51347	protein_coding
ILMN_1664823	TAOK3	51347	ENSG00000135090	TAOK3	51347	protein_coding
ILMN_2055781	KLRF1	51348	ENSG00000150045	KLRF1	51348	protein_coding
ILMN_1685521	KLRF1	51348	ENSG00000150045	KLRF1	51348	protein_coding
ILMN_1755786	KRT76	51350	ENSG00000185069	KRT76	51350	protein_coding
ILMN_1723018	ZNF117	51351	ENSG00000152926	ZNF117	51351	protein_coding
ILMN_1798311	MBTPS2	51360	ENSG00000012174	MBTPS2	51360	protein_coding
ILMN_1741406	HOOK1	51361	ENSG00000134709	HOOK1	51361	protein_coding
ILMN_1737651	CDC40	51362	ENSG00000168438	CDC40	51362	protein_coding
ILMN_1670926	CHST15	51363	ENSG00000182022	CHST15	51363	protein_coding
ILMN_2125763	ZMYND10	51364	ENSG00000004838	ZMYND10	51364	protein_coding
ILMN_1792506	PLA1A	51365	ENSG00000144837	PLA1A	51365	protein_coding
ILMN_1741253	UBR5	51366	ENSG00000104517	UBR5	51366	protein_coding
ILMN_2204726	UBR5	51366	ENSG00000104517	UBR5	51366	protein_coding
ILMN_1687864	POP5	51367	ENSG00000167272	POP5	51367	protein_coding
ILMN_1781623	TEX264	51368	ENSG00000164081	TEX264	51368	protein_coding
ILMN_1693287	POMP	51371	ENSG00000132963	POMP	51371	protein_coding
ILMN_2093810	POMP	51371	ENSG00000132963	POMP	51371	protein_coding
ILMN_1707783	CCDC72	51372	ENSG00000232112	TMA7	51372	protein_coding
ILMN_1804851	MRPS17	51373	ENSG00000239789	MRPS17	51373	protein_coding
ILMN_2386016	C2orf28	51374	ENSG00000138085	ATRAID	51374	protein_coding
ILMN_1774584	C2orf28	51374	ENSG00000138085	ATRAID	51374	protein_coding
ILMN_2400613	SNX7	51375	ENSG00000162627	SNX7	51375	protein_coding
ILMN_1797413	SNX7	51375	ENSG00000162627	SNX7	51375	protein_coding
ILMN_2290686	SNX7	51375	ENSG00000162627	SNX7	51375	protein_coding
ILMN_1685077	SNX7	51375	ENSG00000162627	SNX7	51375	protein_coding
ILMN_1731612	UCHL5	51377	ENSG00000116750	UCHL5	51377	protein_coding
ILMN_1758443	ANGPT4	51378	ENSG00000101280	ANGPT4	51378	protein_coding
ILMN_1660579	CRLF3	51379	ENSG00000176390	CRLF3	51379	protein_coding
ILMN_2155228	CRLF3	51379	ENSG00000176390	CRLF3	51379	protein_coding
ILMN_1779515	CSAD	51380	ENSG00000139631	CSAD	51380	protein_coding
ILMN_2119692	CSAD	51380	ENSG00000139631	CSAD	51380	protein_coding
ILMN_1797310	ATP6V1D	51382	ENSG00000100554	ATP6V1D	51382	protein_coding
ILMN_1679215	WNT16	51384	ENSG00000002745	WNT16	51384	protein_coding
ILMN_1731964	WNT16	51384	ENSG00000002745	WNT16	51384	protein_coding
ILMN_1654612	ZNF589	51385	ENSG00000164048	ZNF589	51385	protein_coding
ILMN_1762725	EIF3L	51386	ENSG00000100129	EIF3L	51386	protein_coding
ILMN_3240740	EIF3L	51386	ENSG00000100129	EIF3L	51386	protein_coding
ILMN_1704305	NIP7	51388	ENSG00000132603	NIP7	51388	protein_coding
ILMN_2316806	RWDD1	51389	ENSG00000111832	RWDD1	51389	protein_coding
ILMN_1812970	RWDD1	51389	ENSG00000111832	RWDD1	51389	protein_coding
ILMN_1797974	AIG1	51390	ENSG00000146416	AIG1	51390	protein_coding
ILMN_2049536	TRPV2	51393	ENSG00000187688	TRPV2	51393	protein_coding
ILMN_2094905	COMMD10	51397	ENSG00000145781	COMMD10	51397	protein_coding
ILMN_1766505	COMMD10	51397	ENSG00000145781	COMMD10	51397	protein_coding
ILMN_1757914	C19orf56	51398	ENSG00000105583	WDR83OS	51398	protein_coding
ILMN_1814650	TRAPPC4	51399	ENSG00000196655	TRAPPC4	51399	protein_coding
ILMN_1732772	PPME1	51400	ENSG00000214517	PPME1	51400	protein_coding
ILMN_1803853	NOL7	51406	ENSG00000225921	NOL7	51406	protein_coding
ILMN_1731014	HEMK1	51409	ENSG00000114735	HEMK1	51409	protein_coding
ILMN_1726342	BIN2	51411	ENSG00000110934	BIN2	51411	protein_coding
ILMN_1657855	ACTL6B	51412	ENSG00000077080	ACTL6B	51412	protein_coding
ILMN_1778788	AMOTL2	51421	ENSG00000114019	AMOTL2	51421	protein_coding
ILMN_2387919	PRKAG2	51422	ENSG00000106617	PRKAG2	51422	protein_coding
ILMN_2293872	PRKAG2	51422	ENSG00000106617	PRKAG2	51422	protein_coding
ILMN_1797531	PRKAG2	51422	ENSG00000106617	PRKAG2	51422	protein_coding
ILMN_1703474	POLK	51426	ENSG00000122008	POLK	51426	protein_coding
ILMN_2361311	ZNF107	51427	ENSG00000196247	ZNF107	51427	protein_coding
ILMN_1737344	DDX41	51428	ENSG00000183258	DDX41	51428	protein_coding
ILMN_1726366	SNX9	51429	ENSG00000130340	SNX9	51429	protein_coding
ILMN_2253272	C1orf9	51430	ENSG00000094975	SUCO	51430	protein_coding
ILMN_1742324	C1orf9	51430	ENSG00000094975	SUCO	51430	protein_coding
ILMN_1791524	C1orf9	51430	ENSG00000094975	SUCO	51430	protein_coding
ILMN_1723177	ANAPC5	51433	ENSG00000089053	ANAPC5	51433	protein_coding
ILMN_2199284	ANAPC7	51434	ENSG00000196510	ANAPC7	51434	protein_coding
ILMN_1723358	SCARA3	51435	ENSG00000168077	SCARA3	51435	protein_coding
ILMN_1746376	SCARA3	51435	ENSG00000168077	SCARA3	51435	protein_coding
ILMN_1654966	SCARA3	51435	ENSG00000168077	SCARA3	51435	protein_coding
ILMN_1757152	MAGEC2	51438	ENSG00000046774	MAGEC2	51438	protein_coding
ILMN_2088876	MAGEC2	51438	ENSG00000046774	MAGEC2	51438	protein_coding
ILMN_1807448	FAM8A1	51439	ENSG00000137414	FAM8A1	51439	protein_coding
ILMN_1736976	HPCAL4	51440	ENSG00000116983	HPCAL4	51440	protein_coding
ILMN_1730658	YTHDF2	51441	ENSG00000198492	YTHDF2	51441	protein_coding
ILMN_1719753	VGLL1	51442	ENSG00000102243	VGLL1	51442	protein_coding
ILMN_1655165	RNF138	51444	ENSG00000134758	RNF138	51444	protein_coding
ILMN_3185709	IP6K2	51447	ENSG00000068745	IP6K2	51447	protein_coding
ILMN_2328835	IP6K2	51447	ENSG00000068745	IP6K2	51447	protein_coding
ILMN_3262348	IP6K2	51447	ENSG00000068745	IP6K2	51447	protein_coding
ILMN_1683328	IP6K2	51447	ENSG00000068745	IP6K2	51447	protein_coding
ILMN_2113535	PCYOX1	51449	ENSG00000116005	PCYOX1	51449	protein_coding
ILMN_1790338	PRRX2	51450	ENSG00000167157	PRRX2	51450	protein_coding
ILMN_2312709	LCMT1	51451	ENSG00000205629	LCMT1	51451	protein_coding
ILMN_2336186	LCMT1	51451	ENSG00000205629	LCMT1	51451	protein_coding
ILMN_1688452	LCMT1	51451	ENSG00000205629	LCMT1	51451	protein_coding
ILMN_1802690	GULP1	51454	ENSG00000144366	GULP1	51454	protein_coding
ILMN_2395474	REV1	51455	ENSG00000135945	REV1	51455	protein_coding
ILMN_1707062	REV1	51455	ENSG00000135945	REV1	51455	protein_coding
ILMN_1778687	RHCG	51458	ENSG00000140519	RHCG	51458	protein_coding
ILMN_1741585	SFMBT1	51460	ENSG00000163935	SFMBT1	51460	protein_coding
ILMN_1752321	SFMBT1	51460	ENSG00000163935	SFMBT1	51460	protein_coding
ILMN_2391750	SFMBT1	51460	ENSG00000163935	SFMBT1	51460	protein_coding
ILMN_2116594	GPR89A	51463	ENSG00000188092	GPR89B	51463	protein_coding
ILMN_1713759	UBE2J1	51465	ENSG00000198833	UBE2J1	51465	protein_coding
ILMN_1730622	EVL	51466	ENSG00000196405	EVL	51466	protein_coding
ILMN_1691264	NAT8B	51471	ENSG00000204872	NAT8B	51471	polymorphic_pseudogene
ILMN_1712419	DCDC2	51473	ENSG00000146038	DCDC2	51473	protein_coding
ILMN_1704369	LIMA1	51474	ENSG00000050405	LIMA1	51474	protein_coding
ILMN_1760288	CABP2	51475	ENSG00000167791	CABP2	51475	protein_coding
ILMN_1720136	CABP2	51475	ENSG00000167791	CABP2	51475	protein_coding
ILMN_2398815	CABP2	51475	ENSG00000167791	CABP2	51475	protein_coding
ILMN_1747934	ISYNA1	51477	ENSG00000105655	ISYNA1	51477	protein_coding
ILMN_1735364	ANKFY1	51479	ENSG00000185722	ANKFY1	51479	protein_coding
ILMN_1801464	ANKFY1	51479	ENSG00000185722	ANKFY1	51479	protein_coding
ILMN_1794470	ANKFY1	51479	ENSG00000185722	ANKFY1	51479	protein_coding
ILMN_2278413	VCX2	51480	ENSG00000177504	VCX2	51480	protein_coding
ILMN_2378845	VCX2	51480	ENSG00000177504	VCX2	51480	protein_coding
ILMN_2366642	VCX3A	51481	ENSG00000169059	VCX3A	51481	protein_coding
ILMN_2271568	VCX3A	51481	ENSG00000169059	VCX3A	51481	protein_coding
ILMN_1803317	C9orf114	51490	ENSG00000198917	SPOUT1	51490	protein_coding
ILMN_3247723	NOP16	51491	ENSG00000048162	NOP16	51491	protein_coding
ILMN_1704055	HSPC111	51491	ENSG00000048162	NOP16	51491	protein_coding
ILMN_1795991	C22orf28	51493	ENSG00000100220	RTCB	51493	protein_coding
ILMN_1658746	PTPLAD1	51495	ENSG00000074696	HACD3	51495	protein_coding
ILMN_1743065	PTPLAD1	51495	ENSG00000074696	HACD3	51495	protein_coding
ILMN_2077758	CTDSPL2	51496	ENSG00000137770	CTDSPL2	51496	protein_coding
ILMN_1665655	CTDSPL2	51496	ENSG00000137770	CTDSPL2	51496	protein_coding
ILMN_1663954	TH1L	51497	ENSG00000101158	NELFCD	51497	protein_coding
ILMN_1711450	TH1L	51497	ENSG00000101158	NELFCD	51497	protein_coding
ILMN_1774083	TRIAP1	51499	ENSG00000170855	TRIAP1	51499	protein_coding
ILMN_1781419	C11orf73	51501	ENSG00000149196	HIKESHI	51501	protein_coding
ILMN_1656463	C11orf73	51501	ENSG00000149196	HIKESHI	51501	protein_coding
ILMN_1713482	CWC15	51503	ENSG00000150316	CWC15	51503	protein_coding
ILMN_1690802	TRMT112	51504	ENSG00000173113	TRMT112	51504	protein_coding
ILMN_2110281	UFC1	51506	ENSG00000143222	UFC1	51506	protein_coding
ILMN_1771815	C20orf43	51507	ENSG00000022277	RTF2	51507	protein_coding
ILMN_3251545	CHMP5	51510	ENSG00000086065	CHMP5	51510	protein_coding
ILMN_2094166	CHMP5	51510	ENSG00000086065	CHMP5	51510	protein_coding
ILMN_1771039	GTSE1	51512	ENSG00000075218	GTSE1	51512	protein_coding
ILMN_1700671	ETV7	51513	ENSG00000010030	ETV7	51513	protein_coding
ILMN_1779711	DTL	51514	ENSG00000143476	DTL	51514	protein_coding
ILMN_2382271	NCKIPSD	51517	ENSG00000213672	NCKIPSD	51517	protein_coding
ILMN_1736623	NCKIPSD	51517	ENSG00000213672	NCKIPSD	51517	protein_coding
ILMN_1757317	LARS	51520	ENSG00000133706	LARS1	51520	protein_coding
ILMN_2175131	TMEM14C	51522	ENSG00000111843	TMEM14C	51522	protein_coding
ILMN_1657857	TMEM14C	51522	ENSG00000111843	TMEM14C	51522	protein_coding
ILMN_3307729	CXXC5	51523	ENSG00000171604	CXXC5	51523	protein_coding
ILMN_1745256	CXXC5	51523	ENSG00000171604	CXXC5	51523	protein_coding
ILMN_1664761	TMEM138	51524	ENSG00000149483	TMEM138	51524	protein_coding
ILMN_2049727	C20orf111	51526	ENSG00000132823	OSER1	51526	protein_coding
ILMN_1712748	C14orf129	51527	ENSG00000100744	GSKIP	51527	protein_coding
