probe_id	ensembl_gene_id	hgnc_symbol	entrezgene_id	biotype
231163_at	ENSG00000171722	SPATA46	284680	protein_coding
234941_s_at	ENSG00000171723	GPHN	10243	protein_coding
220773_s_at	ENSG00000171723	GPHN	10243	protein_coding
223319_at	ENSG00000171723	GPHN	10243	protein_coding
226415_at	ENSG00000171724	VAT1L	57687	protein_coding
218815_s_at	ENSG00000171729	TMEM51	55092	protein_coding
225692_at	ENSG00000171735	CAMTA1	23261	protein_coding
225693_s_at	ENSG00000171735	CAMTA1	23261	protein_coding
227328_at	ENSG00000171735	CAMTA1	23261	protein_coding
1555370_a_at	ENSG00000171735	CAMTA1	23261	protein_coding
213268_at	ENSG00000171735	CAMTA1	23261	protein_coding
204272_at	ENSG00000171747	LGALS4	3960	protein_coding
236917_at	ENSG00000171757	LRRC34	151827	protein_coding
236918_s_at	ENSG00000171757	LRRC34	151827	protein_coding
209986_at	ENSG00000171759	PAH	5053	protein_coding
205719_s_at	ENSG00000171759	PAH	5053	protein_coding
217583_at	ENSG00000171759	PAH	5053	protein_coding
242375_x_at	ENSG00000171759	PAH	5053	protein_coding
222163_s_at	ENSG00000171763	SPATA5L1	79029	protein_coding
218933_at	ENSG00000171763	SPATA5L1	79029	protein_coding
1557692_a_at	ENSG00000171766	GATM	2628	protein_coding
216733_s_at	ENSG00000171766	GATM	2628	protein_coding
203178_at	ENSG00000171766	GATM	2628	protein_coding
1554675_a_at	ENSG00000171772	SYCE1	93426	protein_coding
233084_s_at	ENSG00000171772	SYCE1	93426	protein_coding
1553755_at	ENSG00000171773	NXNL1	115861	protein_coding
240862_at	ENSG00000171777	RASGRP4	115727	protein_coding
214628_at	ENSG00000171786	NHLH1	4807	protein_coding
1554074_s_at	ENSG00000171790	SLFNL1	200172	protein_coding
207005_s_at	ENSG00000171791	BCL2	596	protein_coding
207004_at	ENSG00000171791	BCL2	596	protein_coding
244035_at	ENSG00000171791	BCL2	596	protein_coding
203684_s_at	ENSG00000171791	BCL2	596	protein_coding
203685_at	ENSG00000171791	BCL2	596	protein_coding
225836_s_at	ENSG00000171792	RHNO1	83695	protein_coding
225837_at	ENSG00000171792	RHNO1	83695	protein_coding
202613_at	ENSG00000171793	CTPS1	1503	protein_coding
208275_x_at	ENSG00000171794	UTF1	8433	protein_coding
233146_at	ENSG00000171798	KNDC1	85442	protein_coding
230359_at	ENSG00000171798	KNDC1	85442	protein_coding
224135_at	ENSG00000171804	WDR87	83889	protein_coding
213528_at	ENSG00000171806	METTL18	92342	protein_coding
1555573_at	ENSG00000171811	CFAP46	54777	protein_coding
1552964_at	ENSG00000171811	CFAP46	54777	protein_coding
220539_at	ENSG00000171811	CFAP46	54777	protein_coding
52651_at	ENSG00000171812	COL8A2	1296	protein_coding
221900_at	ENSG00000171812	COL8A2	1296	protein_coding
238051_x_at	ENSG00000171813	PWWP2B	170394	protein_coding
227999_at	ENSG00000171813	PWWP2B	170394	protein_coding
221303_at	ENSG00000171815	PCDHB1	29930	protein_coding
242697_at	ENSG00000171817	ZNF540	163255	protein_coding
238454_at	ENSG00000171817	ZNF540	163255	protein_coding
206423_at	ENSG00000171819	ANGPTL7	10218	protein_coding
1553682_at	ENSG00000171823	FBXL14	144699	protein_coding
1553683_s_at	ENSG00000171823	FBXL14	144699	protein_coding
207541_s_at	ENSG00000171824	EXOSC10	5394	protein_coding
1552562_at	ENSG00000171827	ZNF570	148268	protein_coding
231215_at	ENSG00000171827	ZNF570	148268	protein_coding
219594_at	ENSG00000171840	NINJ2	4815	protein_coding
1569652_at	ENSG00000171843	MLLT3	4300	protein_coding
204917_s_at	ENSG00000171843	MLLT3	4300	protein_coding
204918_s_at	ENSG00000171843	MLLT3	4300	protein_coding
220535_at	ENSG00000171847	FAM90A1	55138	protein_coding
209773_s_at	ENSG00000171848	RRM2	6241	protein_coding
201890_at	ENSG00000171848	RRM2	6241	protein_coding
203122_at	ENSG00000171853	TRAPPC12	51112	protein_coding
229556_at	ENSG00000171853	TRAPPC12	51112	protein_coding
208173_at	ENSG00000171855	IFNB1	3456	protein_coding
200834_s_at	ENSG00000171858	RPS21	6227	protein_coding
214097_at	ENSG00000171858	RPS21	6227	protein_coding
209906_at	ENSG00000171860	C3AR1	719	protein_coding
218993_at	ENSG00000171861	MRM3	55178	protein_coding
240964_at	ENSG00000171862	PTEN	5728	protein_coding
204053_x_at	ENSG00000171862	PTEN	5728	protein_coding
211711_s_at	ENSG00000171862	PTEN	5728	protein_coding
204054_at	ENSG00000171862	PTEN	5728	protein_coding
225363_at	ENSG00000171862	PTEN	5728	protein_coding
228006_at	ENSG00000171862	PTEN	5728	protein_coding
223813_at	ENSG00000171864	PRND	23627	protein_coding
222106_at	ENSG00000171864	PRND	23627	protein_coding
218497_s_at	ENSG00000171865	RNASEH1	246243	protein_coding
218496_at	ENSG00000171865	RNASEH1	246243	protein_coding
215707_s_at	ENSG00000171867	PRNP	5621	protein_coding
201300_s_at	ENSG00000171867	PRNP	5621	protein_coding
1553891_at	ENSG00000171872	KLF17	128209	protein_coding
210961_s_at	ENSG00000171873	ADRA1D	146	protein_coding
210960_at	ENSG00000171873	ADRA1D	146	protein_coding
1569470_a_at	ENSG00000171877	FRMD5	84978	protein_coding
230831_at	ENSG00000171877	FRMD5	84978	protein_coding
210068_s_at	ENSG00000171885	AQP4	361	protein_coding
210906_x_at	ENSG00000171885	AQP4	361	protein_coding
210066_s_at	ENSG00000171885	AQP4	361	protein_coding
210067_at	ENSG00000171885	AQP4	361	protein_coding
226228_at	ENSG00000171885	AQP4	361	protein_coding
1554097_a_at	ENSG00000171889	MIR31HG	554202	lncRNA
206153_at	ENSG00000171903	CYP4F11	57834	protein_coding
212703_at	ENSG00000171914	TLN2	83660	protein_coding
212701_at	ENSG00000171914	TLN2	83660	protein_coding
208520_at	ENSG00000171936	OR10H3	26532	protein_coding
203739_at	ENSG00000171940	ZNF217	7764	protein_coding
208543_at	ENSG00000171942	OR10H2	26538	protein_coding
204035_at	ENSG00000171951	SCG2	7857	protein_coding
213057_at	ENSG00000171953	ATPAF2	91647	protein_coding
214330_at	ENSG00000171953	ATPAF2	91647	protein_coding
244692_at	ENSG00000171954	CYP4F22	126410	protein_coding
208513_at	ENSG00000171956	FOXB1	27023	protein_coding
204228_at	ENSG00000171960	PPIH	10465	protein_coding
208140_s_at	ENSG00000171962	DRC3	83450	protein_coding
1554584_at	ENSG00000171962	DRC3	83450	protein_coding
1554628_at	ENSG00000171970	ZNF57	126295	protein_coding
243508_at	ENSG00000171984	SHLD1	149840	protein_coding
243507_s_at	ENSG00000171984	SHLD1	149840	protein_coding
235063_at	ENSG00000171984	SHLD1	149840	protein_coding
235064_s_at	ENSG00000171984	SHLD1	149840	protein_coding
1553086_at	ENSG00000171987	C11orf40	NA	lncRNA
230007_at	ENSG00000171988	JMJD1C	221037	protein_coding
241661_at	ENSG00000171988	JMJD1C	221037	protein_coding
224933_s_at	ENSG00000171988	JMJD1C	221037	protein_coding
228793_at	ENSG00000171988	JMJD1C	221037	protein_coding
221763_at	ENSG00000171988	JMJD1C	221037	protein_coding
210712_at	ENSG00000171989	LDHAL6B	92483	protein_coding
235128_at	ENSG00000171992	SYNPO	11346	protein_coding
235914_at	ENSG00000171992	SYNPO	11346	protein_coding
202796_at	ENSG00000171992	SYNPO	11346	protein_coding
220709_at	ENSG00000172000	ZNF556	80032	protein_coding
204777_s_at	ENSG00000172005	MAL	4118	protein_coding
232214_x_at	ENSG00000172006	ZNF554	115196	protein_coding
242864_at	ENSG00000172006	ZNF554	115196	protein_coding
221014_s_at	ENSG00000172007	RAB33B	83452	protein_coding
203235_at	ENSG00000172009	THOP1	7064	protein_coding
234280_at	ENSG00000172016	REG3A	5068	protein_coding
205815_at	ENSG00000172016	REG3A	5068	protein_coding
216963_s_at	ENSG00000172020	GAP43	2596	protein_coding
204471_at	ENSG00000172020	GAP43	2596	protein_coding
205886_at	ENSG00000172023	REG1B	5968	protein_coding
239579_at	ENSG00000172031	EPHX4	253152	protein_coding
216264_s_at	ENSG00000172037	LAMB2	3913	protein_coding
214674_at	ENSG00000172046	USP19	10869	protein_coding
226357_at	ENSG00000172046	USP19	10869	protein_coding
217846_at	ENSG00000172053	QARS1	5859	protein_coding
235136_at	ENSG00000172057	ORMDL3	94103	protein_coding
223259_at	ENSG00000172057	ORMDL3	94103	protein_coding
1553137_s_at	ENSG00000172059	KLF11	8462	protein_coding
218486_at	ENSG00000172059	KLF11	8462	protein_coding
1552960_at	ENSG00000172061	LRRC15	131578	protein_coding
213909_at	ENSG00000172061	LRRC15	131578	protein_coding
218696_at	ENSG00000172071	EIF2AK3	9451	protein_coding
241430_at	ENSG00000172073	TEX37	200523	protein_coding
235163_at	ENSG00000172081	MOB3A	126308	protein_coding
225530_at	ENSG00000172081	MOB3A	126308	protein_coding
222585_x_at	ENSG00000172086	KRCC1	51315	protein_coding
233329_s_at	ENSG00000172086	KRCC1	51315	protein_coding
218303_x_at	ENSG00000172086	KRCC1	51315	protein_coding
205851_at	ENSG00000172113	NME6	10201	protein_coding
208905_at	ENSG00000172115	CYCS	54205	protein_coding
244546_at	ENSG00000172115	CYCS	54205	protein_coding
229415_at	ENSG00000172115	CYCS	54205	protein_coding
207979_s_at	ENSG00000172116	CD8B	926	protein_coding
215332_s_at	ENSG00000172116	CD8B	926	protein_coding
219885_at	ENSG00000172123	SLFN12	55106	protein_coding
205428_s_at	ENSG00000172137	CALB2	794	protein_coding
221388_at	ENSG00000172146	OR1A1	8383	protein_coding
221445_at	ENSG00000172150	OR1A2	26189	protein_coding
210133_at	ENSG00000172156	CCL11	6356	protein_coding
242600_at	ENSG00000172159	FRMD3	257019	protein_coding
230645_at	ENSG00000172159	FRMD3	257019	protein_coding
229893_at	ENSG00000172159	FRMD3	257019	protein_coding
215431_at	ENSG00000172164	SNTB1	6641	protein_coding
208608_s_at	ENSG00000172164	SNTB1	6641	protein_coding
214708_at	ENSG00000172164	SNTB1	6641	protein_coding
226438_at	ENSG00000172164	SNTB1	6641	protein_coding
233436_at	ENSG00000172167	MTBP	27085	protein_coding
1563614_at	ENSG00000172167	MTBP	27085	protein_coding
1552518_s_at	ENSG00000172167	MTBP	27085	protein_coding
219146_at	ENSG00000172171	TEFM	79736	protein_coding
218049_s_at	ENSG00000172172	MRPL13	28998	protein_coding
208309_s_at	ENSG00000172175	MALT1	10892	protein_coding
210018_x_at	ENSG00000172175	MALT1	10892	protein_coding
210017_at	ENSG00000172175	MALT1	10892	protein_coding
232189_at	ENSG00000172175	MALT1	10892	protein_coding
205445_at	ENSG00000172179	PRL	5617	protein_coding
204698_at	ENSG00000172183	ISG20	3669	protein_coding
33304_at	ENSG00000172183	ISG20	3669	protein_coding
227379_at	ENSG00000172197	MBOAT1	154141	protein_coding
209293_x_at	ENSG00000172201	ID4	3400	protein_coding
209291_at	ENSG00000172201	ID4	3400	protein_coding
209292_at	ENSG00000172201	ID4	3400	protein_coding
244493_at	ENSG00000172209	GPR22	2845	protein_coding
221288_at	ENSG00000172209	GPR22	2845	protein_coding
211469_s_at	ENSG00000172215	CXCR6	10663	protein_coding
206974_at	ENSG00000172215	CXCR6	10663	protein_coding
212501_at	ENSG00000172216	CEBPB	1051	protein_coding
214575_s_at	ENSG00000172232	AZU1	566	protein_coding
216474_x_at	ENSG00000172236	TPSAB1	7177	protein_coding
207134_x_at	ENSG00000172236	TPSAB1	7177	protein_coding
205683_x_at	ENSG00000172236	TPSAB1	7177	protein_coding
207741_x_at	ENSG00000172236	TPSAB1	7177	protein_coding
221336_at	ENSG00000172238	ATOH1	474	protein_coding
1555756_a_at	ENSG00000172243	CLEC7A	64581	protein_coding
1554406_a_at	ENSG00000172243	CLEC7A	64581	protein_coding
1555214_a_at	ENSG00000172243	CLEC7A	64581	protein_coding
1555213_a_at	ENSG00000172243	CLEC7A	64581	protein_coding
241098_at	ENSG00000172243	CLEC7A	64581	protein_coding
221698_s_at	ENSG00000172243	CLEC7A	64581	protein_coding
229886_at	ENSG00000172244	C5orf34	375444	protein_coding
223708_at	ENSG00000172247	C1QTNF4	114900	protein_coding
1553194_at	ENSG00000172260	NEGR1	257194	protein_coding
243357_at	ENSG00000172260	NEGR1	257194	protein_coding
229461_x_at	ENSG00000172260	NEGR1	257194	protein_coding
239548_at	ENSG00000172260	NEGR1	257194	protein_coding
237844_at	ENSG00000172262	ZNF131	7690	protein_coding
1557384_at	ENSG00000172262	ZNF131	7690	protein_coding
214741_at	ENSG00000172262	ZNF131	7690	protein_coding
221842_s_at	ENSG00000172262	ZNF131	7690	protein_coding
225916_at	ENSG00000172262	ZNF131	7690	protein_coding
1553564_at	ENSG00000172264	MACROD2	140733	protein_coding
1561677_at	ENSG00000172264	MACROD2	140733	protein_coding
1563209_a_at	ENSG00000172264	MACROD2	140733	protein_coding
235278_at	ENSG00000172264	MACROD2	140733	protein_coding
209509_s_at	ENSG00000172269	DPAGT1	1798	protein_coding
208677_s_at	ENSG00000172270	BSG	682	protein_coding
206495_s_at	ENSG00000172273	HINFP	25988	protein_coding
235463_s_at	ENSG00000172292	CERS6	253782	protein_coding
242019_at	ENSG00000172292	CERS6	253782	protein_coding
212442_s_at	ENSG00000172292	CERS6	253782	protein_coding
212446_s_at	ENSG00000172292	CERS6	253782	protein_coding
220456_at	ENSG00000172296	SPTLC3	55304	protein_coding
227752_at	ENSG00000172296	SPTLC3	55304	protein_coding
236201_at	ENSG00000172296	SPTLC3	55304	protein_coding
225096_at	ENSG00000172301	COPRS	55352	protein_coding
225402_at	ENSG00000172315	TP53RK	112858	protein_coding
235192_at	ENSG00000172315	TP53RK	112858	protein_coding
220829_s_at	ENSG00000172318	B3GALT1	8708	protein_coding
222969_at	ENSG00000172318	B3GALT1	8708	protein_coding
1552398_a_at	ENSG00000172322	CLEC12A	160364	protein_coding
1569401_at	ENSG00000172322	CLEC12A	160364	protein_coding
203502_at	ENSG00000172331	BPGM	669	protein_coding
209482_at	ENSG00000172336	POP7	10248	protein_coding
1553954_at	ENSG00000172339	ALG14	199857	protein_coding
215772_x_at	ENSG00000172340	SUCLG2	8801	protein_coding
212459_x_at	ENSG00000172340	SUCLG2	8801	protein_coding
214835_s_at	ENSG00000172340	SUCLG2	8801	protein_coding
213820_s_at	ENSG00000172345	STARD5	80765	protein_coding
209981_at	ENSG00000172346	CSDC2	27254	protein_coding
203498_at	ENSG00000172348	RCAN2	10231	protein_coding
1555016_at	ENSG00000172349	IL16	3603	protein_coding
209827_s_at	ENSG00000172349	IL16	3603	protein_coding
209828_s_at	ENSG00000172349	IL16	3603	protein_coding
207593_at	ENSG00000172350	ABCG4	64137	protein_coding
200852_x_at	ENSG00000172354	GNB2	2783	protein_coding
1552325_at	ENSG00000172361	CFAP53	220136	protein_coding
1552326_a_at	ENSG00000172361	CFAP53	220136	protein_coding
225861_at	ENSG00000172366	MCRIP2	84331	protein_coding
1553715_s_at	ENSG00000172366	MCRIP2	84331	protein_coding
1555490_s_at	ENSG00000172367	PDZD3	79849	protein_coding
220303_at	ENSG00000172367	PDZD3	79849	protein_coding
204757_s_at	ENSG00000172375	C2CD2L	9854	protein_coding
204758_s_at	ENSG00000172375	C2CD2L	9854	protein_coding
202986_at	ENSG00000172379	ARNT2	9915	protein_coding
1555240_s_at	ENSG00000172380	GNG12	55970	protein_coding
222834_s_at	ENSG00000172380	GNG12	55970	protein_coding
212294_at	ENSG00000172380	GNG12	55970	protein_coding
232074_at	ENSG00000172382	PRSS27	83886	protein_coding
207148_x_at	ENSG00000172399	MYOZ2	51778	protein_coding
213782_s_at	ENSG00000172399	MYOZ2	51778	protein_coding
211476_at	ENSG00000172399	MYOZ2	51778	protein_coding
244108_at	ENSG00000172403	SYNPO2	171024	protein_coding
232119_at	ENSG00000172403	SYNPO2	171024	protein_coding
225894_at	ENSG00000172403	SYNPO2	171024	protein_coding
225895_at	ENSG00000172403	SYNPO2	171024	protein_coding
225721_at	ENSG00000172403	SYNPO2	171024	protein_coding
225720_at	ENSG00000172403	SYNPO2	171024	protein_coding
215439_x_at	ENSG00000172403	SYNPO2	171024	protein_coding
227662_at	ENSG00000172403	SYNPO2	171024	protein_coding
1552675_at	ENSG00000172404	DNAJB7	150353	protein_coding
204370_at	ENSG00000172409	CLP1	10978	protein_coding
221091_at	ENSG00000172410	INSL5	10022	protein_coding
237350_at	ENSG00000172425	TTC36	143941	protein_coding
230695_s_at	ENSG00000172426	RSPH9	221421	protein_coding
226845_s_at	ENSG00000172428	COPS9	150678	protein_coding
1553515_at	ENSG00000172428	COPS9	150678	protein_coding
223788_at	ENSG00000172432	GTPBP2	54676	protein_coding
223789_s_at	ENSG00000172432	GTPBP2	54676	protein_coding
221050_s_at	ENSG00000172432	GTPBP2	54676	protein_coding
232380_at	ENSG00000172456	FGGY	55277	protein_coding
219718_at	ENSG00000172456	FGGY	55277	protein_coding
1557802_at	ENSG00000172456	FGGY	55277	protein_coding
227401_at	ENSG00000172458	IL17D	53342	protein_coding
231638_at	ENSG00000172460	PRSS30P	124221	lncRNA
216185_at	ENSG00000172461	FUT9	10690	protein_coding
207696_at	ENSG00000172461	FUT9	10690	protein_coding
214046_at	ENSG00000172461	FUT9	10690	protein_coding
204045_at	ENSG00000172465	TCEAL1	9338	protein_coding
1554045_at	ENSG00000172466	ZNF24	7572	protein_coding
242210_at	ENSG00000172466	ZNF24	7572	protein_coding
203247_s_at	ENSG00000172466	ZNF24	7572	protein_coding
203248_at	ENSG00000172466	ZNF24	7572	protein_coding
212534_at	ENSG00000172466	ZNF24	7572	protein_coding
1555227_a_at	ENSG00000172469	MANEA	79694	protein_coding
1554193_s_at	ENSG00000172469	MANEA	79694	protein_coding
219003_s_at	ENSG00000172469	MANEA	79694	protein_coding
222805_at	ENSG00000172469	MANEA	79694	protein_coding
217589_at	ENSG00000172476	RAB40A	142684	protein_coding
220149_at	ENSG00000172478	MAB21L4	79919	protein_coding
210326_at	ENSG00000172482	AGXT	189	protein_coding
210327_s_at	ENSG00000172482	AGXT	189	protein_coding
206957_at	ENSG00000172482	AGXT	189	protein_coding
215451_s_at	ENSG00000172493	AFF1	4299	protein_coding
211826_s_at	ENSG00000172493	AFF1	4299	protein_coding
201924_at	ENSG00000172493	AFF1	4299	protein_coding
238160_at	ENSG00000172497	ACOT12	134526	protein_coding
202041_s_at	ENSG00000172500	FIBP	9158	protein_coding
228984_at	ENSG00000172508	CARNS1	57571	protein_coding
233186_s_at	ENSG00000172530	BANP	54971	protein_coding
228928_x_at	ENSG00000172530	BANP	54971	protein_coding
219966_x_at	ENSG00000172530	BANP	54971	protein_coding
200846_s_at	ENSG00000172531	PPP1CA	5499	protein_coding
202473_x_at	ENSG00000172534	HCFC1	3054	protein_coding
202474_s_at	ENSG00000172534	HCFC1	3054	protein_coding
1559828_at	ENSG00000172538	FAM170B	170370	protein_coding
214450_at	ENSG00000172543	CTSW	1521	protein_coding
230188_at	ENSG00000172548	NIPAL4	348938	protein_coding
1553602_at	ENSG00000172551	MUCL1	118430	protein_coding
1570422_at	ENSG00000172554	SNTG2	54221	protein_coding
220487_at	ENSG00000172554	SNTG2	54221	protein_coding
206389_s_at	ENSG00000172572	PDE3A	5139	protein_coding
206388_at	ENSG00000172572	PDE3A	5139	protein_coding
236300_at	ENSG00000172572	PDE3A	5139	protein_coding
228507_at	ENSG00000172572	PDE3A	5139	protein_coding
205590_at	ENSG00000172575	RASGRP1	10125	protein_coding
1560397_s_at	ENSG00000172578	KLHL6	89857	protein_coding
1560396_at	ENSG00000172578	KLHL6	89857	protein_coding
1555275_a_at	ENSG00000172578	KLHL6	89857	protein_coding
228167_at	ENSG00000172578	KLHL6	89857	protein_coding
226896_at	ENSG00000172586	CHCHD1	118487	protein_coding
226241_s_at	ENSG00000172590	MRPL52	122704	protein_coding
213624_at	ENSG00000172594	SMPDL3A	10924	protein_coding
210056_at	ENSG00000172602	RND1	27289	protein_coding
235990_at	ENSG00000172613	RAD9A	5883	protein_coding
1562022_s_at	ENSG00000172613	RAD9A	5883	protein_coding
204828_at	ENSG00000172613	RAD9A	5883	protein_coding
209356_x_at	ENSG00000172638	EFEMP2	30008	protein_coding
206580_s_at	ENSG00000172638	EFEMP2	30008	protein_coding
211068_x_at	ENSG00000172661	WASHC2C	253725	protein_coding
1558712_at	ENSG00000172663	TMEM134	80194	protein_coding
218531_at	ENSG00000172663	TMEM134	80194	protein_coding
1555609_a_at	ENSG00000172667	ZMAT3	64393	protein_coding
219628_at	ENSG00000172667	ZMAT3	64393	protein_coding
228315_at	ENSG00000172667	ZMAT3	64393	protein_coding
227221_at	ENSG00000172667	ZMAT3	64393	protein_coding
225725_at	ENSG00000172667	ZMAT3	64393	protein_coding
244206_at	ENSG00000172671	ZFAND4	93550	protein_coding
