probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
230084_at	ENSG00000158014	SLC30A2	7780	protein_coding
236972_at	ENSG00000158022	TRIM63	84676	protein_coding
230193_at	ENSG00000158023	CFAP251	144406	protein_coding
232116_at	ENSG00000158055	GRHL3	57822	protein_coding
227716_at	ENSG00000158062	UBXN11	91544	protein_coding
238841_at	ENSG00000158079	PTPDC1	138639	protein_coding
229517_at	ENSG00000158079	PTPDC1	138639	protein_coding
244487_at	ENSG00000158092	NCK1	4690	protein_coding
236922_at	ENSG00000158092	NCK1	4690	protein_coding
228405_at	ENSG00000158106	RHPN1	114822	protein_coding
235998_at	ENSG00000158106	RHPN1	114822	protein_coding
224871_at	ENSG00000158109	TPRG1L	127262	protein_coding
227534_at	ENSG00000158122	PRXL2C	195827	protein_coding
241994_at	ENSG00000158125	XDH	7498	protein_coding
226170_at	ENSG00000158161	EYA3	2140	protein_coding
239785_at	ENSG00000158163	DZIP1L	199221	protein_coding
225185_at	ENSG00000158186	MRAS	22808	protein_coding
224563_at	ENSG00000158195	WASF2	10163	protein_coding
224562_at	ENSG00000158195	WASF2	10163	protein_coding
239770_at	ENSG00000158220	ESYT3	83850	protein_coding
229518_at	ENSG00000158246	TENT5B	115572	protein_coding
229580_at	ENSG00000158258	CLSTN2	64084	protein_coding
240397_x_at	ENSG00000158270	COLEC12	81035	protein_coding
242882_at	ENSG00000158286	RNF207	388591	protein_coding
230686_s_at	ENSG00000158296	SLC13A3	64849	protein_coding
230687_at	ENSG00000158296	SLC13A3	64849	protein_coding
231217_at	ENSG00000158296	SLC13A3	64849	protein_coding
228027_at	ENSG00000158301	GPRASP2	114928	protein_coding
243365_s_at	ENSG00000158321	AUTS2	26053	protein_coding
243364_at	ENSG00000158321	AUTS2	26053	protein_coding
232404_at	ENSG00000158352	SHROOM4	57477	protein_coding
244825_at	ENSG00000158352	SHROOM4	57477	protein_coding
232035_at	ENSG00000158406	H4C8	8365	protein_coding
226329_s_at	ENSG00000158411	MITD1	129531	protein_coding
235946_at	ENSG00000158423	RIBC1	158787	protein_coding
224695_at	ENSG00000158435	CNOT11	55571	protein_coding
231053_at	ENSG00000158445	KCNB1	3745	protein_coding
240869_at	ENSG00000158445	KCNB1	3745	protein_coding
225775_at	ENSG00000158457	TSPAN33	340348	protein_coding
242303_at	ENSG00000158458	NRG2	9542	protein_coding
240744_at	ENSG00000158525	CPA5	93979	protein_coding
228639_at	ENSG00000158526	TSR2	90121	protein_coding
233985_x_at	ENSG00000158528	PPP1R9A	55607	protein_coding
231966_at	ENSG00000158528	PPP1R9A	55607	protein_coding
228494_at	ENSG00000158528	PPP1R9A	55607	protein_coding
238416_x_at	ENSG00000158545	ZC3H18	124245	protein_coding
226108_at	ENSG00000158545	ZC3H18	124245	protein_coding
226168_at	ENSG00000158552	ZFAND2B	130617	protein_coding
224676_at	ENSG00000158604	TMED4	222068	protein_coding
224680_at	ENSG00000158604	TMED4	222068	protein_coding
224692_at	ENSG00000158615	PPP1R15B	84919	protein_coding
233569_at	ENSG00000158623	COPG2	26958	protein_coding
223457_at	ENSG00000158623	COPG2	26958	protein_coding
234669_x_at	ENSG00000158636	EMSY	56946	protein_coding
222806_s_at	ENSG00000158636	EMSY	56946	protein_coding
222807_at	ENSG00000158636	EMSY	56946	protein_coding
242847_at	ENSG00000158636	EMSY	56946	protein_coding
236152_at	ENSG00000158639	PAGE5	90737	protein_coding
224776_at	ENSG00000158669	GPAT4	137964	protein_coding
229577_at	ENSG00000158669	GPAT4	137964	protein_coding
230549_at	ENSG00000158711	ELK4	2005	protein_coding
238761_at	ENSG00000158711	ELK4	2005	protein_coding
225159_s_at	ENSG00000158711	ELK4	2005	protein_coding
238499_at	ENSG00000158715	SLC45A3	85414	protein_coding
228696_at	ENSG00000158715	SLC45A3	85414	protein_coding
223402_at	ENSG00000158716	DUSP23	54935	protein_coding
227726_at	ENSG00000158717	RNF166	115992	protein_coding
224097_s_at	ENSG00000158769	F11R	50848	protein_coding
223000_s_at	ENSG00000158769	F11R	50848	protein_coding
231768_at	ENSG00000158773	USF1	7391	protein_coding
241395_at	ENSG00000158793	NIT1	4817	protein_coding
231922_at	ENSG00000158805	ZNF276	92822	protein_coding
230977_at	ENSG00000158806	NPM2	10361	protein_coding
238312_s_at	ENSG00000158850	B4GALT3	8703	protein_coding
222929_at	ENSG00000158863	FAM160B2	64760	protein_coding
237254_at	ENSG00000158865	SLC5A11	115584	protein_coding
226059_at	ENSG00000158882	TOMM40L	84134	protein_coding
225187_at	ENSG00000158941	CCAR2	57805	protein_coding
225627_s_at	ENSG00000158966	CACHD1	57685	protein_coding
224709_s_at	ENSG00000158985	CDC42SE2	56990	protein_coding
239438_at	ENSG00000158987	RAPGEF6	51735	protein_coding
230078_at	ENSG00000158987	RAPGEF6	51735	protein_coding
236379_at	ENSG00000159023	EPB41	2035	protein_coding
225051_at	ENSG00000159023	EPB41	2035	protein_coding
228597_at	ENSG00000159055	MIS18A	54069	protein_coding
223050_s_at	ENSG00000159069	FBXW5	54461	protein_coding
238676_at	ENSG00000159079	CFAP298	56683	protein_coding
244369_at	ENSG00000159079	CFAP298	56683	protein_coding
227125_at	ENSG00000159110	IFNAR2	3455	protein_coding
224671_at	ENSG00000159111	MRPL10	124995	protein_coding
230097_at	ENSG00000159131	GART	2618	protein_coding
244822_at	ENSG00000159131	GART	2618	protein_coding
226465_s_at	ENSG00000159140	SON	6651	protein_coding
230784_at	ENSG00000159182	PRAC1	84366	protein_coding
230105_at	ENSG00000159184	HOXB13	10481	protein_coding
225353_s_at	ENSG00000159189	C1QC	714	protein_coding
236107_at	ENSG00000159202	UBE2Z	65264	protein_coding
222395_s_at	ENSG00000159202	UBE2Z	65264	protein_coding
227285_at	ENSG00000159208	CIART	148523	protein_coding
242913_at	ENSG00000159212	CLIC6	54102	protein_coding
227742_at	ENSG00000159212	CLIC6	54102	protein_coding
228994_at	ENSG00000159214	CCDC24	149473	protein_coding
237697_at	ENSG00000159216	RUNX1	861	protein_coding
223689_at	ENSG00000159217	IGF2BP1	10642	protein_coding
227377_at	ENSG00000159217	IGF2BP1	10642	protein_coding
233988_x_at	ENSG00000159307	SCUBE1	80274	protein_coding
227057_at	ENSG00000159314	ARHGAP27	201176	protein_coding
225618_at	ENSG00000159314	ARHGAP27	201176	protein_coding
224455_s_at	ENSG00000159322	ADPGK	83440	protein_coding
227108_at	ENSG00000159433	STARD9	57519	protein_coding
243492_at	ENSG00000159445	THEM4	117145	protein_coding
229253_at	ENSG00000159445	THEM4	117145	protein_coding
238528_at	ENSG00000159459	UBR1	197131	protein_coding
226921_at	ENSG00000159459	UBR1	197131	protein_coding
237288_at	ENSG00000159495	TGM7	116179	protein_coding
235816_s_at	ENSG00000159496	RGL4	266747	protein_coding
236119_s_at	ENSG00000159516	SPRR2G	6706	protein_coding
232352_at	ENSG00000159556	ISL2	64843	protein_coding
225770_at	ENSG00000159579	RSPRY1	89970	protein_coding
225774_at	ENSG00000159579	RSPRY1	89970	protein_coding
225773_at	ENSG00000159579	RSPRY1	89970	protein_coding
236320_at	ENSG00000159588	CCDC17	149483	protein_coding
222452_s_at	ENSG00000159592	GPBP1L1	60313	protein_coding
223335_at	ENSG00000159596	TMEM69	51249	protein_coding
229971_at	ENSG00000159618	ADGRG5	221188	protein_coding
223905_at	ENSG00000159625	DRC7	84229	protein_coding
227463_at	ENSG00000159640	ACE	1636	protein_coding
240119_at	ENSG00000159648	TEPP	374739	protein_coding
224462_s_at	ENSG00000159685	CHCHD6	84303	protein_coding
228637_at	ENSG00000159714	ZDHHC1	29800	protein_coding
232408_at	ENSG00000159733	ZFYVE28	57732	protein_coding
227218_at	ENSG00000159753	CARMIL2	146206	protein_coding
227216_at	ENSG00000159753	CARMIL2	146206	protein_coding
231153_at	ENSG00000159761	C16orf86	388284	protein_coding
242079_at	ENSG00000159788	RGS12	6002	protein_coding
236039_at	ENSG00000159871	LYPD5	284348	protein_coding
235330_at	ENSG00000159873	CCDC117	150275	protein_coding
225644_at	ENSG00000159873	CCDC117	150275	protein_coding
229063_s_at	ENSG00000159884	CCDC107	203260	protein_coding
233848_x_at	ENSG00000159905	ZNF221	7638	protein_coding
232986_at	ENSG00000159915	ZNF233	353355	protein_coding
230919_at	ENSG00000159915	ZNF233	353355	protein_coding
243467_at	ENSG00000159958	TNFRSF13C	115650	protein_coding
243780_at	ENSG00000159958	TNFRSF13C	115650	protein_coding
229394_s_at	ENSG00000160007	ARHGAP35	2909	protein_coding
223518_at	ENSG00000160049	DFFA	1676	protein_coding
226116_at	ENSG00000160049	DFFA	1676	protein_coding
223656_s_at	ENSG00000160055	TMEM234	56063	protein_coding
234006_s_at	ENSG00000160055	TMEM234	56063	protein_coding
223676_at	ENSG00000160055	TMEM234	56063	protein_coding
223617_x_at	ENSG00000160072	ATAD3B	83858	protein_coding
227237_x_at	ENSG00000160072	ATAD3B	83858	protein_coding
223053_x_at	ENSG00000160075	SSU72	29101	protein_coding
226229_s_at	ENSG00000160075	SSU72	29101	protein_coding
223051_at	ENSG00000160075	SSU72	29101	protein_coding
225209_s_at	ENSG00000160087	UBE2J2	118424	protein_coding
226704_at	ENSG00000160087	UBE2J2	118424	protein_coding
224347_x_at	ENSG00000160087	UBE2J2	118424	protein_coding
226820_at	ENSG00000160094	ZNF362	149076	protein_coding
226097_at	ENSG00000160097	FNDC5	252995	protein_coding
226096_at	ENSG00000160097	FNDC5	252995	protein_coding
227721_at	ENSG00000160111	CPAMD8	27151	protein_coding
235244_at	ENSG00000160124	CCDC58	131076	protein_coding
242474_s_at	ENSG00000160131	VMA21	203547	protein_coding
225556_at	ENSG00000160131	VMA21	203547	protein_coding
236651_at	ENSG00000160145	KALRN	8997	protein_coding
227750_at	ENSG00000160145	KALRN	8997	protein_coding
223948_s_at	ENSG00000160183	TMPRSS3	64699	protein_coding
223949_at	ENSG00000160183	TMPRSS3	64699	protein_coding
230093_at	ENSG00000160188	RSPH1	89765	protein_coding
226882_x_at	ENSG00000160193	WDR4	10785	protein_coding
241937_s_at	ENSG00000160193	WDR4	10785	protein_coding
226616_s_at	ENSG00000160194	NDUFV3	4731	protein_coding
226209_at	ENSG00000160194	NDUFV3	4731	protein_coding
222492_at	ENSG00000160209	PDXK	8566	protein_coding
236449_at	ENSG00000160213	CSTB	1476	protein_coding
222733_x_at	ENSG00000160214	RRP1	8568	protein_coding
224282_s_at	ENSG00000160216	AGPAT3	56894	protein_coding
225440_at	ENSG00000160216	AGPAT3	56894	protein_coding
223182_s_at	ENSG00000160216	AGPAT3	56894	protein_coding
223184_s_at	ENSG00000160216	AGPAT3	56894	protein_coding
223183_at	ENSG00000160216	AGPAT3	56894	protein_coding
228410_at	ENSG00000160219	GAB3	139716	protein_coding
232536_at	ENSG00000160233	LRRC3	81543	protein_coding
236988_x_at	ENSG00000160255	ITGB2	3689	protein_coding
243750_x_at	ENSG00000160256	FAM207A	85395	protein_coding
224299_x_at	ENSG00000160282	FTCD	10841	protein_coding
224300_x_at	ENSG00000160282	FTCD	10841	protein_coding
223702_x_at	ENSG00000160282	FTCD	10841	protein_coding
223979_x_at	ENSG00000160282	FTCD	10841	protein_coding
223360_at	ENSG00000160284	SPATC1L	84221	protein_coding
226063_at	ENSG00000160293	VAV2	7410	protein_coding
238541_at	ENSG00000160298	C21orf58	54058	protein_coding
233387_s_at	ENSG00000160299	PCNT	5116	protein_coding
227199_at	ENSG00000160305	DIP2A	23181	protein_coding
228725_x_at	ENSG00000160310	PRMT2	3275	protein_coding
228722_at	ENSG00000160310	PRMT2	3275	protein_coding
231162_at	ENSG00000160318	CLDND2	125875	protein_coding
223844_at	ENSG00000160323	ADAMTS13	11093	protein_coding
226043_at	ENSG00000160360	GPSM1	26086	protein_coding
234999_at	ENSG00000160392	C19orf47	126526	protein_coding
231172_at	ENSG00000160401	CFAP157	286207	protein_coding
227972_at	ENSG00000160404	TOR2A	27433	protein_coding
224846_at	ENSG00000160410	SHKBP1	92799	protein_coding
225467_s_at	ENSG00000160439	RDH13	112724	protein_coding
226088_at	ENSG00000160446	ZDHHC12	84885	protein_coding
226299_at	ENSG00000160447	PKN3	29941	protein_coding
224145_s_at	ENSG00000160460	SPTBN4	57731	protein_coding
224144_at	ENSG00000160460	SPTBN4	57731	protein_coding
224297_s_at	ENSG00000160460	SPTBN4	57731	protein_coding
224551_s_at	ENSG00000160460	SPTBN4	57731	protein_coding
242334_at	ENSG00000160505	NLRP4	147945	protein_coding
224506_s_at	ENSG00000160539	PLPP7	84814	protein_coding
227454_at	ENSG00000160551	TAOK1	57551	protein_coding
238420_at	ENSG00000160551	TAOK1	57551	protein_coding
224778_s_at	ENSG00000160551	TAOK1	57551	protein_coding
224769_at	ENSG00000160551	TAOK1	57551	protein_coding
225434_at	ENSG00000160570	DEDD2	162989	protein_coding
227747_at	ENSG00000160588	MPZL3	196264	protein_coding
228094_at	ENSG00000160593	JAML	120425	protein_coding
227804_at	ENSG00000160606	TLCD1	116238	protein_coding
232521_at	ENSG00000160613	PCSK7	9159	protein_coding
235145_at	ENSG00000160685	ZBTB7B	51043	protein_coding
226333_at	ENSG00000160712	IL6R	3570	protein_coding
231816_s_at	ENSG00000160714	UBE2Q1	55585	protein_coding
222480_at	ENSG00000160714	UBE2Q1	55585	protein_coding
241389_at	ENSG00000160716	CHRNB2	1141	protein_coding
226307_at	ENSG00000160741	CRTC2	200186	protein_coding
244225_x_at	ENSG00000160789	LMNA	4000	protein_coding
226011_at	ENSG00000160799	CCDC12	151903	protein_coding
226434_at	ENSG00000160813	PPP1R35	221908	protein_coding
224632_at	ENSG00000160818	GPATCH4	54865	protein_coding
224634_at	ENSG00000160818	GPATCH4	54865	protein_coding
237251_at	ENSG00000160838	LRRC71	149499	protein_coding
231093_at	ENSG00000160856	FCRL3	115352	protein_coding
235047_x_at	ENSG00000160877	NACC1	112939	protein_coding
227651_at	ENSG00000160877	NACC1	112939	protein_coding
223687_s_at	ENSG00000160886	LY6K	54742	protein_coding
223688_s_at	ENSG00000160886	LY6K	54742	protein_coding
243024_at	ENSG00000160908	ZNF394	84124	protein_coding
229033_s_at	ENSG00000160953	PWWP3A	84939	protein_coding
223348_x_at	ENSG00000160953	PWWP3A	84939	protein_coding
223347_at	ENSG00000160953	PWWP3A	84939	protein_coding
233894_x_at	ENSG00000160963	COL26A1	136227	protein_coding
229080_at	ENSG00000160963	COL26A1	136227	protein_coding
225203_at	ENSG00000160972	PPP1R16A	84988	protein_coding
231407_s_at	ENSG00000160973	FOXH1	8928	protein_coding
231406_at	ENSG00000160991	ORAI2	80228	protein_coding
239004_at	ENSG00000161011	SQSTM1	8878	protein_coding
244804_at	ENSG00000161011	SQSTM1	8878	protein_coding
224598_at	ENSG00000161013	MGAT4B	11282	protein_coding
242817_at	ENSG00000161031	PGLYRP2	114770	protein_coding
225680_at	ENSG00000161036	LRWD1	222229	protein_coding
233539_at	ENSG00000161048	NAPEPLD	222236	protein_coding
242635_s_at	ENSG00000161048	NAPEPLD	222236	protein_coding
242229_at	ENSG00000161048	NAPEPLD	222236	protein_coding
238722_x_at	ENSG00000161048	NAPEPLD	222236	protein_coding
226041_at	ENSG00000161048	NAPEPLD	222236	protein_coding
230378_at	ENSG00000161055	SCGB3A1	92304	protein_coding
238020_at	ENSG00000161057	PSMC2	5701	protein_coding
231744_at	ENSG00000161082	CELF5	60680	protein_coding
232416_at	ENSG00000161082	CELF5	60680	protein_coding
230497_at	ENSG00000161082	CELF5	60680	protein_coding
226516_at	ENSG00000161091	MFSD12	126321	protein_coding
227042_at	ENSG00000161179	YDJC	150223	protein_coding
225069_at	ENSG00000161217	PCYT1A	5130	protein_coding
235169_at	ENSG00000161243	FBXO27	126433	protein_coding
226926_at	ENSG00000161249	DMKN	93099	protein_coding
226700_at	ENSG00000161265	U2AF1L4	199746	protein_coding
241181_x_at	ENSG00000161270	NPHS1	4868	protein_coding
228500_at	ENSG00000161277	THAP8	199745	protein_coding
232554_at	ENSG00000161328	LRRC56	115399	protein_coding
236301_at	ENSG00000161405	IKZF3	22806	protein_coding
227030_at	ENSG00000161405	IKZF3	22806	protein_coding
222475_at	ENSG00000161526	SAP30BP	29115	protein_coding
227962_at	ENSG00000161533	ACOX1	51	protein_coding
226632_at	ENSG00000161544	CYGB	114757	protein_coding
223581_at	ENSG00000161551	ZNF577	84765	protein_coding
222905_s_at	ENSG00000161558	TMEM143	55260	protein_coding
240950_s_at	ENSG00000161609	KASH5	147872	protein_coding
227592_at	ENSG00000161618	ALDH16A1	126133	protein_coding
226111_s_at	ENSG00000161642	ZNF385A	25946	protein_coding
244244_at	ENSG00000161649	CD300LG	146894	protein_coding
240559_at	ENSG00000161652	IZUMO2	126123	protein_coding
229432_at	ENSG00000161653	NAGS	162417	protein_coding
224727_at	ENSG00000161671	EMC10	284361	protein_coding
227096_at	ENSG00000161677	JOSD2	126119	protein_coding
235544_x_at	ENSG00000161682	FAM171A2	284069	protein_coding
238508_at	ENSG00000161692	DBF4B	80174	protein_coding
238757_at	ENSG00000161692	DBF4B	80174	protein_coding
234971_x_at	ENSG00000161714	PLCD3	113026	protein_coding
232249_at	ENSG00000161791	FMNL3	91010	protein_coding
227844_at	ENSG00000161791	FMNL3	91010	protein_coding
238823_at	ENSG00000161791	FMNL3	91010	protein_coding
230640_at	ENSG00000161791	FMNL3	91010	protein_coding
238959_at	ENSG00000161813	LARP4	113251	protein_coding
238960_s_at	ENSG00000161813	LARP4	113251	protein_coding
228263_at	ENSG00000161835	TAMALIN	160622	protein_coding
233158_at	ENSG00000161850	KRT82	3888	protein_coding
237304_at	ENSG00000161860	SYCE2	256126	protein_coding
235572_at	ENSG00000161888	SPC24	147841	protein_coding
231179_at	ENSG00000161896	IP6K3	117283	protein_coding
224980_at	ENSG00000161904	LEMD2	221496	protein_coding
228433_at	ENSG00000161912	ADCY10P1	221442	transcribed_unprocessed_pseudogene
233959_at	ENSG00000161912	ADCY10P1	221442	transcribed_unprocessed_pseudogene
236832_at	ENSG00000161912	ADCY10P1	221442	transcribed_unprocessed_pseudogene
228864_at	ENSG00000161914	ZNF653	115950	protein_coding
226958_s_at	ENSG00000161920	MED11	400569	protein_coding
223454_at	ENSG00000161921	CXCL16	58191	protein_coding
233855_at	ENSG00000161929	SCIMP	388325	protein_coding
228311_at	ENSG00000161940	BCL6B	255877	protein_coding
243825_at	ENSG00000161940	BCL6B	255877	protein_coding
230881_at	ENSG00000161973	CCDC42	146849	protein_coding
222766_at	ENSG00000161980	POLR3K	51728	protein_coding
242211_x_at	ENSG00000161996	WDR90	197335	protein_coding
227894_at	ENSG00000161996	WDR90	197335	protein_coding
224886_at	ENSG00000161999	JMJD8	339123	protein_coding
236745_at	ENSG00000162004	CCDC78	124093	protein_coding
237265_at	ENSG00000162039	MEIOB	254528	protein_coding
239547_at	ENSG00000162040	HS3ST6	64711	protein_coding
227632_at	ENSG00000162065	TBC1D24	57465	protein_coding
227908_at	ENSG00000162065	TBC1D24	57465	protein_coding
227841_at	ENSG00000162066	AMDHD2	51005	protein_coding
235095_at	ENSG00000162069	BICDL2	146439	protein_coding
226079_at	ENSG00000162076	FLYWCH2	114984	protein_coding
228058_at	ENSG00000162078	ZG16B	124220	protein_coding
242633_x_at	ENSG00000162086	ZNF75A	7627	protein_coding
239204_at	ENSG00000162086	ZNF75A	7627	protein_coding
227670_at	ENSG00000162086	ZNF75A	7627	protein_coding
243681_at	ENSG00000162105	SHANK2	22941	protein_coding
224510_s_at	ENSG00000162129	CLPB	81570	protein_coding
235474_at	ENSG00000162139	NEU3	10825	protein_coding
224735_at	ENSG00000162144	CYB561A3	220002	protein_coding
235402_at	ENSG00000162148	PPP1R32	220004	protein_coding
222764_at	ENSG00000162174	ASRGL1	80150	protein_coding
226175_at	ENSG00000162222	TTC9C	283237	protein_coding
230049_at	ENSG00000162227	TAF6L	10629	protein_coding
236436_at	ENSG00000162241	SLC25A45	283130	protein_coding
225090_at	ENSG00000162298	SYVN1	84447	protein_coding
229250_at	ENSG00000162341	TPCN2	219931	protein_coding
235194_at	ENSG00000162341	TPCN2	219931	protein_coding
242554_at	ENSG00000162341	TPCN2	219931	protein_coding
223761_at	ENSG00000162344	FGF19	9965	protein_coding
222448_s_at	ENSG00000162368	CMPK1	51727	protein_coding
234904_x_at	ENSG00000162374	ELAVL4	1996	protein_coding
241424_at	ENSG00000162374	ELAVL4	1996	protein_coding
238073_at	ENSG00000162374	ELAVL4	1996	protein_coding
222883_at	ENSG00000162377	COA7	65260	protein_coding
227918_s_at	ENSG00000162378	ZYG11B	79699	protein_coding
225350_s_at	ENSG00000162378	ZYG11B	79699	protein_coding
225338_at	ENSG00000162378	ZYG11B	79699	protein_coding
243623_at	ENSG00000162383	SLC1A7	6512	protein_coding
227348_at	ENSG00000162396	PARS2	25973	protein_coding
237736_at	ENSG00000162399	BSND	7809	protein_coding
