ensembl_gene_id	probe_id
ENSG00000149600	224815_at
ENSG00000149609	231522_at
ENSG00000149633	1561394_s_at
ENSG00000149633	231893_at
ENSG00000149634	1553752_at
ENSG00000149636	219512_at
ENSG00000149639	241362_at
ENSG00000149639	225473_at
ENSG00000149646	235206_at
ENSG00000149646	1569466_at
ENSG00000149646	1552687_a_at
ENSG00000149646	1552686_at
ENSG00000149654	1569679_at
ENSG00000149654	215181_at
ENSG00000149657	1553304_at
ENSG00000149657	231200_at
ENSG00000149657	219653_at
ENSG00000149658	221741_s_at
ENSG00000149679	226004_at
ENSG00000149716	243531_at
ENSG00000149716	228676_at
ENSG00000149735	237230_at
ENSG00000149742	231625_at
ENSG00000149743	223436_s_at
ENSG00000149761	224464_s_at
ENSG00000149761	223372_at
ENSG00000149781	223303_at
ENSG00000149782	213384_x_at
ENSG00000149792	201717_at
ENSG00000149806	200019_s_at
ENSG00000149809	210130_s_at
ENSG00000149823	217969_at
ENSG00000149922	215122_at
ENSG00000149922	207684_at
ENSG00000149923	208932_at
ENSG00000149926	227781_x_at
ENSG00000149927	205744_at
ENSG00000149929	204504_s_at
ENSG00000149929	229697_at
ENSG00000149930	204877_s_at
ENSG00000149930	204986_s_at
ENSG00000149930	204878_s_at
ENSG00000149932	224981_at
ENSG00000149948	1567224_at
ENSG00000149948	1558682_at
ENSG00000149948	1558683_a_at
ENSG00000149948	1568287_at
ENSG00000149948	1561633_at
ENSG00000149948	208025_s_at
ENSG00000149968	205828_at
ENSG00000149970	206731_at
ENSG00000149970	1554607_at
ENSG00000149970	229116_at
ENSG00000149972	207452_s_at
ENSG00000149972	244632_at
ENSG00000150045	220646_s_at
ENSG00000150048	219761_at
ENSG00000150051	241902_at
ENSG00000150051	239468_at
ENSG00000150054	237495_at
ENSG00000150054	1564308_a_at
ENSG00000150054	238451_at
ENSG00000150054	238778_at
ENSG00000150093	215878_at
ENSG00000150093	216178_x_at
ENSG00000150093	1553678_a_at
ENSG00000150093	230930_at
ENSG00000150201	231058_at
ENSG00000150244	220534_at
ENSG00000150275	1560330_at
ENSG00000150275	1553344_at
ENSG00000150281	206813_at
ENSG00000150316	223067_at
ENSG00000150347	1558000_at
ENSG00000150347	1558001_s_at
ENSG00000150347	235404_at
ENSG00000150347	212614_at
ENSG00000150361	216391_s_at
ENSG00000150361	223810_at
ENSG00000150394	217574_at
ENSG00000150394	210518_at
ENSG00000150394	241500_at
ENSG00000150394	231438_x_at
ENSG00000150401	219116_s_at
ENSG00000150403	220240_s_at
ENSG00000150403	220241_at
ENSG00000150403	226050_at
ENSG00000150433	226073_at
ENSG00000150455	1552804_a_at
ENSG00000150455	1554091_a_at
ENSG00000150455	239796_x_at
ENSG00000150456	227054_at
ENSG00000150457	223379_s_at
ENSG00000150457	223380_s_at
ENSG00000150457	227013_at
ENSG00000150459	208742_s_at
ENSG00000150459	208740_at
ENSG00000150459	208741_at
ENSG00000150471	209866_s_at
ENSG00000150471	209867_s_at
ENSG00000150471	242186_x_at
ENSG00000150471	236264_at
ENSG00000150477	232358_at
ENSG00000150477	230890_at
ENSG00000150510	241013_at
ENSG00000150510	241829_at
ENSG00000150510	1553239_at
ENSG00000150510	230519_at
ENSG00000150510	230067_at
ENSG00000150527	1553944_at
ENSG00000150527	221177_at
ENSG00000150527	235790_at
ENSG00000150527	215930_s_at
ENSG00000150527	204055_s_at
ENSG00000150540	211732_x_at
ENSG00000150540	1554303_at
ENSG00000150540	204112_s_at
ENSG00000150540	204111_at
ENSG00000150540	228772_at
ENSG00000150551	212909_at
ENSG00000150551	240804_at
ENSG00000150556	228360_at
ENSG00000150593	202731_at
ENSG00000150593	202730_s_at
ENSG00000150593	212593_s_at
ENSG00000150593	212594_at
ENSG00000150594	209869_at
ENSG00000150625	236024_at
ENSG00000150625	209470_s_at
ENSG00000150625	209469_at
ENSG00000150627	1552430_at
ENSG00000150627	1557132_at
ENSG00000150628	231178_at
ENSG00000150630	209946_at
ENSG00000150636	220301_at
ENSG00000150637	207315_at
ENSG00000150656	223699_at
ENSG00000150667	1553622_a_at
ENSG00000150672	206253_at
ENSG00000150672	228973_at
ENSG00000150676	237160_at
ENSG00000150681	223809_at
ENSG00000150687	202458_at
ENSG00000150687	226279_at
ENSG00000150687	229441_at
ENSG00000150712	220953_s_at
ENSG00000150712	225232_at
ENSG00000150722	228646_at
ENSG00000150722	1555462_at
ENSG00000150750	1554188_at
ENSG00000150753	208696_at
ENSG00000150753	229068_at
ENSG00000150756	225670_at
ENSG00000150760	241709_s_at
ENSG00000150760	241708_at
ENSG00000150760	203187_at
ENSG00000150764	1558340_at
ENSG00000150764	1558342_x_at
ENSG00000150764	214724_at
ENSG00000150768	211150_s_at
ENSG00000150768	212568_s_at
ENSG00000150768	213149_at
ENSG00000150773	235062_at
ENSG00000150776	1560028_at
ENSG00000150776	1560029_a_at
ENSG00000150776	1555803_a_at
ENSG00000150776	222588_s_at
ENSG00000150776	218314_s_at
ENSG00000150779	218357_s_at
ENSG00000150779	223478_at
ENSG00000150782	206295_at
ENSG00000150783	221438_s_at
ENSG00000150787	209694_at
ENSG00000150867	205570_at
ENSG00000150867	212829_at
ENSG00000150873	1563814_at
ENSG00000150893	230964_at
ENSG00000150907	202723_s_at
ENSG00000150907	202724_s_at
ENSG00000150938	202551_s_at
ENSG00000150938	202552_s_at
ENSG00000150961	215209_at
ENSG00000150961	215641_at
ENSG00000150961	202375_at
ENSG00000150967	1555323_at
ENSG00000150967	207321_s_at
ENSG00000150967	214209_s_at
ENSG00000150977	227983_at
ENSG00000150990	223364_s_at
ENSG00000150990	223365_at
ENSG00000150995	240052_at
ENSG00000150995	211323_s_at
ENSG00000150995	216944_s_at
ENSG00000150995	203710_at
ENSG00000151005	223829_at
ENSG00000151012	207528_s_at
ENSG00000151012	217678_at
ENSG00000151012	209921_at
ENSG00000151014	220671_at
ENSG00000151014	1554283_at
ENSG00000151023	237314_at
ENSG00000151025	232195_at
ENSG00000151062	1552690_a_at
ENSG00000151062	228083_at
ENSG00000151065	226093_at
ENSG00000151067	208020_s_at
ENSG00000151067	211592_s_at
ENSG00000151067	238636_at
ENSG00000151067	242973_at
ENSG00000151079	1553347_s_at
ENSG00000151090	207044_at
ENSG00000151090	228716_at
ENSG00000151090	229657_at
ENSG00000151092	220742_s_at
ENSG00000151093	219133_at
ENSG00000151116	1554397_s_at
ENSG00000151116	1554396_at
ENSG00000151116	220775_s_at
ENSG00000151116	230176_at
ENSG00000151117	242103_at
ENSG00000151117	227570_at
ENSG00000151117	238710_at
ENSG00000151131	226349_at
ENSG00000151131	241407_at
ENSG00000151131	215128_at
ENSG00000151135	224759_s_at
ENSG00000151136	238692_at
ENSG00000151136	228570_at
ENSG00000151148	213822_s_at
ENSG00000151148	232301_at
ENSG00000151148	212404_s_at
ENSG00000151148	228860_at
ENSG00000151148	212403_at
ENSG00000151150	207950_s_at
ENSG00000151150	209442_x_at
ENSG00000151150	239726_at
ENSG00000151150	206385_s_at
ENSG00000151150	238786_at
ENSG00000151151	239878_at
ENSG00000151151	238739_at
ENSG00000151164	1553285_s_at
ENSG00000151164	1564688_a_at
ENSG00000151176	228845_at
ENSG00000151176	227853_at
ENSG00000151208	210469_at
ENSG00000151208	201681_s_at
ENSG00000151224	205813_s_at
ENSG00000151229	234268_at
ENSG00000151229	1552694_at
ENSG00000151229	1552695_a_at
ENSG00000151229	227176_at
ENSG00000151233	232021_at
ENSG00000151233	226868_at
ENSG00000151240	1565681_s_at
ENSG00000151240	212504_at
ENSG00000151240	212503_s_at
ENSG00000151247	237718_at
ENSG00000151247	201435_s_at
ENSG00000151247	201437_s_at
ENSG00000151247	201436_at
ENSG00000151247	242674_at
ENSG00000151276	1555262_a_at
ENSG00000151276	206144_at
ENSG00000151276	232859_s_at
ENSG00000151276	225465_at
ENSG00000151276	225474_at
ENSG00000151287	213346_at
ENSG00000151292	229702_at
ENSG00000151292	220768_s_at
ENSG00000151292	227767_at
ENSG00000151304	241734_at
ENSG00000151320	217669_s_at
ENSG00000151320	205359_at
ENSG00000151322	222172_at
ENSG00000151322	1554635_a_at
ENSG00000151322	220316_at
ENSG00000151322	230412_at
ENSG00000151322	229281_at
ENSG00000151327	227029_at
ENSG00000151332	218411_s_at
ENSG00000151338	1569494_at
ENSG00000151338	1552572_a_at
ENSG00000151338	1552573_s_at
ENSG00000151338	1570052_at
ENSG00000151338	244246_at
ENSG00000151348	202012_s_at
ENSG00000151348	202013_s_at
ENSG00000151348	236483_at
ENSG00000151348	235685_at
ENSG00000151353	225489_at
ENSG00000151353	225487_at
ENSG00000151360	220365_at
ENSG00000151364	58916_at
ENSG00000151364	219545_at
ENSG00000151365	1553583_a_at
ENSG00000151365	229477_at
ENSG00000151365	229476_s_at
ENSG00000151366	218101_s_at
ENSG00000151366	222521_x_at
ENSG00000151366	206936_x_at
ENSG00000151376	204663_at
ENSG00000151388	221421_s_at
ENSG00000151388	226997_at
ENSG00000151413	220176_at
ENSG00000151414	212530_at
ENSG00000151418	230565_at
ENSG00000151422	206412_at
ENSG00000151422	232064_at
ENSG00000151422	227579_at
ENSG00000151445	233140_s_at
ENSG00000151445	218431_at
ENSG00000151458	236189_at
ENSG00000151458	225731_at
ENSG00000151458	225735_at
ENSG00000151461	203519_s_at
ENSG00000151465	201725_at
ENSG00000151466	1569190_at
ENSG00000151466	1569495_at
ENSG00000151466	236487_at
ENSG00000151468	223316_at
ENSG00000151470	1552370_at
ENSG00000151470	1552373_s_at
ENSG00000151470	1552372_at
ENSG00000151474	1554033_at
ENSG00000151474	1554034_a_at
ENSG00000151474	208476_s_at
ENSG00000151474	208475_at
ENSG00000151474	225167_at
ENSG00000151474	225168_at
ENSG00000151474	225163_at
ENSG00000151475	221037_s_at
ENSG00000151490	1554199_at
ENSG00000151490	208121_s_at
ENSG00000151491	202609_at
ENSG00000151498	221669_s_at
ENSG00000151500	223711_s_at
ENSG00000151500	218491_s_at
ENSG00000151502	230306_at
ENSG00000151502	225483_at
ENSG00000151503	212789_at
ENSG00000151532	242356_at
ENSG00000151532	235923_at
ENSG00000151532	1552536_at
ENSG00000151532	235034_at
ENSG00000151532	236849_at
ENSG00000151552	209123_at
ENSG00000151553	226155_at
ENSG00000151553	1554288_at
ENSG00000151572	229749_at
ENSG00000151572	236420_s_at
ENSG00000151575	1566606_a_at
ENSG00000151575	1562259_at
ENSG00000151575	243198_at
ENSG00000151576	1560696_x_at
ENSG00000151576	1560695_at
ENSG00000151576	219178_at
ENSG00000151577	211625_s_at
ENSG00000151577	214559_at
ENSG00000151611	239852_at
ENSG00000151611	237831_x_at
ENSG00000151611	236347_at
ENSG00000151611	242702_at
ENSG00000151611	242750_at
ENSG00000151612	243617_at
ENSG00000151612	243618_s_at
ENSG00000151612	226764_at
ENSG00000151612	231902_at
ENSG00000151612	228046_at
ENSG00000151615	207725_at
ENSG00000151617	216235_s_at
ENSG00000151617	204463_s_at
ENSG00000151617	204464_s_at
ENSG00000151623	205259_at
ENSG00000151631	224070_at
ENSG00000151632	244266_at
ENSG00000151632	209699_x_at
ENSG00000151640	205492_s_at
ENSG00000151640	205493_s_at
ENSG00000151650	207376_at
ENSG00000151651	205179_s_at
ENSG00000151651	205180_s_at
ENSG00000151655	204987_at
ENSG00000151657	205664_at
ENSG00000151657	236887_at
ENSG00000151665	205078_at
ENSG00000151687	1552438_a_at
ENSG00000151689	202794_at
ENSG00000151690	219858_s_at
ENSG00000151690	225325_at
ENSG00000151692	204040_at
ENSG00000151693	206414_s_at
ENSG00000151694	205746_s_at
ENSG00000151694	205745_x_at
ENSG00000151694	213532_at
ENSG00000151702	237722_at
ENSG00000151702	211825_s_at
ENSG00000151702	210786_s_at
ENSG00000151702	204236_at
ENSG00000151704	210403_s_at
ENSG00000151704	210402_at
ENSG00000151715	226226_at
ENSG00000151715	230323_s_at
ENSG00000151718	1554762_a_at
ENSG00000151718	218775_s_at
ENSG00000151718	222738_at
ENSG00000151725	218883_s_at
ENSG00000151725	229304_s_at
ENSG00000151725	229305_at
ENSG00000151726	207275_s_at
ENSG00000151726	201963_at
ENSG00000151729	202825_at
ENSG00000151729	214821_at
ENSG00000151743	226258_at
ENSG00000151746	1554020_at
ENSG00000151746	1556051_a_at
ENSG00000151746	214806_at
ENSG00000151746	204741_at
ENSG00000151746	231964_at
ENSG00000151748	238729_x_at
ENSG00000151748	222573_s_at
ENSG00000151748	234491_s_at
ENSG00000151748	218276_s_at
ENSG00000151773	243782_at
ENSG00000151778	228044_at
ENSG00000151778	239890_s_at
ENSG00000151779	242049_s_at
ENSG00000151779	240579_at
ENSG00000151779	202926_at
ENSG00000151789	220117_at
ENSG00000151789	230773_at
ENSG00000151789	235831_at
ENSG00000151790	205943_at
ENSG00000151806	218884_s_at
ENSG00000151806	222770_s_at
ENSG00000151812	240799_at
ENSG00000151834	1554308_s_at
ENSG00000151834	207014_at
ENSG00000151834	216039_at
ENSG00000151834	1564841_at
ENSG00000151835	213262_at
ENSG00000151846	208113_x_at
ENSG00000151849	220885_s_at
ENSG00000151849	234023_s_at
ENSG00000151849	223513_at
ENSG00000151876	233366_at
ENSG00000151876	223493_at
ENSG00000151881	238635_at
ENSG00000151881	219029_at
ENSG00000151882	224240_s_at
ENSG00000151882	238750_at
ENSG00000151882	224027_at
ENSG00000151883	219033_at
ENSG00000151883	244008_at
ENSG00000151892	205696_s_at
ENSG00000151892	230163_at
ENSG00000151892	227550_at
ENSG00000151893	227258_at
ENSG00000151893	227257_s_at
ENSG00000151893	225192_at
ENSG00000151914	216918_s_at
ENSG00000151914	204455_at
ENSG00000151914	1553191_at
ENSG00000151914	1560296_at
ENSG00000151914	220154_at
ENSG00000151914	232098_at
ENSG00000151914	212253_x_at
ENSG00000151914	212254_s_at
ENSG00000151914	215016_x_at
ENSG00000151917	1568820_a_at
ENSG00000151917	231175_at
ENSG00000151923	217500_at
ENSG00000151923	202406_s_at
ENSG00000151923	202405_at
ENSG00000151923	230350_at
ENSG00000151929	217911_s_at
ENSG00000151948	229770_at
ENSG00000151952	236377_at
ENSG00000151962	244351_at
ENSG00000151962	242516_x_at
ENSG00000152034	224408_at
ENSG00000152049	1552507_at
ENSG00000152049	1552508_at
ENSG00000152049	222379_at
ENSG00000152056	1555734_x_at
ENSG00000152056	237159_x_at
ENSG00000152056	1555421_at
ENSG00000152061	232702_at
ENSG00000152061	1554725_at
ENSG00000152061	213982_s_at
ENSG00000152061	215342_s_at
ENSG00000152061	203020_at
ENSG00000152078	234980_at
ENSG00000152078	237515_at
ENSG00000152082	212995_x_at
ENSG00000152092	213197_at
ENSG00000152102	229946_at
ENSG00000152102	212017_at
ENSG00000152104	205503_at
ENSG00000152104	244533_at
ENSG00000152104	242321_at
ENSG00000152104	226282_at
ENSG00000152127	206720_at
ENSG00000152127	212098_at
ENSG00000152128	1552626_a_at
ENSG00000152128	223503_at
ENSG00000152133	1559893_at
ENSG00000152133	228495_at
ENSG00000152137	221667_s_at
ENSG00000152147	219539_at
ENSG00000152147	230118_at
ENSG00000152154	229302_at
ENSG00000152192	206940_s_at
ENSG00000152192	211341_at
ENSG00000152193	219303_at
ENSG00000152207	220813_at
ENSG00000152208	221364_at
ENSG00000152213	1552691_at
ENSG00000152213	1552693_at
ENSG00000152214	206984_s_at
ENSG00000152217	205933_at
ENSG00000152217	227478_at
ENSG00000152219	226383_at
ENSG00000152223	234048_s_at
ENSG00000152223	232031_s_at
ENSG00000152223	232030_at
ENSG00000152223	227638_at
ENSG00000152223	236108_at
ENSG00000152223	228453_at
ENSG00000152229	219938_s_at
ENSG00000152234	213738_s_at
ENSG00000152240	225297_at
ENSG00000152242	236919_at
ENSG00000152242	1553686_at
ENSG00000152242	217508_s_at
ENSG00000152242	217539_at
ENSG00000152242	226406_at
ENSG00000152253	209891_at
ENSG00000152254	221453_at
ENSG00000152256	206686_at
ENSG00000152256	226452_at
ENSG00000152256	239798_at
ENSG00000152266	206977_at
ENSG00000152270	208591_s_at
ENSG00000152270	214582_at
ENSG00000152270	222317_at
ENSG00000152284	221016_s_at
ENSG00000152291	203833_s_at
ENSG00000152291	1554608_at
ENSG00000152291	203834_s_at
ENSG00000152291	212040_at
ENSG00000152291	212043_at
ENSG00000152292	242543_at
ENSG00000152315	221325_at
ENSG00000152332	1552656_s_at
ENSG00000152332	235003_at
ENSG00000152332	227740_at
ENSG00000152332	224691_at
ENSG00000152348	1570523_s_at
ENSG00000152348	207774_at
ENSG00000152348	223677_at
ENSG00000152348	243477_at
ENSG00000152359	227267_at
ENSG00000152377	202363_at
ENSG00000152382	225455_at
ENSG00000152402	206927_s_at
ENSG00000152402	230665_at
ENSG00000152402	242342_at
ENSG00000152402	228731_at
ENSG00000152402	228732_at
ENSG00000152402	236335_at
ENSG00000152404	237040_at
ENSG00000152404	228916_at
ENSG00000152409	241985_at
ENSG00000152409	226352_at
ENSG00000152413	213793_s_at
ENSG00000152413	226651_at
ENSG00000152422	210813_s_at
ENSG00000152422	205071_x_at
ENSG00000152422	210812_at
ENSG00000152422	205072_s_at
ENSG00000152430	236954_at
ENSG00000152433	1552794_a_at
ENSG00000152433	1558995_at
ENSG00000152443	228652_at
ENSG00000152454	223714_at
ENSG00000152455	1554572_a_at
ENSG00000152455	219262_at
ENSG00000152457	222233_s_at
ENSG00000152457	219678_x_at
ENSG00000152457	239376_at
ENSG00000152457	235478_at
ENSG00000152457	242927_at
ENSG00000152463	222945_x_at
ENSG00000152463	233126_s_at
ENSG00000152463	219975_x_at
ENSG00000152464	205562_at
ENSG00000152465	205005_s_at
ENSG00000152465	205006_s_at
ENSG00000152465	215743_at
ENSG00000152467	1562651_at
ENSG00000152475	241277_x_at
ENSG00000152484	215886_x_at
ENSG00000152484	213327_s_at
ENSG00000152492	225331_at
ENSG00000152492	236831_at
ENSG00000152492	235051_at
ENSG00000152492	228693_at
ENSG00000152492	226713_at
ENSG00000152495	210349_at
ENSG00000152495	241871_at
ENSG00000152495	229029_at
ENSG00000152503	231123_at
ENSG00000152503	219736_at
ENSG00000152518	201367_s_at
ENSG00000152518	201369_s_at
ENSG00000152518	201368_at
ENSG00000152520	208324_at
ENSG00000152520	225563_at
ENSG00000152527	239568_at
ENSG00000152527	243650_at
ENSG00000152527	227148_at
ENSG00000152556	210976_s_at
ENSG00000152558	211967_at
ENSG00000152578	1569178_at
ENSG00000152578	238663_x_at
ENSG00000152578	208464_at
ENSG00000152580	230670_at
ENSG00000152580	1556579_s_at
ENSG00000152582	1552716_at
ENSG00000152582	232745_x_at
ENSG00000152582	233429_at
ENSG00000152583	200795_at
ENSG00000152591	221681_s_at
ENSG00000152592	217067_s_at
ENSG00000152592	208175_s_at
ENSG00000152595	221150_at
ENSG00000152601	215663_at
ENSG00000152601	1558111_at
ENSG00000152601	1555594_a_at
ENSG00000152601	201151_s_at
ENSG00000152601	201152_s_at
ENSG00000152601	201153_s_at
ENSG00000152611	236085_at
ENSG00000152620	226946_at
ENSG00000152620	229299_at
ENSG00000152620	228594_at
ENSG00000152642	212510_at
ENSG00000152661	201667_at
ENSG00000152669	210021_s_at
ENSG00000152670	221630_s_at
ENSG00000152672	1552410_at
ENSG00000152683	243643_x_at
ENSG00000152683	226161_at
ENSG00000152684	218472_s_at
ENSG00000152689	244526_at
ENSG00000152689	205801_s_at
ENSG00000152700	1554482_a_at
ENSG00000152700	218254_s_at
ENSG00000152700	223512_at
ENSG00000152700	230397_at
ENSG00000152700	226742_at
ENSG00000152705	230981_at
ENSG00000152749	231871_at
ENSG00000152749	1556019_at
ENSG00000152749	1556021_at
ENSG00000152749	1566257_at
ENSG00000152760	1553635_s_at
ENSG00000152763	1554141_s_at
ENSG00000152763	1554140_at
ENSG00000152763	220769_s_at
ENSG00000152763	229816_at
ENSG00000152766	238439_at
ENSG00000152766	239196_at
ENSG00000152767	237767_at
ENSG00000152767	235501_at
ENSG00000152767	239246_at
ENSG00000152767	227996_at
ENSG00000152767	201911_s_at
ENSG00000152767	201910_at
ENSG00000152778	203595_s_at
ENSG00000152778	203596_s_at
ENSG00000152782	226649_at
ENSG00000152784	219835_at
ENSG00000152785	208244_at
ENSG00000152795	1554678_s_at
ENSG00000152795	209067_s_at
ENSG00000152795	201993_x_at
ENSG00000152795	212454_x_at
ENSG00000152795	209068_at
ENSG00000152804	215933_s_at
ENSG00000152804	204689_at
ENSG00000152818	213023_at
ENSG00000152818	213022_s_at
ENSG00000152818	225093_at
ENSG00000152822	210939_s_at
ENSG00000152822	210940_s_at
ENSG00000152822	207299_s_at
ENSG00000152894	203038_at
ENSG00000152904	202322_s_at
ENSG00000152904	202321_at
ENSG00000152910	1553441_at
ENSG00000152910	1554377_a_at
ENSG00000152910	232388_at
ENSG00000152926	207117_at
ENSG00000152926	235564_at
ENSG00000152926	235408_x_at
ENSG00000152931	205833_s_at
ENSG00000152931	205834_s_at
ENSG00000152931	215972_at
ENSG00000152932	242328_at
ENSG00000152932	244170_at
ENSG00000152932	229300_at
ENSG00000152936	1552865_a_at
ENSG00000152939	235955_at
ENSG00000152939	235141_at
ENSG00000152942	211228_s_at
ENSG00000152942	210826_x_at
ENSG00000152942	207405_s_at
ENSG00000152944	209363_s_at
ENSG00000152944	209362_at
ENSG00000152952	202619_s_at
ENSG00000152952	202620_s_at
ENSG00000152953	219686_at
ENSG00000152954	239293_at
ENSG00000152969	238600_at
ENSG00000152977	206373_at
ENSG00000152977	236896_at
ENSG00000152977	241440_at
ENSG00000152990	1555122_at
ENSG00000152990	210473_s_at
ENSG00000153002	205509_at
ENSG00000153006	1553581_s_at
ENSG00000153006	235390_at
ENSG00000153006	217608_at
ENSG00000153006	227288_at
ENSG00000153012	219699_at
